,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway
217,F1,24/01/16,Lyon,Marseille,1.0,15.142857142857142,4.9523809523809526,8,13,8,12.809523809523807,1.4761904761904765,0.0,1.2857142857142856,13.380952380952378,5.190476190476192,7,8,6,13.571428571428571,2.047619047619048,2.095238095238095,1.4761904761904765,1,-3,-1,5
218,F1,24/01/16,Monaco,Toulouse,2.0,11.380952380952385,4.333333333333334,9,16,3,14.571428571428573,2.1428571428571423,0.047619047619047616,1.3809523809523814,11.142857142857142,4.0476190476190474,4,8,9,13.761904761904757,2.0476190476190474,5.190476190476191,1.1428571428571428,2,2,-2,2
219,F1,24/01/16,Reims,St Etienne,1.0,10.19047619047619,4.095238095238096,5,14,9,12.952380952380953,2.095238095238096,0.2380952380952381,1.047619047619048,11.904761904761903,3.619047619047618,10,2,9,15.61904761904762,1.9523809523809528,1.0476190476190477,1.1428571428571428,-1,-1,3,-3
220,F1,29/01/16,Marseille,Lille,1.0,13.09090909090909,5.136363636363637,7,17,6,13.86363636363636,2.045454545454545,0.18181818181818185,1.454545454545454,13.318181818181815,3.909090909090908,5,10,7,16.31818181818182,2.3636363636363633,3.0454545454545454,0.7727272727272727,-1,5,-1,-1
221,F1,30/01/16,Ajaccio GFCO,Montpellier,0.0,11.272727272727273,3.3636363636363633,6,17,8,14.772727272727275,2.636363636363636,0.13636363636363635,1.0909090909090908,10.363636363636363,3.681818181818181,6,4,12,12.227272727272727,1.954545454545454,1.0,1.0454545454545454,1,-1,-2,-2
222,F1,30/01/16,Angers,Monaco,2.0,10.545454545454543,3.7272727272727257,9,17,6,13.636363636363637,1.6818181818181812,0.09090909090909093,0.9545454545454546,11.5,4.3636363636363615,10,9,3,14.863636363636365,2.227272727272726,0.045454545454545456,1.4999999999999996,1,-3,3,2
223,F1,30/01/16,Bastia,Lyon,2.0,7.5,2.499999999999999,7,11,11,13.681818181818185,2.045454545454545,0.31818181818181823,0.9545454545454544,15.454545454545455,5.136363636363637,8,6,8,13.000000000000002,1.4999999999999996,0.0,1.2727272727272727,2,-2,1,-3
224,F1,30/01/16,Lorient,Reims,2.0,11.136363636363637,3.9999999999999987,6,15,7,12.40909090909091,1.6363636363636358,0.2272727272727273,1.363636363636363,10.272727272727273,4.045454545454545,5,8,9,13.090909090909088,2.0909090909090904,1.1818181818181817,1.0454545454545454,-1,-2,-1,-1
225,F1,30/01/16,Toulouse,Guingamp,0.0,11.045454545454543,3.9999999999999987,4,17,10,13.863636363636363,2.0,0.4090909090909091,1.0909090909090908,11.409090909090908,3.818181818181817,6,6,10,14.136363636363635,2.136363636363636,1.1363636363636362,0.9090909090909092,-1,-1,1,0
226,F1,30/01/16,Troyes,Nantes,0.0,11.727272727272727,3.636363636363635,1,16,13,11.545454545454545,1.8181818181818172,0.2272727272727273,0.7272727272727274,11.0,3.0909090909090904,7,8,7,16.454545454545453,2.0909090909090904,1.1363636363636362,0.9090909090909092,-1,1,1,-2
227,F1,31/01/16,Bordeaux,Rennes,2.0,11.272727272727275,3.4545454545454533,7,14,6,13.0,2.272727272727272,0.2272727272727273,1.227272727272727,11.363636363636363,4.3181818181818175,8,10,4,13.000000000000002,1.954545454545454,1.0454545454545454,1.4545454545454544,2,1,1,2
228,F1,31/01/16,Caen,Nice,2.0,12.136363636363635,4.590909090909091,10,12,9,12.227272727272725,1.454545454545454,0.18181818181818185,1.0909090909090906,10.136363636363637,4.409090909090908,10,6,6,12.545454545454545,1.8636363636363635,3.0909090909090913,1.6818181818181817,-1,1,3,0
229,F1,31/01/16,St Etienne,Paris SG,0.0,11.590909090909088,3.5,10,13,9,15.727272727272727,1.9545454545454537,0.09090909090909093,1.1363636363636362,14.863636363636365,6.454545454545454,19,3,0,10.818181818181818,1.1363636363636362,1.0,2.545454545454545,3,-3,9,10
230,F1,02/02/16,Monaco,Bastia,2.0,11.391304347826088,4.3478260869565215,10,17,4,14.65217391304348,2.2608695652173907,0.043478260869565216,1.434782608695652,7.478260869565218,2.521739130434783,8,4,11,13.652173913043475,2.08695652173913,5.130434782608696,0.9565217391304346,1,-1,3,-2
231,F1,02/02/16,Montpellier,Marseille,0.0,10.260869565217394,3.6956521739130426,7,11,12,12.130434782608695,1.9999999999999996,0.043478260869565216,1.1739130434782608,13.217391304347824,5.043478260869564,7,10,6,13.782608695652176,2.0,2.130434782608696,1.434782608695652,-1,1,-1,5
232,F1,03/02/16,Guingamp,Troyes,2.0,11.217391304347828,3.782608695652173,7,16,10,14.304347826086955,2.2173913043478257,0.17391304347826084,0.9565217391304344,11.782608695652176,3.695652173913043,1,8,14,11.565217391304348,1.7826086956521734,0.21739130434782608,0.6956521739130433,1,1,-2,1
233,F1,03/02/16,Lille,Caen,2.0,13.260869565217392,3.9130434782608687,5,15,7,16.521739130434785,2.304347826086956,0.17391304347826084,0.7826086956521737,12.000000000000002,4.608695652173913,11,3,9,12.217391304347824,1.4347826086956517,2.0869565217391304,1.1304347826086956,-1,-1,1,1
234,F1,03/02/16,Lyon,Bordeaux,2.0,15.173913043478267,5.000000000000001,8,15,9,13.217391304347828,1.5217391304347825,0.0,1.217391304347826,11.695652173913045,3.6086956521739135,8,9,6,12.782608695652176,2.2608695652173907,4.043478260869565,1.3478260869565215,1,-4,3,1
235,F1,03/02/16,Nantes,Ajaccio GFCO,2.0,10.956521739130432,3.0869565217391304,8,16,7,16.43478260869565,2.130434782608695,0.17391304347826084,0.9130434782608694,11.478260869565215,3.347826086956521,6,8,9,14.739130434782606,2.652173913043478,1.0869565217391304,1.043478260869565,1,1,-1,-1
236,F1,03/02/16,Nice,Toulouse,2.0,10.347826086956523,4.478260869565218,10,13,7,12.608695652173916,1.869565217391304,0.21739130434782608,1.6086956521739126,11.173913043478262,4.086956521739131,4,8,11,14.000000000000002,1.9565217391304344,5.217391304347826,1.0869565217391304,3,-1,-2,-1
237,F1,03/02/16,Paris SG,Lorient,2.0,14.73913043478261,6.391304347826088,20,14,0,10.826086956521738,1.1739130434782603,0.043478260869565216,2.5217391304347827,10.999999999999998,4.0,7,9,7,12.52173913043478,1.6956521739130432,2.130434782608696,1.3913043478260867,9,11,1,-1
238,F1,03/02/16,Reims,Angers,2.0,10.347826086956523,4.0,5,16,10,13.130434782608695,2.08695652173913,0.21739130434782608,0.9999999999999998,10.91304347826087,4.0,10,7,6,13.739130434782608,1.6956521739130432,0.08695652173913042,1.043478260869565,-1,-2,2,-3
239,F1,04/02/16,Rennes,St Etienne,0.0,11.217391304347828,4.260869565217392,8,17,5,12.913043478260873,1.9130434782608692,0.08695652173913042,1.3913043478260867,11.608695652173916,3.4782608695652177,10,3,10,16.043478260869566,2.0434782608695645,1.0434782608695652,1.0869565217391304,1,-1,-1,0
240,F1,06/02/16,Ajaccio GFCO,Guingamp,1.0,11.166666666666664,3.291666666666668,6,18,10,14.875,2.583333333333333,0.16666666666666666,1.0416666666666667,11.249999999999998,3.833333333333333,8,6,10,14.166666666666668,2.1666666666666665,1.125,1.0833333333333333,-1,-2,2,1
241,F1,06/02/16,Angers,Lyon,0.0,10.916666666666668,4.041666666666666,10,18,7,13.791666666666664,1.75,0.125,1.0416666666666663,15.249999999999998,5.0,9,6,9,13.041666666666664,1.5416666666666667,0.0,1.2916666666666667,2,-4,2,-4
242,F1,06/02/16,Bastia,Troyes,2.0,7.624999999999999,2.5416666666666665,8,12,12,13.499999999999998,2.0416666666666665,0.3333333333333333,0.9166666666666664,11.916666666666664,3.7083333333333326,1,8,15,11.583333333333336,1.8333333333333333,0.2083333333333333,0.6666666666666667,3,-3,-1,-1
243,F1,06/02/16,Caen,Reims,0.0,11.916666666666664,4.499999999999999,11,13,10,12.333333333333332,1.4166666666666667,0.2083333333333333,1.0833333333333333,10.458333333333332,4.0,6,8,10,13.000000000000002,2.0,1.1666666666666667,1.0416666666666663,1,-1,1,-1
244,F1,06/02/16,Lorient,Montpellier,1.0,11.000000000000002,4.0,7,16,8,12.458333333333336,1.6666666666666663,0.2083333333333333,1.3749999999999998,10.291666666666668,3.6666666666666665,7,4,13,12.374999999999998,2.0,1.0,1.125,1,-2,-2,1
245,F1,06/02/16,Monaco,Nice,2.0,11.250000000000002,4.333333333333334,11,17,4,14.541666666666668,2.25,0.04166666666666666,1.458333333333333,10.333333333333334,4.375,11,6,7,12.5,1.833333333333333,3.083333333333333,1.5833333333333337,2,-1,4,-1
246,F1,06/02/16,Toulouse,Nantes,1.0,11.000000000000002,3.958333333333333,4,18,12,13.791666666666664,1.916666666666667,0.4166666666666667,1.0416666666666667,11.166666666666664,3.291666666666667,9,8,7,16.416666666666668,2.083333333333333,1.125,1.0,-2,-2,2,1
247,F1,07/02/16,Bordeaux,St Etienne,0.0,11.708333333333336,3.625,8,15,7,12.75,2.333333333333333,0.2083333333333333,1.2916666666666663,11.666666666666668,3.4999999999999987,11,3,10,16.041666666666668,2.0416666666666665,1.0416666666666667,1.0833333333333333,2,-1,-1,1
248,F1,07/02/16,Lille,Rennes,1.0,13.208333333333332,4.0,6,15,7,16.583333333333336,2.208333333333333,0.16666666666666666,0.7916666666666664,10.958333333333332,4.083333333333333,8,10,6,12.750000000000002,1.916666666666667,1.0416666666666667,1.3333333333333333,1,0,-1,-1
249,F1,07/02/16,Marseille,Paris SG,0.0,12.833333333333332,4.875000000000001,8,19,6,13.750000000000002,2.0416666666666665,0.25,1.416666666666667,14.791666666666668,6.416666666666668,21,3,0,10.75,1.1666666666666667,1.0,2.541666666666667,-1,6,10,11
250,F1,12/02/16,Rennes,Angers,2.0,10.920000000000002,4.040000000000001,8,18,6,12.719999999999995,2.0000000000000004,0.08,1.32,10.68,3.880000000000001,10,7,8,13.599999999999998,1.7200000000000006,1.12,1.0,-1,-1,-1,-1
251,F1,13/02/16,Ajaccio GFCO,Troyes,0.0,11.400000000000002,3.2400000000000007,6,19,10,14.84,2.520000000000001,0.16,1.0,11.88,3.6000000000000014,1,8,16,11.6,1.8400000000000007,2.2,0.6399999999999999,-1,-2,-1,-2
252,F1,13/02/16,Guingamp,Bordeaux,0.0,10.919999999999998,3.6800000000000015,8,17,10,13.920000000000002,2.0800000000000005,0.2,1.04,11.640000000000002,3.6000000000000014,8,9,8,12.999999999999998,2.400000000000001,4.08,1.28,2,1,-1,-1
253,F1,13/02/16,Montpellier,Toulouse,2.0,10.32,3.7200000000000006,7,12,13,12.2,1.9600000000000004,0.04,1.12,10.919999999999998,3.8800000000000012,4,9,12,13.839999999999998,1.9200000000000004,5.2,1.0,-2,1,-2,-2
254,F1,13/02/16,Nantes,Lorient,2.0,11.320000000000002,3.4400000000000004,9,17,7,16.600000000000005,2.1600000000000006,0.16,0.96,10.800000000000002,4.000000000000001,7,10,8,12.36,1.6400000000000006,2.16,1.3600000000000003,2,1,1,-2
255,F1,13/02/16,Paris SG,Lille,1.0,14.640000000000002,6.280000000000002,22,15,0,10.72,1.16,0.04,2.5200000000000005,13.360000000000005,4.080000000000002,6,12,7,16.4,2.160000000000001,3.08,0.8000000000000003,10,12,1,0
256,F1,13/02/16,Reims,Bastia,0.0,10.520000000000003,4.040000000000002,7,17,10,13.0,2.0000000000000004,0.2,1.08,7.7600000000000025,2.640000000000001,9,4,12,13.280000000000005,1.9600000000000004,5.16,0.96,1,1,4,-3
257,F1,14/02/16,Lyon,Caen,2.0,14.96,4.920000000000001,10,16,9,13.16,1.5600000000000005,0.0,1.36,11.92,4.480000000000001,11,3,11,12.36,1.4800000000000004,3.08,1.04,1,1,-1,-1
258,F1,14/02/16,Nice,Marseille,1.0,10.400000000000002,4.320000000000001,11,14,8,12.560000000000004,2.0,0.2,1.5200000000000005,13.04,4.960000000000002,8,10,7,13.480000000000002,1.9600000000000009,3.12,1.4000000000000004,4,-2,-2,6
259,F1,14/02/16,St Etienne,Monaco,1.0,11.76,3.68,12,15,10,16.160000000000004,2.0000000000000004,0.08,1.2000000000000002,11.12,4.320000000000001,12,9,4,14.52,2.3200000000000007,0.08,1.4400000000000004,-1,2,3,-1
260,F1,19/02/16,Bordeaux,Nice,1.0,11.692307692307693,3.7307692307692313,9,16,8,12.846153846153848,2.307692307692308,0.2307692307692308,1.3846153846153846,10.346153846153843,4.269230769230768,11,7,8,12.615384615384615,1.9615384615384621,3.0769230769230766,1.5000000000000004,-1,1,4,-2
261,F1,20/02/16,Angers,Montpellier,0.0,10.615384615384617,3.7307692307692313,10,19,9,13.769230769230768,1.692307692307693,0.15384615384615385,0.9615384615384616,10.192307692307695,3.653846153846154,8,5,13,12.269230769230768,1.884615384615385,1.0,1.1538461538461535,-1,-2,1,0
262,F1,20/02/16,Lorient,Guingamp,2.0,10.538461538461537,3.8846153846153846,7,18,9,12.423076923076923,1.6923076923076923,0.2692307692307693,1.3461538461538465,10.884615384615385,3.6153846153846163,8,7,11,14.076923076923077,2.0384615384615388,2.1153846153846154,1.0769230769230769,1,-3,-1,0
263,F1,20/02/16,Monaco,Troyes,2.0,11.000000000000005,4.230769230769232,12,18,4,14.384615384615385,2.2692307692307696,0.07692307692307693,1.4230769230769231,11.653846153846155,3.5769230769230766,2,8,16,11.53846153846154,1.884615384615385,2.1923076923076925,0.7307692307692307,3,-1,0,1
264,F1,20/02/16,Paris SG,Reims,2.0,14.538461538461535,6.1923076923076925,22,16,0,10.80769230769231,1.1923076923076923,0.038461538461538464,2.423076923076924,10.615384615384617,4.0769230769230775,7,8,11,13.461538461538465,2.1153846153846154,1.153846153846154,1.0384615384615383,10,12,-1,1
265,F1,20/02/16,Toulouse,Ajaccio GFCO,1.0,10.84615384615385,3.846153846153847,4,20,13,13.807692307692307,1.9230769230769236,0.3846153846153846,0.9615384615384616,11.653846153846152,3.3461538461538467,6,9,11,14.923076923076923,2.5000000000000004,2.0769230769230766,1.0384615384615383,-2,-3,-2,-2
266,F1,21/02/16,Caen,Rennes,2.0,12.038461538461542,4.538461538461539,11,14,12,12.346153846153848,1.6153846153846154,0.19230769230769232,1.0384615384615383,10.884615384615385,3.961538461538462,9,11,6,12.615384615384619,1.9230769230769236,1.0384615384615383,1.3076923076923077,-1,-2,1,0
267,F1,21/02/16,Lille,Lyon,2.0,13.038461538461537,3.9230769230769242,6,17,7,16.153846153846153,2.1923076923076925,0.19230769230769232,0.7692307692307689,15.153846153846159,5.038461538461537,11,6,9,13.192307692307693,1.6153846153846156,0.0,1.4615384615384617,1,0,2,1
268,F1,21/02/16,Marseille,St Etienne,1.0,12.961538461538463,5.000000000000001,8,20,7,13.500000000000002,1.9615384615384617,0.2307692307692308,1.3846153846153852,12.038461538461537,3.7692307692307687,12,4,10,15.846153846153845,1.9230769230769231,1.0384615384615383,1.1923076923076923,-2,6,-1,2
269,F1,26/02/16,Nice,Bastia,0.0,10.333333333333334,4.185185185185185,11,16,8,12.444444444444445,1.9629629629629628,0.1851851851851852,1.4444444444444438,7.961538461538463,2.6538461538461537,10,4,12,13.423076923076925,2.0000000000000004,5.153846153846153,0.9615384615384612,4,-2,1,1
270,F1,27/02/16,Guingamp,Angers,1.0,11.000000000000002,3.74074074074074,8,18,12,13.777777777777775,2.0,0.1851851851851852,1.148148148148148,10.703703703703702,3.740740740740741,10,7,10,13.777777777777775,1.629629629629629,1.111111111111111,1.0,-1,-1,-2,-2
271,F1,27/02/16,Montpellier,Lille,2.0,10.259259259259258,3.7037037037037037,9,13,13,12.444444444444445,1.851851851851852,0.037037037037037035,1.2222222222222223,12.888888888888891,3.8518518518518503,7,13,7,16.185185185185183,2.296296296296296,3.0740740740740744,0.7777777777777775,1,1,2,0
272,F1,27/02/16,Reims,Bordeaux,2.0,10.592592592592592,4.037037037037035,7,18,12,13.370370370370368,2.0370370370370363,0.1851851851851852,1.037037037037037,11.814814814814815,3.6666666666666665,9,10,8,12.592592592592592,2.222222222222221,4.0740740740740735,1.333333333333333,-1,-1,-1,1
273,F1,27/02/16,Toulouse,Rennes,0.0,10.925925925925927,3.814814814814815,4,21,13,13.777777777777779,1.8888888888888888,0.3703703703703704,0.9629629629629628,10.74074074074074,3.851851851851852,9,11,7,12.703703703703704,1.8888888888888884,1.037037037037037,1.259259259259259,-2,-3,1,-1
274,F1,27/02/16,Troyes,Lorient,0.0,11.74074074074074,3.7037037037037024,2,20,17,11.555555555555555,1.8148148148148144,0.25925925925925924,0.7407407407407407,11.111111111111107,4.0740740740740735,8,10,9,12.518518518518515,1.7777777777777777,3.148148148148148,1.4444444444444442,0,-1,2,-3
275,F1,28/02/16,Lyon,Paris SG,2.0,15.0,4.962962962962962,11,17,10,13.444444444444445,1.666666666666666,0.07407407407407407,1.4074074074074074,14.555555555555555,6.185185185185183,23,4,0,10.703703703703702,1.222222222222222,1.0,2.481481481481481,1,-1,11,12
276,F1,28/02/16,Nantes,Monaco,1.0,11.230769230769232,3.384615384615385,10,17,7,16.65384615384615,2.1153846153846154,0.15384615384615385,1.0,11.185185185185185,4.3703703703703685,13,10,4,14.222222222222225,2.2592592592592595,0.07407407407407407,1.4814814814814814,3,1,4,-1
277,F1,28/02/16,St Etienne,Caen,0.0,12.148148148148149,3.6666666666666674,12,17,10,16.037037037037038,1.8888888888888888,0.07407407407407407,1.185185185185185,11.962962962962965,4.5555555555555545,12,3,12,12.370370370370368,1.592592592592592,3.0740740740740735,1.0370370370370368,-1,2,1,-1
278,F1,04/03/16,Caen,Monaco,1.0,12.107142857142858,4.6071428571428585,13,15,12,12.321428571428573,1.5714285714285718,0.17857142857142855,1.0714285714285712,10.928571428571427,4.249999999999999,13,11,4,14.25,2.2142857142857144,0.07142857142857142,1.4285714285714286,1,1,4,-1
279,F1,05/03/16,Angers,St Etienne,1.0,10.607142857142858,3.678571428571429,10,20,10,13.857142857142856,1.678571428571429,0.17857142857142855,1.0357142857142854,12.285714285714285,3.678571428571429,12,5,11,15.785714285714285,1.8928571428571428,1.0357142857142858,1.1785714285714286,-2,-2,-2,2
280,F1,05/03/16,Bastia,Lorient,1.0,8.037037037037038,2.7037037037037037,11,14,12,13.629629629629632,2.1111111111111107,0.3333333333333333,1.0,11.392857142857144,4.178571428571429,9,10,9,12.392857142857144,1.7500000000000002,3.1428571428571432,1.4285714285714288,1,2,1,1
281,F1,05/03/16,Bordeaux,Ajaccio GFCO,1.0,11.607142857142858,3.571428571428572,9,18,9,12.714285714285712,2.2142857142857144,0.21428571428571425,1.3214285714285714,11.555555555555555,3.2962962962962954,6,10,11,15.037037037037036,2.4814814814814823,3.0740740740740735,1.037037037037037,0,-1,-2,-2
282,F1,05/03/16,Lille,Reims,2.0,12.642857142857142,3.785714285714286,7,18,8,16.285714285714278,2.321428571428572,0.17857142857142855,0.7499999999999999,10.75,4.142857142857143,8,8,12,13.464285714285715,2.0357142857142856,1.1428571428571432,1.1428571428571426,2,-1,1,-1
283,F1,05/03/16,Nice,Troyes,2.0,10.321428571428571,4.214285714285714,11,16,9,12.535714285714288,2.0,0.21428571428571425,1.392857142857143,11.749999999999998,3.7857142857142856,2,8,18,11.357142857142858,1.821428571428572,2.2142857142857135,0.7142857142857141,-1,-1,-1,-1
284,F1,05/03/16,Paris SG,Montpellier,1.0,14.25,6.071428571428571,23,17,1,10.821428571428573,1.3571428571428568,0.03571428571428571,2.4285714285714293,10.25,3.75,10,5,13,12.5,1.821428571428572,1.0,1.2857142857142858,1,-1,2,1
285,F1,06/03/16,Lyon,Guingamp,2.0,14.964285714285715,5.035714285714284,12,17,10,13.714285714285712,1.7142857142857142,0.07142857142857142,1.4285714285714282,11.142857142857146,3.714285714285714,8,8,12,13.678571428571427,2.035714285714286,2.107142857142857,1.1785714285714284,2,-1,-1,-1
286,F1,06/03/16,Marseille,Toulouse,1.0,12.777777777777775,4.888888888888889,8,21,7,13.555555555555555,1.8888888888888884,0.25925925925925924,1.3703703703703702,10.749999999999995,3.7142857142857144,4,10,14,13.964285714285715,1.892857142857143,5.178571428571429,0.9642857142857142,-2,6,-3,-3
287,F1,06/03/16,Rennes,Nantes,2.0,11.000000000000002,3.8928571428571432,10,20,7,12.571428571428573,1.821428571428572,0.07142857142857142,1.2857142857142856,11.333333333333332,3.4074074074074074,10,10,7,16.518518518518515,2.0740740740740744,1.111111111111111,0.9629629629629628,0,1,3,1
288,F1,09/03/16,Ajaccio GFCO,Marseille,1.0,11.285714285714285,3.2500000000000013,6,21,11,14.964285714285715,2.4642857142857144,0.17857142857142855,1.0357142857142854,13.035714285714285,5.0,8,13,7,13.5,1.892857142857143,3.1428571428571423,1.3571428571428574,-2,-2,-2,6
289,F1,09/03/16,Bastia,Nantes,1.0,8.607142857142861,2.8571428571428568,11,15,12,13.678571428571432,2.142857142857143,0.3214285714285714,0.964285714285714,11.321428571428573,3.5,10,10,8,16.5,2.0714285714285716,1.1071428571428572,0.9642857142857142,1,2,2,-1
290,F1,11/03/16,Monaco,Reims,1.0,10.86206896551724,4.206896551724136,13,20,4,14.206896551724135,2.275862068965517,0.06896551724137931,1.4482758620689653,10.689655172413797,4.172413793103448,8,8,13,13.758620689655173,2.034482758620689,2.137931034482759,1.1034482758620692,4,-1,1,-2
291,F1,12/03/16,Ajaccio GFCO,Caen,2.0,11.482758620689655,3.344827586206897,6,22,11,15.275862068965518,2.4482758620689657,0.1724137931034483,1.0344827586206895,12.172413793103447,4.655172413793104,13,4,12,12.275862068965518,1.551724137931035,3.0689655172413794,1.1034482758620687,-2,-2,1,1
292,F1,12/03/16,Bastia,Lille,0.0,8.482758620689657,2.7931034482758617,11,16,12,13.655172413793109,2.103448275862069,0.3103448275862069,0.9310344827586206,12.482758620689658,3.827586206896552,8,13,8,16.241379310344826,2.3103448275862077,3.068965517241379,0.7931034482758619,1,2,3,-1
293,F1,12/03/16,Guingamp,St Etienne,2.0,11.137931034482756,3.7586206896551717,8,20,13,13.551724137931034,2.0689655172413794,0.1724137931034483,1.1724137931034484,12.10344827586207,3.5862068965517238,12,6,11,15.758620689655173,1.9310344827586203,1.0344827586206895,1.137931034482759,-1,-2,-2,2
294,F1,12/03/16,Lorient,Marseille,1.0,11.06896551724138,4.068965517241379,9,20,9,12.379310344827585,1.827586206896552,0.2413793103448276,1.3793103448275863,12.79310344827586,4.999999999999999,8,14,7,13.620689655172415,1.8965517241379304,3.137931034482758,1.3448275862068968,1,1,-2,6
295,F1,12/03/16,Montpellier,Nice,0.0,10.103448275862071,3.6206896551724137,10,14,13,12.3448275862069,1.7931034482758617,0.03448275862068965,1.2413793103448274,10.586206896551728,4.310344827586206,12,8,9,12.310344827586208,1.9655172413793103,3.1034482758620685,1.413793103448276,2,1,1,0
296,F1,12/03/16,Toulouse,Bordeaux,2.0,11.0,3.827586206896551,4,22,14,13.931034482758625,1.8620689655172415,0.34482758620689663,0.9655172413793102,11.620689655172415,3.5517241379310343,9,11,9,12.724137931034484,2.2068965517241383,4.068965517241379,1.310344827586207,-3,-3,0,-1
297,F1,13/03/16,Nantes,Angers,2.0,11.206896551724135,3.4482758620689653,10,20,8,16.551724137931032,2.137931034482759,0.13793103448275862,0.9310344827586208,10.482758620689657,3.5862068965517233,10,9,10,13.655172413793107,1.7586206896551726,2.103448275862069,1.0,2,-1,-2,-2
298,F1,13/03/16,Rennes,Lyon,1.0,11.000000000000002,4.0,11,20,7,12.482758620689651,1.7931034482758623,0.10344827586206896,1.3793103448275863,15.0,5.172413793103449,13,6,10,13.689655172413795,1.7241379310344824,2.0,1.5517241379310345,1,1,3,-1
299,F1,13/03/16,Troyes,Paris SG,0.0,11.689655172413795,3.793103448275861,2,21,19,11.344827586206893,1.7931034482758617,0.27586206896551724,0.7241379310344828,14.0,6.034482758620692,23,5,1,10.827586206896553,1.3103448275862069,1.0,2.3448275862068964,-1,-2,1,-1
300,F1,18/03/16,Marseille,Rennes,0.0,12.7,4.9,8,24,7,13.566666666666665,1.9,0.2333333333333333,1.333333333333334,11.066666666666668,4.0,11,12,7,12.600000000000005,1.9000000000000008,1.0666666666666669,1.4,-2,6,1,1
301,F1,19/03/16,Angers,Lorient,2.0,10.333333333333332,3.4666666666666672,10,22,11,13.566666666666668,1.8000000000000005,0.16666666666666666,0.9666666666666666,11.2,4.266666666666668,9,12,9,12.433333333333335,1.8000000000000005,3.1333333333333337,1.3666666666666671,-2,-3,1,1
302,F1,19/03/16,Caen,Troyes,2.0,12.06666666666667,4.633333333333335,13,17,13,12.066666666666668,1.5000000000000009,0.16666666666666666,1.0666666666666669,11.833333333333332,3.766666666666667,2,8,20,11.266666666666667,1.7666666666666673,2.233333333333333,0.7,0,-1,-2,-2
303,F1,19/03/16,Lille,Toulouse,2.0,12.366666666666667,3.8333333333333344,9,19,8,16.066666666666666,2.3333333333333344,0.16666666666666666,0.8333333333333333,11.3,4.066666666666666,5,11,14,14.133333333333335,1.9000000000000008,5.166666666666666,1.0666666666666669,1,1,1,0
304,F1,19/03/16,Lyon,Nantes,2.0,15.066666666666668,5.233333333333332,13,18,10,13.6,1.8,0.06666666666666668,1.5666666666666669,11.200000000000005,3.566666666666668,11,11,8,16.5,2.133333333333334,1.1,0.9666666666666666,3,-1,3,-1
305,F1,19/03/16,Reims,Guingamp,0.0,10.633333333333336,4.166666666666668,8,20,13,13.666666666666668,2.0333333333333337,0.2,1.1333333333333333,11.033333333333335,3.733333333333334,9,8,13,13.433333333333335,2.0000000000000004,2.1,1.2,1,-2,1,-2
306,F1,19/03/16,St Etienne,Montpellier,2.0,12.133333333333335,3.5333333333333337,12,19,12,15.7,1.9333333333333336,0.06666666666666668,1.1,10.133333333333333,3.7000000000000006,10,6,14,12.500000000000002,1.8000000000000007,1.0,1.2,-1,-1,-1,0
307,F1,20/03/16,Bordeaux,Bastia,1.0,11.666666666666668,3.5000000000000013,9,20,10,12.933333333333335,2.2333333333333343,0.2333333333333333,1.2666666666666668,8.533333333333333,2.7333333333333334,11,6,13,13.8,2.1000000000000005,5.133333333333333,0.9333333333333332,0,-2,-1,2
308,F1,20/03/16,Nice,Ajaccio GFCO,2.0,10.566666666666668,4.266666666666668,13,17,9,12.266666666666667,1.9333333333333336,0.2,1.4333333333333338,11.73333333333333,3.3666666666666685,7,12,11,15.1,2.366666666666668,3.066666666666667,1.0333333333333332,1,1,1,0
309,F1,20/03/16,Paris SG,Monaco,0.0,14.266666666666666,6.333333333333332,24,19,1,10.7,1.2666666666666666,0.03333333333333333,2.566666666666667,10.900000000000002,4.3,13,13,4,14.233333333333334,2.2666666666666675,0.06666666666666668,1.4666666666666668,0,1,4,-1
310,F1,01/04/16,Monaco,Bordeaux,0.0,10.93548387096774,4.322580645161288,14,22,4,13.967741935483868,2.225806451612902,0.06451612903225806,1.4838709677419346,11.677419354838705,3.516129032258063,9,12,10,12.838709677419352,2.225806451612902,5.064516129032258,1.258064516129032,3,1,0,-2
311,F1,02/04/16,Ajaccio GFCO,St Etienne,0.0,11.741935483870966,3.3225806451612887,7,23,12,14.93548387096774,2.3548387096774177,0.16129032258064516,0.9999999999999996,12.032258064516132,3.5483870967741917,13,6,12,15.64516129032258,1.9032258064516119,1.032258064516129,1.1612903225806448,1,-1,1,-1
312,F1,02/04/16,Guingamp,Montpellier,1.0,10.741935483870966,3.677419354838708,10,21,13,13.322580645161288,1.9999999999999991,0.16129032258064516,1.193548387096774,10.032258064516126,3.6129032258064497,10,6,15,12.516129032258064,1.8387096774193536,1.0,1.1612903225806448,1,1,-1,-1
313,F1,02/04/16,Paris SG,Nice,2.0,14.548387096774194,6.25806451612903,24,19,2,10.580645161290324,1.2580645161290318,0.03225806451612903,2.483870967741935,10.548387096774189,4.290322580645159,14,8,9,11.967741935483868,1.9032258064516123,3.0967741935483866,1.483870967741935,-1,1,2,1
