,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway
221,F1,02/02/2019,Rennes,Amiens,2,13.227272727272727,4.272727272727273,8,15,8,13.136363636363635,1.5909090909090904,0.045454545454545456,1.3636363636363635,10.181818181818183,3.136363636363636,5,3,14,14.272727272727275,1.6363636363636362,1.0909090909090908,0.818181818181818,0,-2,-2,-1
222,F1,03/02/2019,Lyon,Paris SG,2,16.954545454545453,6.090909090909091,11,14,4,11.772727272727273,1.5909090909090904,0.13636363636363635,1.6363636363636358,15.6,6.499999999999999,18,2,0,12.15,1.4,1.05,3.3,1,2,11,7
223,F1,03/02/2019,Nimes,Montpellier,1,13.90909090909091,4.818181818181817,8,14,9,12.909090909090912,1.9090909090909085,0.18181818181818185,1.363636363636363,13.238095238095234,4.3809523809523805,9,8,4,14.428571428571427,1.7142857142857146,3.0,1.3333333333333337,1,-1,1,-1
224,F1,05/02/2019,Marseille,Bordeaux,2,13.318181818181815,4.136363636363635,9,15,9,12.363636363636365,1.9090909090909085,0.13636363636363635,1.5909090909090908,12.761904761904766,4.095238095238096,7,7,7,13.333333333333336,1.8571428571428568,0.047619047619047616,1.0952380952380956,-1,-1,1,-1
225,F1,08/02/2019,Dijon,Marseille,0,12.363636363636365,3.9545454545454537,5,14,12,15.954545454545455,2.045454545454545,0.13636363636363635,0.8636363636363638,13.782608695652172,4.2608695652173925,10,4,9,12.608695652173916,1.9565217391304344,1.0869565217391304,1.5652173913043474,2,-5,1,-1
226,F1,09/02/2019,Amiens,Caen,2,10.086956521739133,3.0434782608695654,5,13,15,14.173913043478265,1.6956521739130432,0.13043478260869565,0.7826086956521738,8.954545454545453,2.727272727272726,3,9,10,15.136363636363635,2.1818181818181808,1.1363636363636362,0.9090909090909092,-2,-2,-2,-1
227,F1,09/02/2019,Paris SG,Bordeaux,2,15.61904761904762,6.6190476190476195,18,10,1,12.142857142857142,1.4285714285714288,0.09523809523809523,3.19047619047619,12.454545454545455,3.954545454545453,7,7,8,13.318181818181818,1.8636363636363635,1.0454545454545454,1.0454545454545454,2,-1,1,-2
228,F1,09/02/2019,Strasbourg,Angers,0,10.363636363636363,4.227272727272727,9,15,5,12.545454545454545,1.7272727272727266,0.09090909090909093,1.7272727272727268,11.82608695652174,4.086956521739131,6,9,8,11.608695652173918,1.3043478260869563,1.0869565217391304,1.043478260869565,2,2,2,-1
229,F1,10/02/2019,Guingamp,Lille,0,10.227272727272727,3.0,3,14,14,11.545454545454545,1.4090909090909087,0.18181818181818185,0.7272727272727274,13.086956521739134,5.130434782608695,14,4,5,12.73913043478261,1.7826086956521734,3.0,1.7391304347826082,-1,-1,2,2
230,F1,10/02/2019,Montpellier,Monaco,1,13.136363636363635,4.3636363636363615,9,15,4,14.818181818181815,1.6818181818181812,0.13636363636363635,1.318181818181818,10.826086956521738,3.391304347826088,4,6,13,13.304347826086955,1.869565217391304,4.086956521739131,0.9130434782608692,1,-1,1,-1
231,F1,10/02/2019,Nantes,Nimes,0,13.772727272727273,4.136363636363637,6,15,10,13.272727272727273,1.9090909090909087,0.09090909090909093,1.227272727272727,13.82608695652174,4.826086956521738,8,6,9,13.217391304347828,1.9130434782608692,1.1304347826086956,1.3478260869565215,-1,-2,1,-1
232,F1,10/02/2019,Nice,Lyon,2,11.869565217391305,3.5217391304347823,9,14,7,11.434782608695654,2.043478260869565,0.17391304347826084,0.7826086956521736,16.826086956521742,6.2608695652173925,12,7,4,11.695652173913045,1.5652173913043472,2.0434782608695654,1.6521739130434778,3,-2,2,2
233,F1,10/02/2019,Rennes,St Etienne,2,13.304347826086955,4.260869565217392,9,15,8,13.043478260869565,1.5652173913043474,0.043478260869565216,1.347826086956521,13.0,4.727272727272727,10,7,5,12.363636363636365,1.7727272727272725,3.0,1.4999999999999996,1,-2,-1,0
234,F1,10/02/2019,Toulouse,Reims,1,10.434782608695652,3.391304347826087,6,17,9,14.217391304347828,2.043478260869565,0.17391304347826084,0.9565217391304344,10.56521739130435,3.608695652173913,8,10,5,13.956521739130435,1.5652173913043472,1.0434782608695652,0.8695652173913042,0,-1,2,1
235,F1,13/02/2019,Caen,Nantes,0,9.043478260869565,2.7826086956521734,3,16,11,15.086956521739127,2.08695652173913,0.17391304347826084,0.8695652173913042,13.826086956521735,4.130434782608696,6,6,11,13.130434782608695,1.869565217391304,1.0434782608695652,1.2608695652173911,-2,-2,-2,-2
236,F1,13/02/2019,St Etienne,Strasbourg,2,13.08695652173913,4.6521739130434785,10,14,6,12.17391304347826,1.869565217391304,0.17391304347826084,1.434782608695652,10.608695652173912,4.3478260869565215,9,8,6,12.60869565217391,1.7391304347826082,1.0434782608695652,1.6956521739130432,-1,-1,-1,0
237,F1,15/02/2019,Lyon,Guingamp,2,17.08333333333333,6.208333333333332,12,15,5,11.75,1.5833333333333333,0.125,1.5833333333333333,10.08695652173913,2.9130434782608687,3,5,15,11.695652173913047,1.4347826086956519,1.1304347826086956,0.6956521739130435,1,-1,-2,-1
238,F1,15/02/2019,Nimes,Dijon,2,13.791666666666664,4.791666666666667,9,16,9,13.125,1.9166666666666663,0.16666666666666666,1.4583333333333337,12.260869565217394,3.9565217391304346,5,5,13,15.739130434782608,2.08695652173913,1.0869565217391304,0.8695652173913041,0,1,-1,-1
239,F1,16/02/2019,Angers,Nice,2,11.666666666666664,4.041666666666667,7,16,8,11.666666666666668,1.3749999999999998,0.125,1.083333333333333,11.833333333333336,3.5416666666666665,10,7,7,11.249999999999998,2.041666666666667,2.083333333333333,0.7916666666666666,1,1,4,-2
240,F1,16/02/2019,Marseille,Amiens,2,13.958333333333336,4.416666666666667,11,16,9,12.541666666666664,2.0,0.125,1.5833333333333337,10.083333333333334,2.9583333333333326,6,3,15,14.083333333333332,1.625,1.0833333333333337,0.7916666666666665,1,1,1,-1
241,F1,16/02/2019,Monaco,Nantes,2,10.791666666666664,3.458333333333333,4,16,13,13.583333333333336,2.0416666666666665,0.29166666666666663,0.9583333333333334,13.791666666666664,4.125,7,6,11,13.041666666666668,1.9166666666666663,2.041666666666667,1.25,1,-1,-1,1
242,F1,17/02/2019,Bordeaux,Toulouse,2,12.26086956521739,3.9130434782608696,7,16,9,13.65217391304348,1.9130434782608692,0.08695652173913042,1.0,10.375,3.375,6,9,9,14.374999999999998,2.041666666666667,3.0416666666666665,0.9583333333333331,1,-3,0,-1
243,F1,17/02/2019,Caen,Strasbourg,1,9.25,2.708333333333333,3,16,12,15.166666666666664,2.1666666666666665,0.16666666666666666,0.8333333333333334,10.541666666666664,4.25,9,8,7,13.25,1.875,1.0416666666666667,1.6666666666666663,-3,-2,-1,-1
244,F1,17/02/2019,Lille,Montpellier,1,12.916666666666664,5.041666666666668,15,15,5,12.666666666666668,1.75,0.125,1.7499999999999998,13.08695652173913,4.304347826086956,9,10,4,14.869565217391305,1.6521739130434778,3.0,1.3478260869565215,2,3,1,-1
245,F1,17/02/2019,Reims,Rennes,2,10.499999999999998,3.583333333333334,8,17,5,13.916666666666664,1.6666666666666667,0.08333333333333333,0.8749999999999999,13.374999999999998,4.291666666666666,10,6,8,12.791666666666664,1.5,1.0,1.4166666666666672,2,1,2,-2
246,F1,17/02/2019,St Etienne,Paris SG,0,13.000000000000002,4.708333333333333,11,14,6,12.125000000000002,1.7916666666666667,0.16666666666666666,1.4583333333333337,15.363636363636358,6.454545454545456,19,2,1,12.227272727272725,1.5,1.0454545454545454,3.09090909090909,1,-1,3,-1
247,F1,20/02/2019,Bordeaux,Guingamp,1,12.083333333333336,3.916666666666666,8,16,9,13.666666666666664,1.9166666666666663,0.08333333333333333,1.0416666666666667,10.250000000000002,2.916666666666667,3,5,16,11.624999999999998,1.4166666666666663,1.1250000000000002,0.7083333333333334,2,-3,-2,-2
248,F1,20/02/2019,Paris SG,Montpellier,2,15.173913043478265,6.304347826086954,20,11,1,12.478260869565215,1.6521739130434778,0.08695652173913042,3.0000000000000013,12.874999999999998,4.208333333333333,9,11,4,14.750000000000002,1.7083333333333333,3.0,1.2916666666666667,1,1,1,-1
249,F1,22/02/2019,Dijon,St Etienne,0,12.249999999999995,3.875,5,15,14,15.791666666666668,2.208333333333333,0.16666666666666666,0.8333333333333334,12.919999999999998,4.600000000000001,11,7,7,11.96,1.7600000000000002,4.0,1.4000000000000004,-1,-2,-1,0
250,F1,22/02/2019,Strasbourg,Lille,1,10.720000000000002,4.200000000000001,9,17,7,13.240000000000002,1.9200000000000004,0.08,1.6000000000000003,12.88,4.960000000000002,15,5,5,12.560000000000002,1.8000000000000007,3.0,1.6800000000000004,-1,-1,2,3
251,F1,23/02/2019,Amiens,Nice,2,10.080000000000002,2.9200000000000013,6,14,16,14.12,1.56,0.12,0.7600000000000001,11.879999999999995,3.5600000000000014,10,7,8,11.12,2.0400000000000005,2.08,0.76,1,-2,4,-3
252,F1,23/02/2019,Guingamp,Angers,2,10.36,2.8400000000000007,3,16,16,11.640000000000002,1.4400000000000004,0.16,0.6799999999999999,11.68,4.040000000000001,8,9,8,11.679999999999998,1.3200000000000005,1.08,1.16,-2,-2,2,1
253,F1,23/02/2019,Paris SG,Nimes,2,15.291666666666668,6.416666666666668,21,11,1,12.416666666666668,1.6666666666666663,0.08333333333333333,3.0833333333333326,13.800000000000002,4.840000000000002,10,6,9,13.0,1.9200000000000008,1.12,1.4800000000000002,2,1,1,1
254,F1,24/02/2019,Monaco,Lyon,2,10.800000000000002,3.5600000000000014,5,16,13,13.559999999999995,2.12,0.28,0.96,17.12,6.320000000000002,13,7,5,11.48,1.6000000000000003,2.04,1.6000000000000003,2,-1,2,-1
255,F1,24/02/2019,Montpellier,Reims,0,12.959999999999996,4.320000000000002,9,18,5,14.6,1.6800000000000002,0.12,1.28,10.359999999999998,3.600000000000001,9,11,5,13.879999999999995,1.6400000000000003,1.04,0.92,1,-2,3,1
256,F1,24/02/2019,Nantes,Bordeaux,2,13.479999999999995,4.040000000000001,7,17,12,13.4,1.9200000000000004,0.12,1.2000000000000002,12.04,3.9200000000000017,8,8,9,13.4,1.9200000000000008,1.04,1.0,0,-1,2,-3
257,F1,24/02/2019,Rennes,Marseille,1,13.24,4.160000000000001,10,16,9,12.679999999999998,1.4800000000000004,0.04,1.36,14.04,4.440000000000001,12,4,9,12.640000000000004,1.9600000000000004,1.08,1.6000000000000003,2,-3,2,1
258,F1,24/02/2019,Toulouse,Caen,1,10.760000000000002,3.4400000000000017,6,19,10,14.600000000000005,2.04,0.16,0.96,9.320000000000002,2.680000000000001,3,10,12,14.800000000000002,2.08,1.12,0.7999999999999998,0,-2,-3,-2
259,F1,02/03/2019,Angers,Monaco,1,11.53846153846154,3.9230769230769234,8,17,9,11.692307692307697,1.346153846153846,0.1153846153846154,1.1153846153846152,10.80769230769231,3.6153846153846168,6,7,13,13.80769230769231,2.1538461538461537,5.0769230769230775,1.0,1,-1,3,-1
260,F1,02/03/2019,Caen,Paris SG,0,9.461538461538462,2.730769230769231,3,18,12,14.807692307692303,2.1153846153846154,0.19230769230769232,0.8076923076923075,15.520000000000005,6.440000000000001,22,2,1,12.520000000000005,1.7199999999999998,1.04,3.0800000000000005,-3,-2,3,1
261,F1,02/03/2019,Reims,Amiens,1,10.538461538461544,3.7692307692307687,10,18,5,13.807692307692307,1.6153846153846154,0.07692307692307693,1.0384615384615383,10.115384615384617,2.961538461538461,7,3,16,14.076923076923075,1.5,1.0769230769230769,0.7692307692307692,3,2,2,-2
262,F1,03/03/2019,Guingamp,Nantes,1,10.26923076923077,2.8461538461538467,4,16,16,11.615384615384619,1.4615384615384617,0.15384615384615385,0.6923076923076923,13.692307692307693,4.1923076923076925,8,6,12,13.34615384615385,1.9230769230769231,2.0384615384615383,1.1923076923076923,1,-1,1,-1
263,F1,03/03/2019,Lille,Dijon,2,12.961538461538463,4.961538461538461,15,17,5,12.576923076923077,1.7692307692307696,0.1153846153846154,1.6538461538461535,12.2,3.8000000000000016,5,5,15,15.679999999999998,2.120000000000001,2.08,0.7999999999999999,2,3,-2,-2
264,F1,03/03/2019,Lyon,Toulouse,2,16.807692307692307,6.1923076923076925,13,16,6,11.730769230769232,1.5769230769230769,0.1153846153846154,1.5384615384615383,10.80769230769231,3.615384615384615,6,10,10,14.576923076923075,2.0384615384615388,3.0384615384615383,0.9615384615384612,2,-2,0,-2
265,F1,03/03/2019,Marseille,St Etienne,2,13.846153846153848,4.346153846153847,12,17,9,12.730769230769226,2.0000000000000004,0.15384615384615385,1.5769230769230775,13.038461538461535,4.653846153846153,12,7,7,11.769230769230774,1.6923076923076927,4.0,1.3846153846153848,2,1,-1,1
266,F1,03/03/2019,Nice,Strasbourg,2,11.692307692307697,3.423076923076924,10,16,9,11.269230769230774,2.0384615384615388,0.15384615384615385,0.7307692307692307,10.653846153846157,4.115384615384616,9,10,7,13.346153846153845,1.8846153846153848,1.0384615384615383,1.5769230769230769,4,-4,-1,-1
267,F1,05/03/2019,Bordeaux,Montpellier,0,11.846153846153848,3.8461538461538463,8,18,10,13.423076923076925,1.9230769230769231,0.07692307692307693,0.9615384615384616,13.192307692307693,4.3076923076923075,9,11,6,14.538461538461537,1.6153846153846156,3.0,1.3076923076923077,2,-4,-1,-1
268,F1,09/03/2019,Amiens,Nimes,2,10.037037037037038,2.9259259259259265,7,15,16,13.962962962962962,1.4814814814814814,0.1111111111111111,0.8148148148148145,13.576923076923075,4.769230769230769,10,6,10,12.884615384615385,1.846153846153846,1.1153846153846154,1.4230769230769231,2,-2,1,-1
269,F1,09/03/2019,Dijon,Reims,1,11.961538461538465,3.6923076923076934,5,16,16,15.653846153846152,2.0769230769230766,0.15384615384615385,0.7692307692307693,10.518518518518519,3.7777777777777786,10,12,5,13.703703703703706,1.5925925925925926,1.037037037037037,1.074074074074074,-2,-3,3,2
270,F1,09/03/2019,Monaco,Bordeaux,1,10.85185185185185,3.666666666666666,6,17,13,13.85185185185185,2.185185185185185,0.25925925925925924,1.0370370370370368,11.962962962962962,3.851851851851851,8,8,11,13.444444444444446,1.888888888888888,1.037037037037037,0.962962962962963,3,-1,-1,-1
271,F1,09/03/2019,Strasbourg,Lyon,1,10.629629629629628,4.0,9,19,8,13.370370370370368,1.8148148148148144,0.1111111111111111,1.5185185185185182,16.962962962962962,6.333333333333332,14,7,6,11.74074074074074,1.5185185185185184,2.0370370370370368,1.666666666666666,-1,-2,3,-2
272,F1,10/03/2019,Marseille,Nice,2,13.777777777777779,4.4444444444444455,13,17,9,12.555555555555555,2.0,0.14814814814814814,1.592592592592592,11.592592592592592,3.3703703703703685,11,7,9,11.0,1.9629629629629624,2.1111111111111107,0.7407407407407407,3,1,5,-4
273,F1,10/03/2019,Montpellier,Angers,1,12.999999999999995,4.333333333333333,10,19,6,14.555555555555555,1.592592592592592,0.1111111111111111,1.333333333333333,11.592592592592592,3.9259259259259256,8,10,9,11.555555555555555,1.3703703703703698,1.074074074074074,1.1481481481481477,-1,1,1,-1
274,F1,10/03/2019,Rennes,Caen,2,13.346153846153845,4.115384615384615,10,17,9,12.730769230769232,1.5769230769230769,0.038461538461538464,1.3461538461538465,9.370370370370368,2.703703703703704,3,11,13,14.74074074074074,2.1111111111111107,2.1111111111111107,0.8148148148148147,2,-3,-4,-2
275,F1,10/03/2019,St Etienne,Lille,0,12.814814814814813,4.5555555555555545,12,16,8,12.148148148148145,1.7037037037037035,0.14814814814814814,1.3333333333333328,13.000000000000002,4.814814814814814,16,6,5,12.444444444444445,1.7037037037037035,3.0,1.629629629629629,0,-1,3,3
276,F1,10/03/2019,Toulouse,Guingamp,2,10.592592592592592,3.5555555555555545,6,21,11,14.555555555555555,2.0370370370370363,0.1851851851851852,0.9629629629629628,10.148148148148149,2.7777777777777786,4,7,16,11.888888888888891,1.4444444444444442,1.111111111111111,0.6666666666666665,0,-3,1,-1
277,F1,12/03/2019,Dijon,Paris SG,0,11.703703703703699,3.592592592592593,5,17,16,15.74074074074074,2.0370370370370368,0.1851851851851852,0.7777777777777777,15.884615384615385,6.46153846153846,23,2,1,12.53846153846154,1.6923076923076923,1.0384615384615383,3.0384615384615388,-2,-3,3,2
278,F1,15/03/2019,Lille,Monaco,0,13.035714285714288,4.928571428571429,17,18,5,12.428571428571427,1.7500000000000004,0.10714285714285714,1.6071428571428572,11.035714285714283,3.857142857142856,6,9,13,13.785714285714285,2.285714285714285,5.071428571428571,1.0357142857142854,3,4,3,-1
279,F1,15/03/2019,Nice,Toulouse,1,11.392857142857142,3.2857142857142856,11,17,10,11.178571428571429,1.9285714285714288,0.17857142857142855,0.7142857142857141,10.892857142857144,3.571428571428571,7,10,11,14.464285714285712,2.0,4.035714285714286,0.9642857142857142,5,-5,1,-3
280,F1,16/03/2019,Angers,Amiens,1,11.607142857142856,4.0,8,19,9,11.499999999999998,1.3214285714285714,0.14285714285714285,1.1785714285714282,10.428571428571429,3.0357142857142856,8,4,16,14.0,1.5000000000000002,1.1071428571428574,0.8571428571428569,1,-1,3,-2
281,F1,16/03/2019,Caen,St Etienne,0,9.249999999999998,2.6428571428571432,3,19,14,14.785714285714285,2.178571428571429,0.21428571428571425,0.8214285714285712,12.607142857142856,4.428571428571427,12,7,9,12.071428571428573,1.7857142857142854,4.071428571428571,1.2857142857142856,-4,-3,-1,-1
282,F1,16/03/2019,Guingamp,Dijon,2,9.928571428571429,2.6785714285714293,4,18,17,12.000000000000002,1.4642857142857144,0.17857142857142855,0.6428571428571427,11.607142857142856,3.5357142857142865,5,6,17,15.75,2.035714285714286,2.1071428571428568,0.7499999999999998,1,-2,-3,-3
283,F1,16/03/2019,Nimes,Strasbourg,1,13.592592592592592,4.666666666666667,10,18,11,12.962962962962964,1.8148148148148149,0.14814814814814814,1.4074074074074072,10.857142857142858,4.107142857142858,9,11,8,13.500000000000002,1.785714285714286,2.0357142857142856,1.5357142857142858,1,-2,-1,-2
284,F1,17/03/2019,Bordeaux,Rennes,1,11.857142857142856,3.8214285714285703,8,19,11,13.392857142857144,1.8928571428571428,0.07142857142857142,0.964285714285714,13.259259259259254,4.185185185185184,11,7,9,12.666666666666664,1.5925925925925926,1.0,1.4074074074074072,-1,-1,3,-3
285,F1,17/03/2019,Lyon,Montpellier,2,17.107142857142858,6.3928571428571415,14,17,6,11.750000000000002,1.5357142857142856,0.10714285714285714,1.6785714285714286,12.821428571428573,4.321428571428573,10,12,6,14.464285714285715,1.6428571428571432,3.0,1.357142857142857,3,-2,-1,1
286,F1,17/03/2019,Paris SG,Marseille,2,15.888888888888884,6.481481481481482,24,13,1,12.259259259259258,1.6666666666666663,0.07407407407407407,3.074074074074073,13.714285714285715,4.499999999999999,14,5,9,12.714285714285715,2.0000000000000004,2.071428571428572,1.5714285714285716,3,3,4,1
287,F1,17/03/2019,Reims,Nantes,2,11.071428571428573,3.8214285714285703,10,20,5,13.714285714285712,1.5714285714285716,0.07142857142857142,1.0714285714285712,13.518518518518519,4.148148148148148,8,7,12,13.33333333333333,1.9259259259259256,2.0370370370370368,1.148148148148148,3,2,1,-1
288,F1,29/03/2019,Rennes,Lyon,0,13.142857142857142,4.142857142857142,11,18,9,12.607142857142856,1.6428571428571428,0.03571428571428571,1.392857142857143,17.31034482758621,6.620689655172416,15,8,6,11.586206896551724,1.5172413793103443,2.034482758620689,1.7241379310344824,3,-3,4,-2
289,F1,30/03/2019,Marseille,Angers,1,13.344827586206893,4.413793103448277,14,18,10,12.93103448275862,2.034482758620689,0.1724137931034483,1.551724137931035,11.586206896551724,3.9655172413793096,8,12,9,11.586206896551724,1.3103448275862064,2.068965517241379,1.1379310344827582,3,-1,1,-1
290,F1,31/03/2019,Amiens,Bordeaux,1,10.3448275862069,3.0689655172413786,8,16,16,14.137931034482763,1.5862068965517242,0.13793103448275862,0.8275862068965517,11.93103448275862,3.8275862068965503,8,10,11,13.379310344827585,1.8965517241379304,1.0344827586206895,0.9655172413793102,3,-2,-1,-1
291,F1,31/03/2019,Dijon,Nice,0,11.620689655172415,3.5517241379310343,5,18,18,15.517241379310342,2.034482758620689,0.1724137931034483,0.7241379310344828,11.344827586206893,3.2413793103448274,11,8,10,11.06896551724138,1.862068965517241,2.1034482758620685,0.7241379310344827,-3,-4,5,-5
292,F1,31/03/2019,Monaco,Caen,0,11.06896551724138,4.000000000000001,7,19,13,13.931034482758625,2.2758620689655173,0.2413793103448276,1.0344827586206895,9.000000000000002,2.5862068965517238,3,11,15,14.89655172413793,2.103448275862069,3.103448275862069,0.793103448275862,3,1,-5,-3
293,F1,31/03/2019,Nantes,Lille,0,13.285714285714285,4.035714285714286,8,19,13,13.428571428571427,1.9642857142857144,0.14285714285714285,1.1071428571428572,12.999999999999998,4.862068965517242,17,6,6,12.482758620689651,1.7931034482758623,3.0,1.5517241379310345,1,-2,-1,1
294,F1,31/03/2019,Toulouse,Paris SG,0,11.137931034482758,3.551724137931034,7,22,11,14.655172413793107,2.0,0.1724137931034483,0.96551724137931,15.607142857142856,6.4642857142857135,25,2,1,12.214285714285715,1.75,1.0357142857142858,3.071428571428571,1,-3,4,3
295,F1,01/04/2019,St Etienne,Nimes,2,12.620689655172413,4.517241379310343,13,17,9,12.06896551724138,1.7241379310344829,0.20689655172413796,1.4137931034482758,13.642857142857144,4.642857142857143,10,7,11,12.892857142857142,1.892857142857143,1.1071428571428572,1.4285714285714284,-1,1,1,-2
296,F1,03/04/2019,Montpellier,Guingamp,2,12.724137931034484,4.310344827586206,10,21,7,14.344827586206893,1.6551724137931034,0.10344827586206896,1.379310344827586,10.06896551724138,2.655172413793103,5,7,17,11.862068965517242,1.4137931034482754,2.1034482758620694,0.6551724137931034,0,-1,2,-2
297,F1,03/04/2019,Strasbourg,Reims,2,10.689655172413792,4.0344827586206895,9,21,8,13.620689655172413,1.8965517241379308,0.10344827586206896,1.5517241379310345,11.034482758620687,3.7586206896551726,11,13,5,13.517241379310345,1.6551724137931036,1.0344827586206895,1.0689655172413792,-1,-2,4,2
298,F1,05/04/2019,Bordeaux,Marseille,2,11.7,3.7,8,21,11,13.633333333333333,1.9333333333333336,0.06666666666666668,0.9333333333333332,13.26666666666667,4.433333333333334,14,6,10,13.1,2.1000000000000005,3.1,1.566666666666667,-1,-1,3,-1
299,F1,06/04/2019,Amiens,St Etienne,1,10.400000000000002,3.066666666666667,8,17,16,13.933333333333335,1.5666666666666669,0.13333333333333333,0.7999999999999999,12.666666666666664,4.666666666666666,14,7,9,11.9,1.7666666666666668,4.066666666666666,1.4333333333333336,3,-2,1,1
300,F1,06/04/2019,Angers,Rennes,1,11.66666666666667,3.9666666666666672,8,21,9,11.533333333333335,1.3,0.13333333333333333,1.1666666666666663,13.103448275862071,4.068965517241379,11,8,10,12.620689655172413,1.6551724137931032,1.0,1.3448275862068968,1,-1,-1,0
301,F1,06/04/2019,Guingamp,Monaco,1,10.0,2.6666666666666674,5,19,18,11.7,1.4333333333333331,0.16666666666666666,0.6333333333333333,11.500000000000005,4.0666666666666655,7,9,14,13.866666666666667,2.2333333333333334,5.066666666666666,1.0,2,-3,-1,1
302,F1,06/04/2019,Lyon,Dijon,0,17.333333333333336,6.5666666666666655,16,18,6,11.83333333333333,1.5666666666666669,0.1,1.7000000000000002,11.7,3.466666666666668,5,6,19,15.566666666666665,2.0666666666666678,2.1333333333333333,0.7,2,1,-4,-4
303,F1,06/04/2019,Nimes,Caen,2,13.689655172413795,4.689655172413794,10,20,12,12.724137931034484,1.9655172413793103,0.13793103448275862,1.4137931034482758,8.933333333333328,2.5666666666666678,4,11,15,14.866666666666665,2.1000000000000005,3.1,0.7999999999999999,1,-3,-1,1
304,F1,07/04/2019,Nice,Montpellier,2,11.366666666666665,3.3333333333333344,12,19,10,11.066666666666665,1.833333333333334,0.16666666666666666,0.7333333333333333,12.86666666666667,4.400000000000001,11,12,7,14.266666666666673,1.6000000000000003,3.0,1.4,0,1,1,-1
305,F1,07/04/2019,Paris SG,Strasbourg,1,15.413793103448276,6.379310344827587,26,14,1,12.275862068965518,1.7241379310344829,0.06896551724137931,3.0,10.76666666666667,4.200000000000001,10,12,8,13.666666666666668,1.9000000000000004,2.0666666666666664,1.6333333333333335,4,4,1,-2
306,F1,07/04/2019,Reims,Lille,1,11.000000000000002,3.733333333333334,11,21,6,13.500000000000005,1.7000000000000004,0.06666666666666668,1.0333333333333332,12.900000000000004,4.8,18,6,6,12.766666666666667,1.833333333333334,3.0,1.6000000000000003,1,-1,-1,2
307,F1,07/04/2019,Toulouse,Nantes,2,11.066666666666665,3.5333333333333337,7,22,12,14.6,2.0000000000000004,0.16666666666666666,0.9333333333333332,13.10344827586207,3.9655172413793096,8,7,14,13.482758620689655,1.9655172413793103,3.034482758620689,1.137931034482759,-1,0,-1,-1
308,F1,09/04/2019,Nimes,Rennes,2,13.633333333333335,4.766666666666668,11,20,12,12.933333333333335,1.9333333333333336,0.13333333333333333,1.4333333333333331,12.9,4.1000000000000005,11,9,10,12.633333333333333,1.7333333333333334,1.0,1.4000000000000004,2,-3,-1,0
309,F1,12/04/2019,Dijon,Amiens,1,11.580645161290322,3.4838709677419333,6,19,19,15.612903225806456,2.064516129032257,0.1935483870967742,0.7741935483870966,10.225806451612902,3.0967741935483857,8,7,16,13.806451612903226,1.5806451612903216,1.1290322580645158,0.8387096774193545,-1,1,3,-2
310,F1,12/04/2019,Nantes,Lyon,2,13.3,3.8666666666666667,8,20,15,13.4,1.9333333333333336,0.16666666666666666,1.1,17.645161290322577,6.548387096774192,16,8,7,11.903225806451614,1.5483870967741928,2.032258064516129,1.6774193548387093,-1,-2,-1,1
311,F1,13/04/2019,Caen,Angers,0,8.806451612903224,2.516129032258063,4,21,16,14.903225806451614,2.161290322580645,0.1935483870967742,0.7741935483870965,11.838709677419354,4.129032258064514,8,14,9,11.516129032258062,1.3548387096774188,2.064516129032258,1.2258064516129028,0,-1,1,-1
312,F1,13/04/2019,Marseille,Nimes,2,13.483870967741936,4.451612903225804,14,20,11,13.096774193548384,2.129032258064515,0.1935483870967742,1.5161290322580638,13.806451612903222,4.870967741935481,12,7,12,12.838709677419354,1.935483870967741,1.1290322580645158,1.483870967741935,3,-2,3,-3
313,F1,13/04/2019,Monaco,Reims,1,11.709677419354836,4.096774193548385,7,20,14,13.870967741935482,2.3225806451612896,0.2258064516129032,0.9999999999999996,10.967741935483868,3.7096774193548367,11,14,6,13.548387096774194,1.709677419354838,1.032258064516129,1.0322580645161288,-1,1,1,-1
314,F1,13/04/2019,Strasbourg,Guingamp,1,10.709677419354838,4.193548387096772,10,22,8,13.548387096774194,1.9032258064516123,0.12903225806451613,1.64516129032258,10.032258064516126,2.64516129032258,5,8,18,11.870967741935484,1.5161290322580638,2.096774193548387,0.6451612903225804,1,-2,2,-3
315,F1,14/04/2019,Lille,Paris SG,2,12.838709677419354,4.774193548387093,18,20,6,12.741935483870964,1.8387096774193536,0.0967741935483871,1.5806451612903216,15.6,6.366666666666666,26,3,1,12.1,1.666666666666667,1.0333333333333334,2.966666666666667,-1,2,4,4
316,F1,14/04/2019,Montpellier,Toulouse,2,12.967741935483874,4.387096774193546,11,22,8,14.258064516129028,1.5806451612903216,0.0967741935483871,1.3548387096774188,11.161290322580642,3.580645161290321,8,11,12,14.741935483870964,2.032258064516128,4.032258064516129,0.9354838709677415,1,-2,1,0
317,F1,14/04/2019,Rennes,Nice,1,12.741935483870964,4.064516129032256,11,20,11,12.612903225806454,1.7419354838709666,0.06451612903225806,1.3870967741935478,11.483870967741938,3.3870967741935467,13,8,10,11.06451612903226,1.806451612903225,2.096774193548387,0.7419354838709675,-1,-1,1,1
