,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,Home attendance,Away attendance,Total avg
273,F1,4/3/2017,Metz,Rennes,1,9.230769231,2.846153846,8,18,12,13.61538462,2.038461538,0.230769231,0.961538462,11.2962963,3.703703704,9,9,9,11.92592593,1.407407407,3,0.962962963,16196,19531,35727
274,F1,4/3/2017,Montpellier,Guingamp,1,13.18518519,4.074074074,8,18,11,11.22222222,1.111111111,0.148148148,1.444444444,10.81481481,4.111111111,9,7,11,13.88888889,1.62962963,4,1.148148148,12356,19416,31772
275,F1,4/3/2017,Paris SG,Nancy,2,14.44444444,5.481481481,18,19,4,10.55555556,1.333333333,0.037037037,2.037037037,9.666666667,2.592592593,7,7,13,12.96296296,2,4,0.666666667,45159,18961,64120
276,F1,5/3/2017,Lorient,Marseille,0,11.81481481,3.962962963,6,16,17,12.44444444,1.814814815,0.148148148,1,11.48148148,4,11,6,10,13.55555556,1.518518519,1,1.333333333,11832,25215,37047
277,F1,5/3/2017,Monaco,Nantes,2,13.85185185,6.111111111,19,15,3,12.81481481,1.518518519,0.111111111,2.888888889,11.92592593,3.481481481,9,7,11,14.66666667,2.148148148,1.037037037,0.888888889,9420,19547,28967
278,F1,5/3/2017,Toulouse,Lille,1,10.07407407,3.444444444,9,15,10,15.14814815,2.407407407,0.111111111,1.148148148,12.18518519,3.851851852,8,5,14,14.11111111,1.666666667,2.148148148,0.962962963,17068,18478,35546
279,F1,10/3/2017,Marseille,Angers,2,11.60714286,4.107142857,12,17,10,13.53571429,1.5,0.035714286,1.428571429,13.35714286,4.571428571,10,6,12,11.85714286,1.642857143,2.035714286,1,39898,20294,60192
280,F1,10/3/2017,Nice,Caen,1,11.25,4.5,18,17,2,11.17857143,1.428571429,0.142857143,1.607142857,12.17857143,3.785714286,9,4,15,12.42857143,1.535714286,1,1.035714286,22949,19992,42941
281,F1,11/3/2017,Guingamp,Bastia,2,10.64285714,4.071428571,9,18,11,13.71428571,1.571428571,0.142857143,1.142857143,11.07142857,3.5,5,10,13,12.39285714,1.928571429,7.178571429,0.857142857,14790,20847,35637
282,F1,11/3/2017,Monaco,Bordeaux,2,13.82142857,6.142857143,20,15,3,12.71428571,1.535714286,0.107142857,2.928571429,11.53571429,3.928571429,11,10,7,11.53571429,1.678571429,2.071428571,1.285714286,9420,22352,31772
283,F1,11/3/2017,Montpellier,Nantes,0,13.10714286,4,8,19,11,11.14285714,1.107142857,0.142857143,1.428571429,11.85714286,3.464285714,9,7,12,14.71428571,2.142857143,1.035714286,0.857142857,12356,19547,31903
284,F1,11/3/2017,Nancy,Lille,0,9.678571429,2.607142857,7,17,14,13.14285714,2.035714286,0.142857143,0.642857143,12.25,3.892857143,8,6,14,14.35714286,1.678571429,2.142857143,0.964285714,17516,18478,35994
285,F1,11/3/2017,Rennes,Dijon,1,11.5,3.857142857,9,18,9,12.10714286,1.464285714,0.107142857,0.964285714,10.32142857,3.785714286,6,9,13,12.78571429,1.785714286,6,1.321428571,22689,19831,42520
286,F1,12/3/2017,Lorient,Paris SG,0,11.78571429,3.964285714,6,16,18,12.42857143,1.821428571,0.142857143,1,14.75,5.535714286,19,5,4,10.64285714,1.357142857,1,2,11832,26366,38198
287,F1,12/3/2017,Lyon,Toulouse,2,16,5.851851852,15,13,10,14.03703704,1.777777778,0.185185185,2.037037037,10.07142857,3.5,9,9,10,15.17857143,2.392857143,2.035714286,1.142857143,38203,19819,58022
288,F1,12/3/2017,St Etienne,Metz,1,10.64285714,3.107142857,10,19,8,13.14285714,1.5,0.25,1.107142857,9.259259259,2.888888889,8,7,12,13.51851852,2.074074074,5.037037037,0.962962963,27227,19465,46692
289,F1,17/03/17,Lille,Marseille,1,12.17241379,3.965517241,9,17,14,14.31034483,1.689655172,0.206896552,1,11.5862069,4.103448276,13,6,10,13.44827586,1.482758621,1,1.482758621,29487,25215,54702
290,F1,17/03/17,Metz,Bastia,2,9.357142857,3,8,20,12,13.75,2.035714286,0.214285714,1,10.75862069,3.413793103,5,10,14,12.4137931,1.931034483,8.172413793,0.827586207,16196,20847,37043
291,F1,18/03/17,Angers,Guingamp,2,13.37931034,4.655172414,10,20,13,11.79310345,1.586206897,0.103448276,0.965517241,11,4.206896552,10,8,11,13.5862069,1.517241379,4,1.275862069,11954,19416,31370
292,F1,18/03/17,Bordeaux,Montpellier,2,11.44827586,3.862068966,11,19,8,11.51724138,1.724137931,0.137931034,1.275862069,13.13793103,4.137931034,8,9,12,10.96551724,1.068965517,2.068965517,1.448275862,24217,18795,43012
293,F1,18/03/17,Nancy,Lorient,0,9.896551724,2.620689655,7,17,15,13.06896552,2.103448276,0.137931034,0.655172414,11.5862069,3.896551724,6,4,19,12.31034483,1.827586207,2.068965517,1,17516,19914,37430
294,F1,18/03/17,Nantes,Nice,1,11.93103448,3.586206897,10,18,12,14.79310345,2.172413793,0.068965517,0.931034483,11.34482759,4.482758621,18,9,2,11.24137931,1.448275862,3.034482759,1.620689655,23152,22293,45445
295,F1,18/03/17,Toulouse,Rennes,1,10.06896552,3.517241379,9,17,11,15.06896552,2.379310345,0.103448276,1.103448276,11.5862069,3.862068966,9,11,9,12.03448276,1.482758621,3,0.965517241,17068,19531,36599
296,F1,19/03/17,Caen,Monaco,0,11.96551724,3.724137931,9,17,15,12.4137931,1.517241379,0.034482759,1.068965517,13.72413793,6.137931034,21,5,3,12.5862069,1.517241379,2.034482759,2.896551724,15786,24370,40156
297,F1,19/03/17,Dijon,St Etienne,0,10.34482759,3.931034483,6,20,13,12.72413793,1.75862069,0.206896552,1.310344828,10.75862069,3.24137931,10,11,8,13.17241379,1.448275862,6.034482759,1.137931034,10128,23040,33168
298,F1,19/03/17,Paris SG,Lyon,2,14.65517241,5.551724138,20,20,4,10.51724138,1.344827586,0.034482759,2,15.85714286,5.892857143,16,2,10,13.89285714,1.75,4.035714286,2.107142857,45159,22257,67416
299,F1,31/03/17,Guingamp,Nancy,2,10.96666667,4.1,10,19,12,13.33333333,1.5,0.133333333,1.233333333,10.03333333,2.766666667,7,7,16,13.16666667,2.066666667,4,0.7,14790,18961,33751
300,F1,1/4/2017,Bastia,Lille,0,10.6,3.3,5,24,15,12.4,1.933333333,0.433333333,0.8,12.06666667,3.9,9,7,14,14.43333333,1.666666667,2.133333333,0.966666667,10511,18478,28989
301,F1,1/4/2017,Marseille,Dijon,1,11.43333333,4.1,13,18,10,13.23333333,1.566666667,0.033333333,1.433333333,10.56666667,3.8,6,10,14,12.73333333,1.766666667,6,1.266666667,39898,19831,59729
302,F1,2/4/2017,Lorient,Caen,2,11.43333333,3.933333333,7,17,19,12.13333333,1.833333333,0.133333333,1.066666667,11.73333333,3.633333333,9,5,16,12.26666667,1.5,1,1.033333333,11832,19992,31824
303,F1,2/4/2017,Montpellier,Toulouse,0,13.13333333,4.133333333,8,20,13,10.9,1.033333333,0.166666667,1.433333333,9.933333333,3.4,9,10,11,15.03333333,2.333333333,2.066666667,1.066666667,12356,19819,32175
304,F1,2/4/2017,Nantes,Angers,2,12.13333333,3.633333333,10,19,12,14.53333333,2.2,0.066666667,0.933333333,13.43333333,4.666666667,11,6,13,11.76666667,1.6,2.033333333,1.033333333,23152,20294,43446
305,F1,2/4/2017,Nice,Bordeaux,2,11.13333333,4.4,18,19,2,11.26666667,1.433333333,0.133333333,1.6,11.5,3.966666667,12,10,8,11.36666667,1.666666667,2.066666667,1.4,22949,22352,45301
306,F1,2/4/2017,Rennes,Lyon,1,11.76666667,3.833333333,9,20,9,12.1,1.5,0.1,0.933333333,15.68965517,5.75862069,16,2,11,13.68965517,1.724137931,4.034482759,2.068965517,22689,22257,44946
307,F1,5/4/2017,Metz,Lyon,0,9.344827586,2.965517241,9,20,12,13.68965517,2.034482759,0.206896552,1,15.83333333,5.766666667,16,3,11,13.8,1.7,4.033333333,2.033333333,16196,22257,38453
308,F1,7/4/2017,Lille,Nice,0,11.96774194,3.870967742,10,19,14,14.4516129,1.64516129,0.193548387,0.967741935,11.09677419,4.387096774,19,10,2,11.38709677,1.451612903,3.032258065,1.612903226,29487,22293,51780
309,F1,8/4/2017,Angers,Monaco,0,13.58064516,4.612903226,11,21,14,11.67741935,1.580645161,0.129032258,1.032258065,13.8,6.166666667,22,5,3,12.63333333,1.466666667,2.033333333,2.9,11954,24370,36324
310,F1,8/4/2017,Bordeaux,Metz,2,11.70967742,3.967741935,12,20,9,11.4516129,1.64516129,0.129032258,1.387096774,9.533333333,2.966666667,9,8,13,13.6,2.066666667,5.033333333,0.966666667,24217,19465,43682
311,F1,8/4/2017,Caen,Montpellier,0,11.87096774,3.612903226,9,18,17,12.16129032,1.483870968,0.064516129,1,13.29032258,4.064516129,8,9,14,10.83870968,1.064516129,3.064516129,1.387096774,15786,18795,34581
312,F1,8/4/2017,Dijon,Bastia,0,10.48387097,3.838709677,6,21,14,12.87096774,1.838709677,0.193548387,1.258064516,10.70967742,3.258064516,5,10,16,12.29032258,1.903225806,8.161290323,0.774193548,10128,20847,30975
313,F1,8/4/2017,Lyon,Lorient,0,15.90322581,5.774193548,17,16,11,13.83870968,1.677419355,0.161290323,2.064516129,11.48387097,3.870967742,8,4,19,12,1.806451613,2.096774194,1.064516129,38203,19914,58117
314,F1,8/4/2017,Nancy,Rennes,2,9.838709677,2.709677419,7,18,17,13.03225806,2.064516129,0.161290323,0.677419355,11.61290323,3.774193548,9,13,9,11.96774194,1.483870968,3.032258065,0.935483871,17516,19531,37047
315,F1,9/4/2017,Paris SG,Guingamp,2,14.56666667,5.5,21,20,4,10.53333333,1.366666667,0.033333333,2,11.16129032,4.064516129,11,8,12,13.35483871,1.483870968,4,1.225806452,45159,19416,64575
316,F1,9/4/2017,St Etienne,Nantes,1,10.93333333,3.266666667,11,21,8,13.03333333,1.433333333,0.233333333,1.133333333,12.16129032,3.612903226,11,8,12,14.35483871,2.161290323,1.032258065,0.967741935,27227,19547,46774
317,F1,9/4/2017,Toulouse,Marseille,1,9.903225806,3.419354839,10,19,11,14.83870968,2.322580645,0.129032258,1.064516129,11.67741935,4.129032258,13,8,10,13.09677419,1.580645161,1,1.419354839,17068,25215,42283
318,F1,14/04/17,Angers,Paris SG,0,13.65625,4.59375,11,21,15,11.71875,1.59375,0.125,1,14.64516129,5.548387097,22,5,4,10.58064516,1.35483871,1,2.064516129,11954,26366,38320
319,F1,15/04/17,Guingamp,Toulouse,2,11.1875,4.0625,11,20,13,13.3125,1.5,0.125,1.1875,9.9375,3.4375,10,11,11,14.875,2.3125,2.0625,1.03125,14790,19819,34609
320,F1,15/04/17,Metz,Caen,1,9.516129032,3.032258065,9,21,14,13.61290323,2.064516129,0.225806452,0.935483871,11.9375,3.625,9,5,18,12.25,1.5625,2,0.96875,16196,19992,36188
321,F1,15/04/17,Monaco,Dijon,2,13.70967742,6.161290323,23,17,3,12.70967742,1.451612903,0.096774194,2.838709677,10.59375,3.90625,6,11,15,12.90625,1.84375,6,1.25,9420,19831,29251
322,F1,15/04/17,Montpellier,Lorient,2,13.34375,4.125,9,21,14,10.875,1.125,0.15625,1.40625,11.5625,3.9375,9,4,19,11.9375,1.78125,2.09375,1.15625,12356,19914,32270
323,F1,15/04/17,Nice,Nancy,2,11.125,4.46875,20,20,2,11.4375,1.4375,0.125,1.625,9.96875,2.78125,8,7,17,13,2.0625,5,0.75,22949,18961,41910
324,F1,15/04/17,Rennes,Lille,2,11.53125,3.8125,9,22,10,12.15625,1.46875,0.125,0.90625,11.9375,3.84375,10,7,15,14.6875,1.625,2.125,0.96875,22689,18478,41167
325,F1,16/04/17,Bastia,Lyon,0,10.78125,3.375,6,25,16,12.25,1.84375,0.40625,0.8125,15.90625,5.75,17,3,12,13.8125,1.71875,4.03125,2.03125,10511,22257,32768
326,F1,16/04/17,Marseille,St Etienne,2,11.78125,4.09375,13,20,10,13.0625,1.59375,0.03125,1.375,10.93548387,3.290322581,11,12,8,13,1.483870968,6.032258065,1.129032258,39898,23040,62938
327,F1,16/04/17,Nantes,Bordeaux,0,12.09375,3.59375,11,20,12,14.25,2.15625,0.0625,0.96875,11.875,4.03125,13,10,9,11.34375,1.65625,2.0625,1.4375,23152,22352,45504
328,F1,18/04/17,Metz,Paris SG,0,9.46875,3,9,22,14,13.5625,2.03125,0.21875,0.96875,14.5,5.4375,23,5,4,10.625,1.34375,1,2.0625,16196,26366,42562
329,F1,21/04/17,Nancy,Marseille,1,9.909090909,2.787878788,8,19,18,13.09090909,2.060606061,0.151515152,0.757575758,11.78787879,4.181818182,14,9,10,13.09090909,1.575757576,1,1.454545455,17516,25215,42731
330,F1,22/04/17,Bordeaux,Bastia,2,11.87878788,4.060606061,14,21,9,11.39393939,1.696969697,0.121212121,1.424242424,,,6,10,17,,,,0.787878788,24217,20847,45064
331,F1,22/04/17,Caen,Nantes,0,11.96969697,3.606060606,9,19,18,12.09090909,1.545454545,0.060606061,1,12.03030303,3.484848485,11,9,13,14.27272727,2.121212121,1.03030303,0.939393939,15786,19547,35333
332,F1,22/04/17,Dijon,Angers,2,10.51515152,3.909090909,6,22,16,12.93939394,1.878787879,0.181818182,1.242424242,13.75757576,4.575757576,11,6,16,11.75757576,1.606060606,3.03030303,0.96969697,10128,20294,30422
333,F1,22/04/17,Lille,Guingamp,2,12.24242424,3.878787879,10,20,16,14.54545455,1.636363636,0.181818182,0.939393939,11.45454545,4.181818182,12,8,13,13.24242424,1.545454545,4,1.212121212,29487,19416,48903
334,F1,22/04/17,Lorient,Metz,2,11.54545455,3.909090909,9,19,20,11.78787879,1.787878788,0.151515152,1.121212121,9.363636364,2.96969697,9,9,15,13.54545455,2,6.03030303,1,11832,19465,31297
335,F1,22/04/17,Paris SG,Montpellier,2,14.60606061,5.454545455,24,22,4,10.63636364,1.333333333,0.03030303,2.090909091,13.24242424,4.151515152,10,9,14,10.6969697,1.121212121,3.060606061,1.424242424,45159,18795,63954
336,F1,23/04/17,Lyon,Monaco,0,,,18,17,12,,,,2.060606061,13.90625,6.1875,24,5,3,12.65625,1.4375,2.03125,2.8125,38203,24370,62573
337,F1,23/04/17,St Etienne,Rennes,1,10.8125,3.28125,11,23,9,13.09375,1.5,0.21875,1.09375,11.48484848,3.787878788,10,13,10,12.12121212,1.454545455,3.03030303,0.939393939,27227,19531,46758
338,F1,23/04/17,Toulouse,Nice,1,9.909090909,3.393939394,10,21,12,15,2.303030303,0.121212121,1.03030303,11.21212121,4.454545455,21,10,2,11.33333333,1.424242424,3.03030303,1.666666667,17068,22293,39361
339,F1,28/04/17,Angers,Lyon,0,13.61764706,4.588235294,11,22,17,11.79411765,1.617647059,0.117647059,1,,,18,3,13,,,,2.029411765,11954,22257,34211
340,F1,29/04/17,Bastia,Rennes,2,,,6,26,18,,,,0.764705882,11.35294118,3.735294118,10,14,10,12.17647059,1.5,3.029411765,0.941176471,10511,19531,30042
341,F1,29/04/17,Guingamp,St Etienne,0,11.41176471,4.264705882,12,21,14,13.17647059,1.558823529,0.117647059,1.176470588,10.6969697,3.242424242,11,13,9,13.03030303,1.484848485,6.03030303,1.090909091,14790,23040,37830
342,F1,29/04/17,Metz,Nancy,2,9.294117647,2.970588235,9,23,16,13.44117647,1.970588235,0.205882353,1,9.882352941,2.764705882,8,8,18,12.97058824,2,5,0.735294118,16196,18961,35157
343,F1,29/04/17,Monaco,Toulouse,2,13.90909091,6.181818182,25,18,3,12.63636364,1.424242424,0.090909091,2.787878788,9.735294118,3.382352941,10,12,12,15.14705882,2.323529412,2.058823529,1.029411765,9420,19819,29239
344,F1,29/04/17,Montpellier,Lille,0,13.29411765,4.147058824,10,22,15,10.52941176,1.088235294,0.147058824,1.382352941,12.61764706,4.029411765,11,7,16,14.52941176,1.588235294,2.117647059,1,12356,18478,30834
345,F1,29/04/17,Nantes,Lorient,2,12.14705882,3.617647059,12,21,13,14.14705882,2.088235294,0.058823529,0.970588235,11.76470588,4.058823529,10,4,20,11.79411765,1.764705882,2.088235294,1.235294118,23152,19914,43066
346,F1,30/04/17,Caen,Marseille,0,12,3.558823529,9,19,19,12.05882353,1.529411765,0.058823529,0.970588235,11.97058824,4.147058824,14,10,10,13,1.588235294,1,1.411764706,15786,25215,41001
347,F1,30/04/17,Dijon,Bordeaux,1,10.64705882,3.970588235,7,22,16,12.88235294,1.882352941,0.176470588,1.294117647,11.94117647,4.117647059,15,10,9,11.41176471,1.705882353,2.058823529,1.441176471,10128,22352,32480
348,F1,30/04/17,Nice,Paris SG,2,11.29411765,4.411764706,21,21,2,11.32352941,1.529411765,0.117647059,1.647058824,14.73529412,5.558823529,25,5,4,10.61764706,1.323529412,1,2.088235294,22949,26366,49315
349,F1,5/5/2017,St Etienne,Bordeaux,1,10.70588235,3.382352941,12,25,9,12.97058824,1.441176471,0.205882353,1.117647059,11.97142857,4.028571429,15,11,9,11.45714286,1.685714286,2.057142857,1.4,27227,22352,49579
350,F1,6/5/2017,Guingamp,Dijon,2,11.42857143,4.257142857,12,21,15,13.08571429,1.514285714,0.114285714,1.142857143,10.8,4.028571429,7,12,16,12.82857143,1.828571429,6,1.257142857,14790,19831,34621
351,F1,6/5/2017,Lille,Metz,0,12.57142857,4.057142857,12,21,16,14.51428571,1.6,0.171428571,1.057142857,9.371428571,3.085714286,10,9,16,13.54285714,1.971428571,6.028571429,1.028571429,29487,19465,48952
352,F1,6/5/2017,Lorient,Angers,1,11.54285714,3.942857143,10,20,21,11.74285714,1.771428571,0.142857143,1.2,13.88571429,4.657142857,11,6,18,11.85714286,1.628571429,3.057142857,1,11832,20294,32126
353,F1,6/5/2017,Nancy,Monaco,0,9.828571429,2.8,8,21,19,13.08571429,2.028571429,0.142857143,0.742857143,14.32352941,6.323529412,26,5,3,12.5,1.411764706,2.029411765,2.794117647,17516,24370,41886
354,F1,6/5/2017,Paris SG,Bastia,2,14.77142857,5.542857143,25,23,5,10.74285714,1.371428571,0.085714286,2.057142857,,,7,10,18,,,,0.771428571,45159,20847,66006
355,F1,6/5/2017,Toulouse,Caen,0,9.657142857,3.371428571,10,23,13,15.14285714,2.371428571,0.114285714,1.028571429,12.05714286,3.6,9,6,20,11.82857143,1.542857143,2,0.971428571,17068,19992,37060
356,F1,7/5/2017,Lyon,Nantes,2,,,19,18,13,,,,2.028571429,12.22857143,3.714285714,13,9,13,14.02857143,2.028571429,1.028571429,0.971428571,38203,19547,57750
357,F1,7/5/2017,Marseille,Nice,2,12,4.257142857,15,22,10,12.94285714,1.657142857,0.028571429,1.514285714,11.14285714,4.371428571,22,11,2,11.31428571,1.542857143,3.028571429,1.685714286,39898,22293,62191
358,F1,7/5/2017,Rennes,Montpellier,2,11.37142857,3.742857143,10,24,11,12.31428571,1.485714286,0.114285714,0.914285714,13.42857143,4.228571429,10,9,16,10.42857143,1.085714286,3.057142857,1.342857143,22689,18795,41484
359,F1,14/05/17,Bastia,Lorient,2,,,7,27,19,,,,0.75,11.38888889,3.916666667,10,5,21,11.72222222,1.75,2.083333333,1.194444444,10511,19914,30425
360,F1,14/05/17,Bordeaux,Marseille,1,11.94444444,4.055555556,15,23,9,11.44444444,1.694444444,0.138888889,1.416666667,12.16666667,4.333333333,16,10,10,13,1.75,1,1.527777778,24217,25215,49432
361,F1,14/05/17,Caen,Rennes,0,12.02777778,3.611111111,10,20,20,11.75,1.555555556,0.055555556,0.972222222,11.33333333,3.75,11,14,11,12.33333333,1.527777778,3.027777778,0.916666667,15786,19531,35317
362,F1,14/05/17,Dijon,Nancy,2,11.05555556,4.055555556,7,24,17,12.80555556,1.777777778,0.166666667,1.222222222,9.722222222,2.777777778,8,8,20,12.94444444,2,5,0.722222222,10128,18961,29089
363,F1,14/05/17,Metz,Toulouse,1,9.305555556,3.083333333,11,24,16,13.41666667,1.916666667,0.194444444,1.055555556,9.638888889,3.416666667,10,12,14,15,2.388888889,2.055555556,1,16196,19819,36015
364,F1,14/05/17,Monaco,Lille,2,14.42857143,6.371428571,27,19,3,12.34285714,1.4,0.085714286,2.8,12.55555556,3.944444444,12,7,17,14.5,1.583333333,2.111111111,1.027777778,9420,18478,27898
365,F1,14/05/17,Montpellier,Lyon,0,13.22222222,4.138888889,10,23,17,10.38888889,1.111111111,0.138888889,1.305555556,,,20,3,13,,,,2.055555556,12356,22257,34613
366,F1,14/05/17,Nantes,Guingamp,2,12.02777778,3.666666667,13,22,14,14.19444444,2,0.055555556,1,11.5,4.361111111,13,8,15,13.08333333,1.472222222,4,1.222222222,23152,19416,42568
367,F1,14/05/17,Nice,Angers,0,11.30555556,4.388888889,22,22,3,11.22222222,1.527777778,0.111111111,1.666666667,13.75,4.638888889,11,7,18,11.75,1.583333333,3.055555556,1,22949,20294,43243
368,F1,14/05/17,St Etienne,Paris SG,0,10.82857143,3.428571429,12,26,9,13,1.428571429,0.2,1.142857143,15.11111111,5.722222222,26,5,5,10.75,1.361111111,3,2.138888889,27227,26366,53593
369,F1,17/05/17,Monaco,St Etienne,2,14.33333333,6.277777778,28,19,3,12.47222222,1.388888889,0.083333333,2.833333333,10.77777778,3.388888889,12,14,10,12.88888889,1.416666667,6.027777778,1.111111111,9420,23040,32460
370,F1,20/05/17,Angers,Montpellier,2,13.75675676,4.675675676,12,24,18,11.59459459,1.567567568,0.135135135,1.027027027,13.27027027,4.135135135,10,9,18,10.54054054,1.162162162,3.054054054,1.297297297,11954,18795,30749
371,F1,20/05/17,Guingamp,Metz,2,11.40540541,4.297297297,13,22,16,13,1.540540541,0.108108108,1.216216216,9.432432432,3.162162162,11,10,16,13.48648649,1.864864865,6.027027027,1.054054054,14790,19465,34255
372,F1,20/05/17,Lille,Nantes,2,12.59459459,3.945945946,12,22,18,14.37837838,1.594594595,0.162162162,1,12.08108108,3.702702703,14,9,14,13.97297297,2,1.027027027,1.081081081,29487,19547,49034
373,F1,20/05/17,Lorient,Bordeaux,1,11.32432432,3.837837838,10,22,22,11.7027027,1.756756757,0.135135135,1.162162162,11.91891892,4.081081081,15,13,9,11.62162162,1.675675676,3.054054054,1.405405405,11832,22352,34184
374,F1,20/05/17,Lyon,Nice,1,,,21,19,13,,,,2.081081081,11.32432432,4.405405405,22,11,4,11.21621622,1.513513514,3.027027027,1.621621622,38203,22293,60496
375,F1,20/05/17,Marseille,Bastia,2,12.21621622,4.297297297,16,23,10,13.02702703,1.756756757,0.027027027,1.513513514,,,8,10,19,,,,0.783783784,39898,20847,60745
376,F1,20/05/17,Nancy,St Etienne,2,9.702702703,2.756756757,8,22,21,13.05405405,2,0.135135135,0.702702703,10.62162162,3.378378378,12,14,11,12.78378378,1.405405405,6.027027027,1.081081081,17516,23040,40556
377,F1,20/05/17,Paris SG,Caen,1,15.27027027,5.864864865,27,24,5,10.59459459,1.351351351,0.081081081,2.216216216,11.97297297,3.567567568,10,6,21,11.62162162,1.567567568,2,0.945945946,45159,19992,65151
378,F1,20/05/17,Rennes,Monaco,0,11.2972973,3.837837838,12,25,11,12.24324324,1.513513514,0.108108108,0.918918919,14.32432432,6.243243243,29,5,3,12.2972973,1.378378378,2.027027027,2.810810811,22689,24370,47059
379,F1,20/05/17,Toulouse,Dijon,1,9.837837838,3.486486486,10,24,14,14.94594595,2.324324324,0.108108108,1,11.2972973,4.081081081,8,12,17,12.91891892,1.783783784,6,1.243243243,17068,19831,36899
