,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
223,F1,07/02/09,Toulouse,Le Mans,2,0,2.0,1,0,2.0,17,8,4,1,14,20,5,4,1,2,0,0
224,F1,08/02/09,Grenoble,Valenciennes,0,0,1.0,0,0,1.0,10,17,1,4,13,20,2,6,2,3,0,0
225,F1,08/02/09,Marseille,Bordeaux,1,0,2.0,0,0,1.0,18,8,5,2,21,18,8,2,5,1,0,1
226,F1,08/02/09,Nice,Lyon,1,3,0.0,1,2,0.0,4,18,3,7,15,17,5,4,2,2,2,0
227,F1,14/02/09,Auxerre,Lille,2,0,2.0,2,0,2.0,11,13,6,3,16,21,1,4,1,2,1,0
228,F1,14/02/09,Bordeaux,Grenoble,1,1,1.0,0,0,1.0,25,11,9,3,13,15,5,2,1,3,0,1
229,F1,14/02/09,Caen,Lorient,1,1,1.0,1,0,2.0,16,7,7,2,18,14,4,1,4,4,0,0
230,F1,14/02/09,Le Mans,Nice,1,2,0.0,0,0,1.0,12,17,3,7,23,11,7,3,2,0,1,0
231,F1,14/02/09,Paris SG,St Etienne,2,1,2.0,2,1,2.0,14,9,7,2,6,19,5,1,2,0,0,0
232,F1,14/02/09,Rennes,Nancy,1,1,1.0,0,0,1.0,19,10,4,3,16,10,6,4,1,1,0,0
233,F1,14/02/09,Valenciennes,Nantes,1,1,1.0,1,0,2.0,18,12,4,5,17,13,2,5,3,2,0,0
234,F1,15/02/09,Lyon,Le Havre,3,1,2.0,2,0,2.0,18,4,9,1,19,21,4,3,2,1,1,0
235,F1,15/02/09,Monaco,Marseille,0,1,0.0,0,0,1.0,9,13,2,4,15,23,3,5,1,0,0,0
236,F1,15/02/09,Sochaux,Toulouse,1,2,0.0,1,1,1.0,14,13,3,5,18,19,5,5,2,1,0,0
237,F1,17/02/09,Le Mans,Lille,0,0,1.0,0,0,1.0,11,14,6,4,24,24,4,2,4,4,0,0
238,F1,17/02/09,Nancy,Nice,1,2,0.0,0,0,1.0,13,7,5,6,19,11,8,3,2,3,0,0
239,F1,17/02/09,Valenciennes,Caen,2,0,2.0,1,0,2.0,11,13,8,3,22,24,1,14,1,1,0,0
240,F1,21/02/09,Grenoble,Paris SG,0,0,1.0,0,0,1.0,10,10,2,2,18,15,4,5,1,1,0,0
241,F1,21/02/09,Le Havre,Auxerre,1,2,0.0,1,1,1.0,12,9,4,4,19,18,10,6,2,1,0,0
242,F1,21/02/09,Lorient,Sochaux,1,2,0.0,1,0,2.0,10,12,6,4,16,18,5,8,2,1,0,0
243,F1,21/02/09,Nancy,Lyon,0,2,0.0,0,1,0.0,12,13,4,3,20,13,5,6,2,1,0,0
244,F1,21/02/09,Nantes,Caen,1,1,1.0,1,1,1.0,14,8,2,2,21,25,4,0,2,3,0,0
245,F1,21/02/09,Nice,Rennes,0,1,0.0,0,0,1.0,12,11,4,2,15,14,10,5,3,2,0,0
246,F1,21/02/09,Toulouse,Valenciennes,0,0,1.0,0,0,1.0,12,12,3,1,18,19,7,5,3,3,0,0
247,F1,22/02/09,Lille,Monaco,2,1,2.0,1,0,2.0,15,14,7,4,20,26,3,1,1,4,0,1
248,F1,22/02/09,Marseille,Le Mans,0,0,1.0,0,0,1.0,27,6,3,2,12,15,12,4,1,2,0,0
249,F1,22/02/09,St Etienne,Bordeaux,1,1,1.0,0,0,1.0,13,18,4,6,18,17,10,5,1,3,0,0
250,F1,28/02/09,Auxerre,Toulouse,1,1,1.0,1,0,2.0,11,8,2,4,13,20,2,6,1,2,0,0
251,F1,28/02/09,Le Mans,Le Havre,2,0,2.0,0,0,1.0,9,14,6,3,18,12,3,4,1,2,0,0
252,F1,28/02/09,Nantes,Grenoble,1,1,1.0,1,0,2.0,13,10,6,5,13,15,7,3,2,2,0,0
253,F1,28/02/09,Sochaux,Nice,1,0,2.0,0,0,1.0,15,6,6,2,17,16,2,4,0,1,0,0
254,F1,28/02/09,Valenciennes,Lille,2,0,2.0,2,0,2.0,10,15,6,2,24,20,4,4,2,2,0,0
255,F1,01/03/09,Bordeaux,Lorient,1,0,2.0,0,0,1.0,16,7,8,1,11,23,4,4,1,2,0,0
256,F1,01/03/09,Caen,Marseille,0,1,0.0,0,0,1.0,7,15,1,4,17,24,7,4,0,2,0,0
257,F1,01/03/09,Lyon,Rennes,1,1,1.0,0,0,1.0,13,9,5,3,16,15,5,4,1,0,0,0
258,F1,01/03/09,Monaco,St Etienne,2,2,1.0,1,1,1.0,12,9,5,3,25,19,6,2,1,3,0,0
259,F1,01/03/09,Paris SG,Nancy,4,1,2.0,3,1,2.0,14,15,6,2,9,16,4,2,0,1,0,0
260,F1,07/03/09,Grenoble,Caen,2,1,2.0,1,0,2.0,18,14,6,6,19,17,8,6,2,2,0,1
261,F1,07/03/09,Lille,Lyon,2,0,2.0,0,0,1.0,15,20,5,6,19,25,1,3,1,1,0,0
262,F1,07/03/09,Lorient,Paris SG,0,1,0.0,0,1,0.0,21,10,4,5,12,16,7,4,1,0,0,0
263,F1,07/03/09,Marseille,Valenciennes,0,0,1.0,0,0,1.0,19,7,5,4,21,16,10,4,1,2,0,0
264,F1,07/03/09,Nancy,Le Mans,2,2,1.0,1,1,1.0,18,3,8,2,12,27,5,3,2,2,0,1
265,F1,07/03/09,Nice,Monaco,0,0,1.0,0,0,1.0,25,10,7,2,13,24,7,2,1,3,0,1
266,F1,07/03/09,Toulouse,Bordeaux,3,0,2.0,2,0,2.0,9,14,7,2,28,18,4,2,1,3,0,0
267,F1,08/03/09,Le Havre,Sochaux,2,1,2.0,1,1,1.0,17,12,6,2,19,20,6,5,2,2,0,1
268,F1,08/03/09,Rennes,Auxerre,2,0,2.0,2,0,2.0,12,9,3,2,13,7,4,6,0,0,0,0
269,F1,08/03/09,St Etienne,Nantes,2,1,2.0,2,1,2.0,17,9,6,2,21,21,4,5,3,3,0,0
270,F1,14/03/09,Bordeaux,Nice,2,1,2.0,1,1,1.0,17,10,6,3,16,21,7,7,1,2,0,0
271,F1,14/03/09,Caen,Lille,0,1,0.0,0,0,1.0,11,12,2,4,21,17,7,3,4,2,0,0
272,F1,14/03/09,Le Mans,Rennes,2,2,1.0,2,0,2.0,9,19,4,4,10,21,4,4,2,4,0,0
273,F1,14/03/09,Monaco,Toulouse,3,2,2.0,1,1,1.0,11,14,6,5,23,13,3,4,1,3,0,0
274,F1,14/03/09,Nantes,Lorient,1,1,1.0,1,0,2.0,10,15,2,6,20,14,3,5,1,2,0,0
275,F1,14/03/09,Sochaux,Nancy,2,1,2.0,1,1,1.0,13,12,5,5,23,25,3,3,2,6,0,0
276,F1,14/03/09,Valenciennes,Le Havre,3,2,2.0,1,1,1.0,13,6,6,4,15,15,4,5,2,4,0,0
277,F1,15/03/09,Grenoble,St Etienne,1,0,2.0,0,0,1.0,15,7,1,1,20,18,4,2,3,1,0,1
278,F1,15/03/09,Lyon,Auxerre,0,2,0.0,0,1,0.0,21,7,7,5,13,13,6,2,1,2,0,0
279,F1,15/03/09,Paris SG,Marseille,1,3,0.0,1,1,1.0,8,15,3,5,15,25,4,3,1,3,1,0
280,F1,21/03/09,Auxerre,Le Mans,2,0,2.0,2,0,2.0,8,6,4,1,15,11,2,4,0,0,0,0
281,F1,21/03/09,Le Havre,Bordeaux,0,3,0.0,0,1,0.0,8,9,0,5,18,25,4,1,1,1,0,0
282,F1,21/03/09,Lille,Grenoble,2,1,2.0,2,0,2.0,15,14,6,2,20,15,8,4,1,2,0,0
283,F1,21/03/09,Marseille,Nantes,2,0,2.0,0,0,1.0,19,5,4,0,20,17,4,4,0,2,0,0
284,F1,21/03/09,Nancy,Monaco,0,1,0.0,0,0,1.0,25,10,6,2,22,22,11,5,2,2,0,0
285,F1,21/03/09,Nice,Caen,2,2,1.0,1,0,2.0,12,10,7,4,12,23,2,3,0,2,0,1
286,F1,21/03/09,Rennes,Valenciennes,0,0,1.0,0,0,1.0,14,11,1,1,14,20,9,4,1,1,1,1
287,F1,22/03/09,Lorient,St Etienne,3,1,2.0,2,1,2.0,10,12,4,2,10,16,3,7,1,2,0,0
288,F1,22/03/09,Lyon,Sochaux,2,0,2.0,1,0,2.0,19,15,7,6,20,14,5,10,0,0,0,0
289,F1,22/03/09,Toulouse,Paris SG,4,1,2.0,3,0,2.0,8,16,5,7,16,9,2,7,1,1,0,0
290,F1,04/04/09,Bordeaux,Nancy,1,0,2.0,0,0,1.0,16,6,5,1,9,18,5,5,0,3,0,1
291,F1,04/04/09,Caen,Toulouse,0,0,1.0,0,0,1.0,10,10,5,2,26,17,2,7,2,2,0,0
292,F1,04/04/09,Grenoble,Lorient,1,3,0.0,0,1,0.0,11,10,3,4,18,9,7,4,2,2,0,0
293,F1,04/04/09,Le Mans,Lyon,1,3,0.0,0,2,0.0,16,11,9,8,17,9,6,6,1,0,0,0
294,F1,04/04/09,Monaco,Le Havre,0,1,0.0,0,0,1.0,16,11,5,3,15,18,7,5,1,1,1,0
295,F1,04/04/09,Nantes,Lille,0,2,0.0,0,1,0.0,11,12,0,4,22,21,7,3,4,3,0,0
296,F1,04/04/09,Valenciennes,Auxerre,2,0,2.0,1,0,2.0,8,9,4,6,19,19,3,5,1,4,0,0
297,F1,05/04/09,Paris SG,Nice,2,1,2.0,1,1,1.0,14,9,6,3,13,14,3,4,0,1,0,0
298,F1,05/04/09,Sochaux,Rennes,3,0,2.0,2,0,2.0,17,11,5,3,17,18,7,6,1,1,0,0
299,F1,05/04/09,St Etienne,Marseille,0,3,0.0,0,0,1.0,15,15,3,10,16,20,5,7,2,1,0,0
300,F1,11/04/09,Auxerre,Bordeaux,0,2,0.0,0,1,0.0,9,8,3,4,17,13,5,4,2,2,0,0
301,F1,11/04/09,Le Havre,Caen,1,2,0.0,1,1,1.0,13,9,6,4,15,18,8,1,3,2,0,0
302,F1,11/04/09,Le Mans,Sochaux,2,0,2.0,1,0,2.0,19,12,7,2,20,11,7,5,2,1,0,0
303,F1,11/04/09,Nancy,Valenciennes,2,0,2.0,0,0,1.0,18,6,8,1,19,18,5,5,2,4,0,0
304,F1,11/04/09,Nice,Lorient,2,0,2.0,0,0,1.0,16,11,5,4,14,9,9,11,2,0,0,0
305,F1,11/04/09,Rennes,St Etienne,1,0,2.0,0,0,1.0,13,16,4,4,17,9,4,3,1,1,0,0
306,F1,11/04/09,Toulouse,Nantes,1,0,2.0,0,0,1.0,10,8,3,2,16,23,8,7,0,2,0,0
307,F1,12/04/09,Lille,Paris SG,0,0,1.0,0,0,1.0,18,6,4,1,10,22,5,4,0,3,0,0
308,F1,12/04/09,Lyon,Monaco,2,2,1.0,0,1,0.0,25,12,10,4,11,17,14,0,4,4,0,0
309,F1,12/04/09,Marseille,Grenoble,4,1,2.0,0,0,1.0,11,7,6,3,22,25,4,3,0,3,0,0
310,F1,18/04/09,Caen,Nancy,1,2,0.0,1,1,1.0,14,10,3,4,17,22,5,2,2,2,0,0
311,F1,18/04/09,Grenoble,Toulouse,1,0,2.0,1,0,2.0,6,9,2,3,19,21,3,4,1,2,0,0
312,F1,18/04/09,Monaco,Rennes,3,1,2.0,0,0,1.0,19,15,7,6,12,18,6,11,2,2,0,1
313,F1,18/04/09,Nantes,Nice,2,0,2.0,1,0,2.0,24,8,9,3,26,25,5,1,3,3,0,1
314,F1,18/04/09,Sochaux,Auxerre,0,1,0.0,0,0,1.0,15,14,3,5,11,13,7,2,1,1,0,0
315,F1,18/04/09,St Etienne,Lille,2,1,2.0,0,0,1.0,16,13,6,4,29,19,1,2,6,2,0,0
316,F1,18/04/09,Valenciennes,Le Mans,0,2,0.0,0,0,1.0,10,12,1,4,15,18,4,5,2,3,0,0
317,F1,19/04/09,Bordeaux,Lyon,1,0,2.0,1,0,2.0,14,9,4,1,17,18,10,4,3,3,0,0
318,F1,19/04/09,Lorient,Marseille,1,2,0.0,1,0,2.0,9,20,3,6,10,20,1,5,2,2,1,1
319,F1,19/04/09,Paris SG,Le Havre,3,0,2.0,1,0,2.0,15,8,4,2,12,10,10,1,0,0,0,0
320,F1,24/04/09,Lyon,Paris SG,0,0,1.0,0,0,1.0,21,8,4,2,18,10,9,0,1,2,0,0
321,F1,26/04/09,Auxerre,Caen,2,1,2.0,0,0,1.0,14,11,8,2,14,12,5,6,1,0,0,0
322,F1,26/04/09,Le Havre,Grenoble,0,1,0.0,0,1,0.0,16,7,7,1,15,18,7,5,1,0,0,0
323,F1,26/04/09,Le Mans,Monaco,0,1,0.0,0,0,1.0,15,3,6,1,14,13,8,1,2,0,0,0
324,F1,26/04/09,Lille,Marseille,1,2,0.0,0,0,1.0,5,12,3,3,21,26,4,4,4,5,0,0
325,F1,26/04/09,Nancy,Nantes,2,0,2.0,0,0,1.0,6,9,3,2,9,26,3,4,1,4,0,0
326,F1,26/04/09,Nice,St Etienne,3,1,2.0,2,0,2.0,18,19,10,5,15,12,7,3,1,0,0,0
327,F1,26/04/09,Sochaux,Valenciennes,1,1,1.0,0,0,1.0,13,20,5,4,17,22,1,5,1,1,1,0
328,F1,26/04/09,Toulouse,Lorient,1,1,1.0,0,0,1.0,11,19,2,6,13,13,3,7,0,1,0,0
329,F1,29/04/09,Rennes,Bordeaux,2,3,0.0,1,0,2.0,9,16,6,6,21,10,3,4,5,0,0,1
330,F1,02/05/09,Caen,Le Mans,3,1,2.0,1,1,1.0,11,14,5,2,18,20,6,6,2,2,0,0
331,F1,02/05/09,Grenoble,Nice,0,0,1.0,0,0,1.0,12,8,4,1,23,18,12,2,2,1,1,0
332,F1,02/05/09,Lorient,Lille,3,1,2.0,0,1,0.0,16,9,5,5,11,12,10,2,1,2,0,0
333,F1,02/05/09,Marseille,Toulouse,2,2,1.0,0,0,1.0,28,7,11,2,17,19,8,2,3,2,0,0
334,F1,02/05/09,Monaco,Auxerre,0,1,0.0,0,1,0.0,7,10,2,4,13,13,1,4,0,0,0,0
335,F1,02/05/09,St Etienne,Nancy,0,0,1.0,0,0,1.0,20,10,5,2,17,21,5,3,0,4,0,0
336,F1,02/05/09,Valenciennes,Lyon,2,0,2.0,2,0,2.0,16,10,6,3,21,22,3,4,2,2,0,0
337,F1,03/05/09,Bordeaux,Sochaux,3,0,2.0,2,0,2.0,14,6,6,1,11,18,3,4,0,1,0,1
338,F1,03/05/09,Nantes,Le Havre,1,2,0.0,1,1,1.0,15,10,3,4,15,18,5,3,0,1,0,0
339,F1,03/05/09,Paris SG,Rennes,0,1,0.0,0,0,1.0,19,17,4,4,9,10,9,2,0,1,0,0
340,F1,12/05/09,Lyon,Nantes,3,0,2.0,2,0,2.0,11,13,5,1,22,19,6,9,0,1,0,0
341,F1,13/05/09,Auxerre,Grenoble,2,0,2.0,1,0,2.0,18,3,7,1,16,16,3,1,2,1,0,0
342,F1,13/05/09,Le Havre,St Etienne,2,4,0.0,2,1,2.0,18,16,9,7,12,17,5,4,2,2,0,0
343,F1,13/05/09,Le Mans,Paris SG,0,1,0.0,0,1,0.0,16,13,6,5,11,12,7,6,1,1,0,0
344,F1,13/05/09,Nancy,Lorient,2,2,1.0,1,0,2.0,13,18,1,7,6,18,3,2,1,2,1,0
345,F1,13/05/09,Nice,Marseille,0,2,0.0,0,1,0.0,7,14,3,3,14,20,8,2,3,4,0,0
346,F1,13/05/09,Rennes,Caen,1,0,2.0,0,0,1.0,16,13,6,1,11,14,7,6,0,1,0,0
347,F1,13/05/09,Sochaux,Monaco,3,0,2.0,1,0,2.0,16,12,4,5,21,30,5,6,1,3,0,0
348,F1,13/05/09,Toulouse,Lille,0,0,1.0,0,0,1.0,10,13,3,3,17,13,3,2,2,2,0,0
349,F1,13/05/09,Valenciennes,Bordeaux,1,2,0.0,1,1,1.0,9,11,3,6,24,18,4,5,3,3,2,0
350,F1,16/05/09,Bordeaux,Le Mans,3,2,2.0,2,1,2.0,26,8,7,4,15,20,8,3,2,2,0,0
351,F1,16/05/09,Caen,Sochaux,2,0,2.0,0,0,1.0,14,11,5,2,22,18,4,1,2,3,0,0
352,F1,16/05/09,Grenoble,Nancy,0,0,1.0,0,0,1.0,7,7,1,3,14,16,2,6,1,2,0,0
353,F1,16/05/09,Lorient,Le Havre,1,1,1.0,0,1,0.0,15,10,4,3,17,9,13,7,2,1,0,0
354,F1,16/05/09,Monaco,Valenciennes,1,1,1.0,1,0,2.0,11,12,6,4,17,18,2,7,0,1,0,0
355,F1,16/05/09,Paris SG,Auxerre,1,2,0.0,0,2,0.0,13,10,4,2,11,17,9,2,2,2,0,0
356,F1,16/05/09,St Etienne,Toulouse,2,2,1.0,1,0,2.0,17,13,6,5,10,9,10,5,1,1,0,0
357,F1,17/05/09,Lille,Nice,1,1,1.0,0,1,0.0,25,6,9,1,20,15,12,3,1,2,0,0
358,F1,17/05/09,Marseille,Lyon,1,3,0.0,0,2,0.0,23,11,4,5,17,26,7,3,1,3,0,0
359,F1,17/05/09,Nantes,Rennes,1,1,1.0,1,0,2.0,17,15,5,4,16,19,5,7,2,1,0,0
360,F1,23/05/09,Auxerre,St Etienne,1,0,2.0,0,0,1.0,17,12,4,5,13,12,7,2,1,2,0,0
361,F1,23/05/09,Bordeaux,Monaco,1,0,2.0,1,0,2.0,19,8,10,3,15,20,4,7,2,2,0,1
362,F1,23/05/09,Le Havre,Lille,0,1,0.0,0,0,1.0,8,25,4,10,18,28,3,7,1,1,0,0
363,F1,23/05/09,Le Mans,Grenoble,1,1,1.0,0,0,1.0,17,10,4,4,21,13,4,5,0,2,0,0
364,F1,23/05/09,Lyon,Caen,3,1,2.0,1,0,2.0,17,7,5,2,15,18,6,3,2,1,0,0
365,F1,23/05/09,Nancy,Marseille,1,2,0.0,0,1,0.0,10,9,4,4,21,24,3,3,2,2,0,0
366,F1,23/05/09,Nice,Toulouse,0,2,0.0,0,2,0.0,11,12,0,4,19,19,1,1,3,1,0,0
367,F1,23/05/09,Rennes,Lorient,3,1,2.0,2,0,2.0,18,11,8,3,11,9,7,7,0,0,0,0
368,F1,23/05/09,Sochaux,Nantes,2,1,2.0,2,0,2.0,14,11,5,4,17,20,3,3,3,4,0,0
369,F1,23/05/09,Valenciennes,Paris SG,2,1,2.0,0,1,0.0,15,11,6,2,15,15,4,7,2,1,0,0
370,F1,30/05/09,Caen,Bordeaux,0,1,0.0,0,0,1.0,8,14,2,4,23,21,6,2,3,4,0,0
371,F1,30/05/09,Grenoble,Sochaux,0,1,0.0,0,1,0.0,11,9,4,3,13,12,3,4,1,0,0,0
372,F1,30/05/09,Lille,Nancy,3,2,2.0,2,1,2.0,15,11,6,4,17,17,8,8,1,2,0,0
373,F1,30/05/09,Lorient,Le Mans,1,1,1.0,1,1,1.0,14,11,4,5,4,11,6,5,0,3,0,0
374,F1,30/05/09,Marseille,Rennes,4,0,2.0,0,0,1.0,24,15,9,2,21,14,4,2,0,1,0,0
375,F1,30/05/09,Nantes,Auxerre,2,1,2.0,1,0,2.0,11,10,2,3,9,15,5,9,0,1,0,0
376,F1,30/05/09,Nice,Le Havre,0,0,1.0,0,0,1.0,19,9,7,0,15,16,5,2,1,1,0,0
377,F1,30/05/09,Paris SG,Monaco,0,0,1.0,0,0,1.0,15,9,5,4,18,12,5,7,1,3,0,0
378,F1,30/05/09,St Etienne,Valenciennes,4,0,2.0,1,0,2.0,31,10,14,1,8,18,10,3,0,0,0,0
379,F1,30/05/09,Toulouse,Lyon,0,0,1.0,0,0,1.0,16,8,4,2,14,12,6,6,1,0,0,1
