,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,Home attendance,Away attendance,Total avg
144,F1,1/12/2018,Monaco,Montpellier,0,11.42857143,3.428571429,2,10,8,14.21428571,1.785714286,0.214285714,0.928571429,13.42857143,4.571428571,7,5,2,13.71428571,1.928571429,2,1.571428571,8382,20019,28401
145,F1,1/12/2018,Nimes,Amiens,2,12.71428571,4.214285714,4,11,5,12.21428571,1.857142857,0.285714286,1.357142857,10.14285714,3.5,4,1,9,13.71428571,1.214285714,1,1,13701,23213,36914
146,F1,2/12/2018,Bordeaux,Paris SG,1,12.64285714,4.214285714,4,9,5,13.5,2,0.071428571,1,14.14285714,6.571428571,14,0,0,12.5,1.357142857,1.071428571,3.285714286,21547,28880,50427
147,F1,2/12/2018,Marseille,Reims,1,13.5,4.5,8,8,5,11.42857143,1.857142857,0.142857143,1.928571429,9.642857143,2.785714286,5,5,4,13.92857143,1.357142857,1.071428571,0.714285714,48175,21349,69524
148,F1,2/12/2018,Rennes,Strasbourg,0,13.28571429,4.642857143,4,10,5,14.14285714,1.428571429,0.071428571,1.285714286,10.42857143,3.928571429,4,6,4,12.57142857,1.857142857,0.071428571,1.428571429,23255,21260,44515
149,F1,2/12/2018,Toulouse,Dijon,1,10.71428571,3.428571429,3,9,6,13.21428571,1.714285714,0.142857143,0.785714286,13.71428571,3.928571429,3,3,8,15.85714286,1.642857143,0.071428571,0.857142857,15062,20806,35868
150,F1,4/12/2018,Amiens,Monaco,0,10.06666667,3.4,4,8,10,13.6,1.4,0.066666667,0.933333333,11.53333333,3.333333333,2,4,9,13.66666667,1.666666667,2.066666667,0.933333333,10926,24499,35425
151,F1,4/12/2018,Montpellier,Lille,0,13.53333333,4.466666667,8,10,2,14.13333333,1.8,0.133333333,1.6,13.26666667,5.2,8,3,4,13.13333333,1.733333333,1,1.533333333,13242,19907,33149
152,F1,4/12/2018,Nice,Angers,1,12.06666667,3.066666667,7,8,5,12.13333333,2.266666667,0.066666667,0.8,12.2,4.2,4,5,6,12.06666667,1.4,0.133333333,1.266666667,19039,20958,39997
153,F1,5/12/2018,Bordeaux,St Etienne,2,13,4.2,4,10,5,13.4,1.933333333,0.066666667,1.066666667,13.53333333,4.466666667,7,5,3,11.46666667,1.666666667,1,1.466666667,21547,25334,46881
154,F1,5/12/2018,Caen,Nimes,0,8.933333333,2.466666667,2,12,6,14.66666667,2.066666667,0.2,0.8,12.73333333,4.4,5,5,5,12.06666667,1.8,1.2,1.466666667,16396,24165,40561
155,F1,5/12/2018,Dijon,Guingamp,2,13.73333333,4,3,9,8,15.93333333,1.733333333,0.066666667,0.933333333,10.2,3.066666667,1,5,9,11.13333333,1.466666667,1.066666667,0.666666667,12981,21833,34814
156,F1,5/12/2018,Lyon,Rennes,0,16.6,5.6,8,9,3,11.6,1.6,0.2,1.733333333,13.2,4.466666667,4,5,6,13.73333333,1.533333333,1,1.266666667,48524,22451,70975
157,F1,5/12/2018,Nantes,Marseille,2,13.6,4.466666667,4,11,6,12.8,2.066666667,0.066666667,1.4,13.66666667,4.533333333,8,2,5,11.73333333,1.866666667,1.066666667,1.8,25041,26406,51447
158,F1,5/12/2018,Reims,Toulouse,0,9.8,2.866666667,5,11,4,13.8,1.333333333,0.133333333,0.666666667,10.8,3.4,3,6,6,13.13333333,1.666666667,2.066666667,0.866666667,14052,23106,37158
159,F1,5/12/2018,Strasbourg,Paris SG,1,10.66666667,4.2,5,10,4,12.4,1.8,0.066666667,1.6,13.8,6.266666667,14,1,0,12.46666667,1.4,1.066666667,3.2,25223,28880,54103
160,F1,8/12/2018,Guingamp,Amiens,0,10.875,3.4375,1,12,10,11.5,1.4375,0.125,0.6875,10.375,3.3125,4,1,11,14.0625,1.4375,1.0625,0.875,14829,23213,38042
161,F1,8/12/2018,Rennes,Dijon,2,13,4.3125,5,11,6,13.625,1.4375,0.0625,1.3125,13.4375,3.9375,4,4,8,16.125,2,0.125,1,23255,20806,44061
162,F1,9/12/2018,Lille,Reims,1,13.25,5.25,9,10,4,12.9375,1.75,0.0625,1.5,10.5625,3.125,5,6,5,13.875,1.4375,1.0625,0.625,33128,21349,54477
163,F1,9/12/2018,Strasbourg,Caen,1,10.25,4.0625,5,11,4,12.375,1.8125,0.0625,1.5625,9.0625,2.5,2,7,7,14.9375,2,1.125,0.8125,25223,20057,45280
164,F1,15/12/2018,Reims,Strasbourg,2,10.41176471,3.117647059,5,12,5,14.47058824,1.529411765,0.117647059,0.647058824,10.23529412,4.058823529,5,8,4,12.29411765,1.764705882,0.058823529,1.588235294,14052,21260,35312
165,F1,16/12/2018,Lyon,Monaco,2,16.5,5.75,8,9,4,11.75,1.5625,0.1875,1.625,11.1875,3.375,3,4,9,13.875,1.75,2.0625,1,48524,24499,73023
166,F1,16/12/2018,Nice,St Etienne,1,12.3125,3.1875,7,9,5,12,2.3125,0.0625,0.75,13.5625,4.4375,7,5,4,11.5,1.75,1,1.5,19039,25334,44373
167,F1,16/12/2018,Nimes,Lille,0,13.375,4.5625,6,12,5,12.1875,1.875,0.25,1.5,13.17647059,5.117647059,9,4,4,13,1.705882353,1,1.470588235,13701,19907,33608
168,F1,18/12/2018,Caen,Toulouse,2,8.823529412,2.529411765,2,13,7,14.82352941,1.941176471,0.176470588,0.882352941,10.5625,3.375,4,6,6,13.6875,1.9375,3.0625,0.875,16396,23106,39502
169,F1,22/12/2018,Angers,Marseille,1,11.9375,4.0625,4,11,6,12.375,1.375,0.1875,1.1875,13.3125,4.4375,8,2,6,11.6875,1.8125,1.0625,1.8125,10383,26406,36789
170,F1,22/12/2018,Lille,Toulouse,0,12.83333333,5.166666667,10,12,4,12.94444444,1.777777778,0.111111111,1.555555556,10.35294118,3.294117647,4,6,7,14.47058824,1.941176471,3.058823529,0.882352941,33128,23106,56234
171,F1,22/12/2018,Monaco,Guingamp,0,10.76470588,3.235294118,3,12,10,13.58823529,1.764705882,0.235294118,0.941176471,11.17647059,3.352941176,1,5,11,11.76470588,1.411764706,1.117647059,0.705882353,8382,21833,30215
172,F1,22/12/2018,Montpellier,Lyon,1,13.6875,4.4375,8,10,3,14.1875,1.8125,0.125,1.5,16.76470588,6.058823529,9,4,4,11.88235294,1.529411765,2.058823529,1.705882353,13242,23407,36649
173,F1,22/12/2018,Paris SG,Nantes,2,14.1875,6.1875,14,8,0,12.5625,1.5,0.125,3.0625,13.4375,4.4375,5,5,6,13,1.9375,1,1.5,46853,21523,68376
174,F1,22/12/2018,Reims,Caen,1,10.5,3.222222222,6,12,5,14.72222222,1.5,0.111111111,0.722222222,9.055555556,2.777777778,3,8,7,14.83333333,1.944444444,1.111111111,0.944444444,14052,20057,34109
175,F1,22/12/2018,Rennes,Nimes,2,13.47058824,4.647058824,6,11,6,13.41176471,1.411764706,0.058823529,1.352941176,13.58823529,4.647058824,6,5,6,12.70588235,1.941176471,1.176470588,1.529411765,23255,24165,47420
176,F1,22/12/2018,St Etienne,Dijon,2,13.41176471,4.411764706,7,11,4,12,1.823529412,0.117647059,1.470588235,13.05882353,3.882352941,4,4,9,16.11764706,2,0.117647059,0.941176471,27482,20806,48288
177,F1,22/12/2018,Strasbourg,Nice,2,9.944444444,4,5,13,5,12.5,1.722222222,0.055555556,1.555555556,12.94117647,3.411764706,7,5,5,11.64705882,2.294117647,0.117647059,0.764705882,25223,20536,45759
178,F1,23/12/2018,Bordeaux,Amiens,1,13,4.25,5,10,5,13.375,1.9375,0.0625,1.1875,10.41176471,3.294117647,5,1,11,14.11764706,1.588235294,1.058823529,0.941176471,21547,23213,44760
179,F1,8/1/2019,Amiens,Angers,1,10.27777778,3.333333333,5,10,11,13.88888889,1.611111111,0.111111111,0.944444444,12.11764706,4.058823529,4,7,6,12.17647059,1.352941176,1.117647059,1.176470588,10926,20958,31884
180,F1,8/1/2019,Nantes,Montpellier,2,13.29411765,4.294117647,5,12,7,12.88235294,1.823529412,0.058823529,1.411764706,13.64705882,4.411764706,8,6,3,14.52941176,1.823529412,2,1.470588235,25041,20019,45060
181,F1,11/1/2019,Caen,Lille,0,8.947368421,2.736842105,3,14,7,14.89473684,2,0.157894737,1,13.05263158,5.157894737,10,4,5,12.84210526,1.842105263,2,1.526315789,16396,19907,36303
182,F1,11/1/2019,Lyon,Reims,1,16.38888889,5.888888889,9,10,4,11.83333333,1.5,0.166666667,1.666666667,10.94736842,3.631578947,6,8,5,14.42105263,1.578947368,1.052631579,0.789473684,48524,21349,69873
183,F1,12/1/2019,Amiens,Paris SG,0,10.84210526,3.421052632,5,11,11,13.84210526,1.526315789,0.105263158,0.894736842,14.70588235,6,15,2,0,12.23529412,1.529411765,1.058823529,2.941176471,10926,28880,39806
184,F1,12/1/2019,Guingamp,St Etienne,0,11.05555556,3.333333333,2,13,11,11.94444444,1.555555556,0.166666667,0.777777778,13.66666667,4.666666667,8,6,4,12.05555556,1.944444444,2,1.555555556,14829,25334,40163
185,F1,12/1/2019,Nice,Bordeaux,2,12.72222222,3.444444444,7,11,6,11.66666667,2.166666667,0.111111111,0.722222222,12.76470588,4.235294118,5,7,5,13.17647059,1.823529412,0.058823529,1.176470588,19039,19239,38278
186,F1,13/01/2019,Dijon,Montpellier,1,12.72222222,3.777777778,4,11,10,16.16666667,2.055555556,0.111111111,0.888888889,13.38888889,4.277777778,8,6,4,14.22222222,1.833333333,3,1.388888889,12981,20019,33000
187,F1,13/01/2019,Marseille,Monaco,1,13.35294118,4.294117647,8,11,6,11.82352941,1.882352941,0.117647059,1.764705882,10.44444444,3.166666667,3,4,11,13.88888889,1.777777778,3.055555556,0.888888889,48175,24499,72674
188,F1,13/01/2019,Nantes,Rennes,0,13.44444444,4.333333333,6,12,7,13.11111111,1.777777778,0.055555556,1.444444444,13.44444444,4.777777778,7,5,6,13.27777778,1.388888889,1,1.5,25041,22451,47492
189,F1,13/01/2019,Toulouse,Strasbourg,0,10.11111111,3.277777778,5,13,7,14.66666667,2.055555556,0.222222222,0.944444444,10,4.052631579,6,8,5,12.63157895,1.736842105,0.052631579,1.578947368,15062,21260,36322
190,F1,15/01/2019,Angers,Bordeaux,0,11.83333333,3.944444444,4,13,6,11.88888889,1.333333333,0.166666667,1.111111111,13.05555556,4.222222222,5,7,6,13.38888889,1.888888889,0.055555556,1.111111111,10383,19239,29622
191,F1,16/01/2019,Guingamp,Rennes,2,11.05263158,3.263157895,2,13,12,11.84210526,1.473684211,0.157894737,0.736842105,13.05263158,4.578947368,8,5,6,13.42105263,1.473684211,1,1.473684211,14829,22451,37280
192,F1,16/01/2019,Monaco,Nice,1,10.31578947,3.157894737,3,13,11,13.68421053,1.736842105,0.210526316,0.894736842,12.52631579,3.421052632,8,5,6,11.94736842,2.157894737,0.105263158,0.736842105,8382,20536,28918
193,F1,16/01/2019,Nimes,Nantes,2,13.83333333,4.722222222,6,13,7,12.72222222,1.944444444,0.222222222,1.444444444,14,4.263157895,6,5,8,13.10526316,1.947368421,1,1.368421053,13701,21523,35224
194,F1,16/01/2019,St Etienne,Marseille,2,13.15789474,4.526315789,9,12,4,12.05263158,1.894736842,0.105263158,1.526315789,13.38888889,4.222222222,8,4,6,11.83333333,1.888888889,1.055555556,1.722222222,27482,26406,53888
195,F1,16/01/2019,Toulouse,Lyon,1,10.47368421,3.315789474,5,13,8,14.36842105,2,0.210526316,0.947368421,16.31578947,5.842105263,9,6,4,11.94736842,1.421052632,2.052631579,1.631578947,15062,23407,38469
196,F1,18/01/2019,Lille,Amiens,2,13,5.25,11,13,5,13.1,1.8,0.15,1.6,10.5,3.3,5,3,12,13.95,1.6,1.1,0.85,33128,23213,56341
197,F1,19/01/2019,Monaco,Strasbourg,0,10.45,3.25,3,14,11,13.65,1.75,0.2,0.9,10.1,4.1,7,8,5,12.4,1.7,0.05,1.6,8382,21260,29642
198,F1,19/01/2019,Nimes,Toulouse,0,13.63157895,4.578947368,7,13,7,12.73684211,1.842105263,0.210526316,1.421052632,10.25,3.35,5,7,8,14.25,2.1,3.05,1,13701,23106,36807
199,F1,19/01/2019,Paris SG,Guingamp,2,15,6.166666667,16,9,0,12.44444444,1.444444444,0.111111111,2.944444444,10.85,3.2,3,5,12,11.75,1.5,1.1,0.8,46853,21833,68686
200,F1,19/01/2019,Reims,Nice,1,10.85,3.7,6,14,5,14.05,1.55,0.1,0.8,12.2,3.35,8,6,6,11.8,2.15,1.1,0.75,14052,20536,34588
201,F1,20/01/2019,Angers,Nantes,2,12.21052632,4.157894737,4,13,7,11.78947368,1.315789474,0.157894737,1.105263158,13.85,4.2,6,5,9,13,1.85,1,1.3,10383,21523,31906
202,F1,20/01/2019,Bordeaux,Dijon,2,12.84210526,4.210526316,6,13,6,13.15789474,1.789473684,0.052631579,1.157894737,12.73684211,3.947368421,4,5,10,16.42105263,2.052631579,0.105263158,0.894736842,21547,20806,42353
203,F1,20/01/2019,Caen,Marseille,0,8.95,2.75,3,14,8,14.85,2.05,0.15,1,13.47368421,4.210526316,8,4,7,11.94736842,1.789473684,1.052631579,1.684210526,16396,26406,42802
204,F1,20/01/2019,Rennes,Montpellier,1,13.25,4.5,8,13,7,13.45,1.55,0.05,1.45,13.36842105,4.368421053,8,7,4,14.21052632,1.736842105,3,1.368421053,23255,20019,43274
205,F1,20/01/2019,St Etienne,Lyon,0,13.05,4.55,10,12,4,12.1,1.8,0.1,1.55,16.6,5.8,9,7,4,11.85,1.5,2.05,1.65,27482,23407,50889
206,F1,23/01/2019,Nimes,Angers,2,13.85,4.65,7,13,8,12.95,1.9,0.2,1.35,11.8,4.1,5,8,7,11.65,1.35,1.1,1.1,13701,20958,34659
207,F1,25/01/2019,Marseille,Lille,0,13.25,4.05,9,14,7,12.15,1.85,0.1,1.65,13.19047619,5.142857143,12,4,5,12.85714286,1.714285714,3,1.619047619,48175,19907,68082
208,F1,26/01/2019,Dijon,Monaco,2,12.6,3.9,4,13,11,16.25,2.1,0.15,0.85,10.38095238,3.333333333,3,6,12,13.61904762,1.857142857,3.095238095,0.904761905,12981,24499,37480
209,F1,26/01/2019,Guingamp,Reims,0,10.42857143,3.047619048,3,14,13,11.52380952,1.428571429,0.142857143,0.761904762,10.80952381,3.619047619,6,10,5,14.14285714,1.476190476,1.047619048,0.80952381,14829,21349,36178
210,F1,26/01/2019,Nice,Nimes,2,12.04761905,3.428571429,8,13,6,11.71428571,2.19047619,0.142857143,0.761904762,13.9047619,4.714285714,8,5,8,12.9047619,1.857142857,1.142857143,1.428571429,19039,24165,43204
211,F1,26/01/2019,Strasbourg,Bordeaux,2,10.38095238,4.19047619,8,15,5,12.23809524,1.714285714,0.095238095,1.761904762,12.85,4.25,7,7,6,13.1,1.85,0.05,1.15,25223,19239,44462
212,F1,27/01/2019,Amiens,Lyon,0,10.0952381,3.19047619,5,12,13,14.14285714,1.666666667,0.142857143,0.857142857,16.9047619,5.857142857,10,7,4,11.61904762,1.523809524,2.047619048,1.666666667,10926,23407,34333
213,F1,27/01/2019,Montpellier,Caen,2,13.35,4.3,8,14,4,14.4,1.75,0.15,1.3,8.952380952,2.80952381,3,9,9,15.04761905,2.238095238,1.142857143,0.952380952,13242,20057,33299
214,F1,27/01/2019,Paris SG,Rennes,2,15.57894737,6.473684211,17,9,0,12.36842105,1.421052632,0.105263158,3.263157895,13.38095238,4.333333333,8,6,7,13.42857143,1.571428571,1,1.380952381,46853,22451,69304
215,F1,27/01/2019,Toulouse,Angers,1,10.28571429,3.380952381,6,15,8,14.19047619,2.047619048,0.19047619,1,11.76190476,4.095238095,5,8,8,11.52380952,1.380952381,1.095238095,1.095238095,15062,20958,36020
216,F1,30/01/2019,Nantes,St Etienne,1,13.80952381,4.19047619,6,14,10,13.33333333,1.904761905,0.047619048,1.238095238,13.14285714,4.761904762,10,6,5,12.38095238,1.80952381,2,1.523809524,25041,25334,50375
217,F1,1/2/2019,Lille,Nice,2,13,5.045454545,13,14,5,12.59090909,1.772727273,0.136363636,1.636363636,12.18181818,3.590909091,9,7,6,11.63636364,2.136363636,1.090909091,0.818181818,33128,20536,53664
218,F1,2/2/2019,Angers,Dijon,2,11.81818182,4.045454545,5,15,8,11.5,1.363636364,0.136363636,1.045454545,12.61904762,4.047619048,5,5,11,16.19047619,2.142857143,1.095238095,0.904761905,10383,20806,31189
219,F1,2/2/2019,Monaco,Toulouse,2,10.72727273,3.409090909,3,15,13,13.40909091,1.863636364,0.272727273,0.863636364,10.45454545,3.409090909,6,8,8,14.13636364,2,3.045454545,0.954545455,8382,23106,31488
220,F1,2/2/2019,Reims,Marseille,2,10.63636364,3.590909091,7,16,5,14.09090909,1.5,0.090909091,0.818181818,13.33333333,4.095238095,9,4,8,12.23809524,2,1.095238095,1.619047619,14052,26406,40458
221,F1,2/2/2019,Rennes,Amiens,2,13.22727273,4.272727273,8,15,8,13.13636364,1.590909091,0.045454545,1.363636364,10.18181818,3.136363636,5,3,14,14.27272727,1.636363636,1.090909091,0.818181818,23255,23213,46468
222,F1,3/2/2019,Lyon,Paris SG,2,16.95454545,6.090909091,11,14,4,11.77272727,1.590909091,0.136363636,1.636363636,15.6,6.5,18,2,0,12.15,1.4,1.05,3.3,48524,28880,77404
223,F1,3/2/2019,Nimes,Montpellier,1,13.90909091,4.818181818,8,14,9,12.90909091,1.909090909,0.181818182,1.363636364,13.23809524,4.380952381,9,8,4,14.42857143,1.714285714,3,1.333333333,13701,20019,33720
224,F1,5/2/2019,Marseille,Bordeaux,2,13.31818182,4.136363636,9,15,9,12.36363636,1.909090909,0.136363636,1.590909091,12.76190476,4.095238095,7,7,7,13.33333333,1.857142857,0.047619048,1.095238095,48175,19239,67414
225,F1,8/2/2019,Dijon,Marseille,0,12.36363636,3.954545455,5,14,12,15.95454545,2.045454545,0.136363636,0.863636364,13.7826087,4.260869565,10,4,9,12.60869565,1.956521739,1.086956522,1.565217391,12981,26406,39387
226,F1,9/2/2019,Amiens,Caen,2,10.08695652,3.043478261,5,13,15,14.17391304,1.695652174,0.130434783,0.782608696,8.954545455,2.727272727,3,9,10,15.13636364,2.181818182,1.136363636,0.909090909,10926,20057,30983
227,F1,9/2/2019,Paris SG,Bordeaux,2,15.61904762,6.619047619,18,10,1,12.14285714,1.428571429,0.095238095,3.19047619,12.45454545,3.954545455,7,7,8,13.31818182,1.863636364,1.045454545,1.045454545,46853,19239,66092
228,F1,9/2/2019,Strasbourg,Angers,0,10.36363636,4.227272727,9,15,5,12.54545455,1.727272727,0.090909091,1.727272727,11.82608696,4.086956522,6,9,8,11.60869565,1.304347826,1.086956522,1.043478261,25223,20958,46181
229,F1,10/2/2019,Guingamp,Lille,0,10.22727273,3,3,14,14,11.54545455,1.409090909,0.181818182,0.727272727,13.08695652,5.130434783,14,4,5,12.73913043,1.782608696,3,1.739130435,14829,19907,34736
230,F1,10/2/2019,Montpellier,Monaco,1,13.13636364,4.363636364,9,15,4,14.81818182,1.681818182,0.136363636,1.318181818,10.82608696,3.391304348,4,6,13,13.30434783,1.869565217,4.086956522,0.913043478,13242,24499,37741
231,F1,10/2/2019,Nantes,Nimes,0,13.77272727,4.136363636,6,15,10,13.27272727,1.909090909,0.090909091,1.227272727,13.82608696,4.826086957,8,6,9,13.2173913,1.913043478,1.130434783,1.347826087,25041,24165,49206
232,F1,10/2/2019,Nice,Lyon,2,11.86956522,3.52173913,9,14,7,11.43478261,2.043478261,0.173913043,0.782608696,16.82608696,6.260869565,12,7,4,11.69565217,1.565217391,2.043478261,1.652173913,19039,23407,42446
233,F1,10/2/2019,Rennes,St Etienne,2,13.30434783,4.260869565,9,15,8,13.04347826,1.565217391,0.043478261,1.347826087,13,4.727272727,10,7,5,12.36363636,1.772727273,3,1.5,23255,25334,48589
234,F1,10/2/2019,Toulouse,Reims,1,10.43478261,3.391304348,6,17,9,14.2173913,2.043478261,0.173913043,0.956521739,10.56521739,3.608695652,8,10,5,13.95652174,1.565217391,1.043478261,0.869565217,15062,21349,36411
235,F1,13/02/2019,Caen,Nantes,0,9.043478261,2.782608696,3,16,11,15.08695652,2.086956522,0.173913043,0.869565217,13.82608696,4.130434783,6,6,11,13.13043478,1.869565217,1.043478261,1.260869565,16396,21523,37919
236,F1,13/02/2019,St Etienne,Strasbourg,2,13.08695652,4.652173913,10,14,6,12.17391304,1.869565217,0.173913043,1.434782609,10.60869565,4.347826087,9,8,6,12.60869565,1.739130435,1.043478261,1.695652174,27482,21260,48742
237,F1,15/02/2019,Lyon,Guingamp,2,17.08333333,6.208333333,12,15,5,11.75,1.583333333,0.125,1.583333333,10.08695652,2.913043478,3,5,15,11.69565217,1.434782609,1.130434783,0.695652174,48524,21833,70357
238,F1,15/02/2019,Nimes,Dijon,2,13.79166667,4.791666667,9,16,9,13.125,1.916666667,0.166666667,1.458333333,12.26086957,3.956521739,5,5,13,15.73913043,2.086956522,1.086956522,0.869565217,13701,20806,34507
239,F1,16/02/2019,Angers,Nice,2,11.66666667,4.041666667,7,16,8,11.66666667,1.375,0.125,1.083333333,11.83333333,3.541666667,10,7,7,11.25,2.041666667,2.083333333,0.791666667,10383,20536,30919
240,F1,16/02/2019,Marseille,Amiens,2,13.95833333,4.416666667,11,16,9,12.54166667,2,0.125,1.583333333,10.08333333,2.958333333,6,3,15,14.08333333,1.625,1.083333333,0.791666667,48175,23213,71388
241,F1,16/02/2019,Monaco,Nantes,2,10.79166667,3.458333333,4,16,13,13.58333333,2.041666667,0.291666667,0.958333333,13.79166667,4.125,7,6,11,13.04166667,1.916666667,2.041666667,1.25,8382,21523,29905
242,F1,17/02/2019,Bordeaux,Toulouse,2,12.26086957,3.913043478,7,16,9,13.65217391,1.913043478,0.086956522,1,10.375,3.375,6,9,9,14.375,2.041666667,3.041666667,0.958333333,21547,23106,44653
243,F1,17/02/2019,Caen,Strasbourg,1,9.25,2.708333333,3,16,12,15.16666667,2.166666667,0.166666667,0.833333333,10.54166667,4.25,9,8,7,13.25,1.875,1.041666667,1.666666667,16396,21260,37656
244,F1,17/02/2019,Lille,Montpellier,1,12.91666667,5.041666667,15,15,5,12.66666667,1.75,0.125,1.75,13.08695652,4.304347826,9,10,4,14.86956522,1.652173913,3,1.347826087,33128,20019,53147
245,F1,17/02/2019,Reims,Rennes,2,10.5,3.583333333,8,17,5,13.91666667,1.666666667,0.083333333,0.875,13.375,4.291666667,10,6,8,12.79166667,1.5,1,1.416666667,14052,22451,36503
246,F1,17/02/2019,St Etienne,Paris SG,0,13,4.708333333,11,14,6,12.125,1.791666667,0.166666667,1.458333333,15.36363636,6.454545455,19,2,1,12.22727273,1.5,1.045454545,3.090909091,27482,28880,56362
247,F1,20/02/2019,Bordeaux,Guingamp,1,12.08333333,3.916666667,8,16,9,13.66666667,1.916666667,0.083333333,1.041666667,10.25,2.916666667,3,5,16,11.625,1.416666667,1.125,0.708333333,21547,21833,43380
248,F1,20/02/2019,Paris SG,Montpellier,2,15.17391304,6.304347826,20,11,1,12.47826087,1.652173913,0.086956522,3,12.875,4.208333333,9,11,4,14.75,1.708333333,3,1.291666667,46853,20019,66872
249,F1,22/02/2019,Dijon,St Etienne,0,12.25,3.875,5,15,14,15.79166667,2.208333333,0.166666667,0.833333333,12.92,4.6,11,7,7,11.96,1.76,4,1.4,12981,25334,38315
250,F1,22/02/2019,Strasbourg,Lille,1,10.72,4.2,9,17,7,13.24,1.92,0.08,1.6,12.88,4.96,15,5,5,12.56,1.8,3,1.68,25223,19907,45130
251,F1,23/02/2019,Amiens,Nice,2,10.08,2.92,6,14,16,14.12,1.56,0.12,0.76,11.88,3.56,10,7,8,11.12,2.04,2.08,0.76,10926,20536,31462
252,F1,23/02/2019,Guingamp,Angers,2,10.36,2.84,3,16,16,11.64,1.44,0.16,0.68,11.68,4.04,8,9,8,11.68,1.32,1.08,1.16,14829,20958,35787
253,F1,23/02/2019,Paris SG,Nimes,2,15.29166667,6.416666667,21,11,1,12.41666667,1.666666667,0.083333333,3.083333333,13.8,4.84,10,6,9,13,1.92,1.12,1.48,46853,24165,71018
254,F1,24/02/2019,Monaco,Lyon,2,10.8,3.56,5,16,13,13.56,2.12,0.28,0.96,17.12,6.32,13,7,5,11.48,1.6,2.04,1.6,8382,23407,31789
255,F1,24/02/2019,Montpellier,Reims,0,12.96,4.32,9,18,5,14.6,1.68,0.12,1.28,10.36,3.6,9,11,5,13.88,1.64,1.04,0.92,13242,21349,34591
256,F1,24/02/2019,Nantes,Bordeaux,2,13.48,4.04,7,17,12,13.4,1.92,0.12,1.2,12.04,3.92,8,8,9,13.4,1.92,1.04,1,25041,19239,44280
257,F1,24/02/2019,Rennes,Marseille,1,13.24,4.16,10,16,9,12.68,1.48,0.04,1.36,14.04,4.44,12,4,9,12.64,1.96,1.08,1.6,23255,26406,49661
258,F1,24/02/2019,Toulouse,Caen,1,10.76,3.44,6,19,10,14.6,2.04,0.16,0.96,9.32,2.68,3,10,12,14.8,2.08,1.12,0.8,15062,20057,35119
259,F1,2/3/2019,Angers,Monaco,1,11.53846154,3.923076923,8,17,9,11.69230769,1.346153846,0.115384615,1.115384615,10.80769231,3.615384615,6,7,13,13.80769231,2.153846154,5.076923077,1,10383,24499,34882
260,F1,2/3/2019,Caen,Paris SG,0,9.461538462,2.730769231,3,18,12,14.80769231,2.115384615,0.192307692,0.807692308,15.52,6.44,22,2,1,12.52,1.72,1.04,3.08,16396,28880,45276
261,F1,2/3/2019,Reims,Amiens,1,10.53846154,3.769230769,10,18,5,13.80769231,1.615384615,0.076923077,1.038461538,10.11538462,2.961538462,7,3,16,14.07692308,1.5,1.076923077,0.769230769,14052,23213,37265
262,F1,3/3/2019,Guingamp,Nantes,1,10.26923077,2.846153846,4,16,16,11.61538462,1.461538462,0.153846154,0.692307692,13.69230769,4.192307692,8,6,12,13.34615385,1.923076923,2.038461538,1.192307692,14829,21523,36352
263,F1,3/3/2019,Lille,Dijon,2,12.96153846,4.961538462,15,17,5,12.57692308,1.769230769,0.115384615,1.653846154,12.2,3.8,5,5,15,15.68,2.12,2.08,0.8,33128,20806,53934
264,F1,3/3/2019,Lyon,Toulouse,2,16.80769231,6.192307692,13,16,6,11.73076923,1.576923077,0.115384615,1.538461538,10.80769231,3.615384615,6,10,10,14.57692308,2.038461538,3.038461538,0.961538462,48524,23106,71630
265,F1,3/3/2019,Marseille,St Etienne,2,13.84615385,4.346153846,12,17,9,12.73076923,2,0.153846154,1.576923077,13.03846154,4.653846154,12,7,7,11.76923077,1.692307692,4,1.384615385,48175,25334,73509
266,F1,3/3/2019,Nice,Strasbourg,2,11.69230769,3.423076923,10,16,9,11.26923077,2.038461538,0.153846154,0.730769231,10.65384615,4.115384615,9,10,7,13.34615385,1.884615385,1.038461538,1.576923077,19039,21260,40299
267,F1,5/3/2019,Bordeaux,Montpellier,0,11.84615385,3.846153846,8,18,10,13.42307692,1.923076923,0.076923077,0.961538462,13.19230769,4.307692308,9,11,6,14.53846154,1.615384615,3,1.307692308,21547,20019,41566
268,F1,9/3/2019,Amiens,Nimes,2,10.03703704,2.925925926,7,15,16,13.96296296,1.481481481,0.111111111,0.814814815,13.57692308,4.769230769,10,6,10,12.88461538,1.846153846,1.115384615,1.423076923,10926,24165,35091
269,F1,9/3/2019,Dijon,Reims,1,11.96153846,3.692307692,5,16,16,15.65384615,2.076923077,0.153846154,0.769230769,10.51851852,3.777777778,10,12,5,13.7037037,1.592592593,1.037037037,1.074074074,12981,21349,34330
270,F1,9/3/2019,Monaco,Bordeaux,1,10.85185185,3.666666667,6,17,13,13.85185185,2.185185185,0.259259259,1.037037037,11.96296296,3.851851852,8,8,11,13.44444444,1.888888889,1.037037037,0.962962963,8382,19239,27621
