,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
53,F1,22/09/2018,Montpellier,Nice,2.0,11.2,3.4000000000000004,2,2,1,13.600000000000001,1.8,0.0,1.0,14.399999999999999,2.8,2,1,2,11.8,2.2,0.0,0.8
54,F1,22/09/2018,Reims,Dijon,1.0,9.4,2.8,2,1,2,13.000000000000002,1.8,0.2,0.6000000000000001,11.599999999999998,4.2,3,0,2,16.0,1.4,0.0,1.8
55,F1,22/09/2018,St Etienne,Caen,2.0,11.8,3.4,1,3,1,11.799999999999999,1.8,0.2,0.6000000000000001,9.6,3.0,1,3,1,14.6,1.8,1.4,1.2000000000000002
56,F1,22/09/2018,Strasbourg,Amiens,2.0,10.799999999999999,3.6000000000000005,1,2,2,12.399999999999999,1.2000000000000002,0.0,1.2,10.4,3.4000000000000004,1,1,3,14.8,1.4000000000000001,0.0,1.4
57,F1,23/09/2018,Guingamp,Bordeaux,0.0,12.0,3.4000000000000004,0,0,5,12.000000000000002,1.2,0.2,0.6000000000000001,11.4,4.2,1,1,3,10.6,1.6,0.2,1.2000000000000002
58,F1,23/09/2018,Lyon,Marseille,2.0,20.4,7.4,2,1,2,10.200000000000001,0.6000000000000001,0.0,1.2000000000000002,14.6,5.8,3,1,1,11.4,1.0,0.0,2.8
59,F1,23/09/2018,Rennes,Paris SG,0.0,9.2,3.4000000000000004,2,1,2,13.399999999999999,0.6000000000000001,0.0,1.4000000000000001,12.8,6.8,5,0,0,12.4,1.5999999999999999,1.0,3.3999999999999995
60,F1,25/09/2018,Monaco,Angers,0.0,11.833333333333332,3.6666666666666665,1,3,2,13.666666666666668,1.1666666666666667,0.0,1.3333333333333335,12.333333333333332,4.333333333333334,2,1,3,12.333333333333334,1.1666666666666667,0.16666666666666666,1.3333333333333333
61,F1,25/09/2018,Nantes,Nice,0.0,12.666666666666668,3.6666666666666665,1,2,3,12.333333333333332,2.1666666666666665,0.16666666666666666,0.9999999999999999,13.5,2.666666666666667,2,1,3,11.666666666666666,2.1666666666666665,0.0,0.6666666666666666
62,F1,25/09/2018,Toulouse,St Etienne,0.0,8.833333333333332,3.5,3,2,1,15.166666666666668,1.833333333333333,0.16666666666666666,0.9999999999999999,13.666666666666668,4.0,2,3,1,10.333333333333334,1.8333333333333333,1.0,0.8333333333333333
63,F1,26/09/2018,Amiens,Rennes,2.0,10.000000000000002,3.333333333333333,1,1,4,14.5,1.8333333333333335,0.0,1.3333333333333333,10.0,3.4999999999999996,2,1,3,13.0,0.8333333333333333,0.0,1.3333333333333335
64,F1,26/09/2018,Bordeaux,Lille,2.0,11.333333333333334,4.5,2,1,3,11.666666666666668,2.0,0.16666666666666666,1.5,14.5,6.333333333333333,4,1,1,13.833333333333332,1.5,0.0,1.8333333333333333
65,F1,26/09/2018,Caen,Montpellier,1.0,9.5,2.833333333333333,1,3,2,15.5,2.0,0.5,1.1666666666666667,11.333333333333332,3.666666666666667,3,2,1,13.666666666666668,2.0,0.0,0.9999999999999999
66,F1,26/09/2018,Dijon,Lyon,0.0,10.666666666666668,3.5000000000000004,3,1,2,15.666666666666668,1.3333333333333333,0.0,1.5,19.83333333333333,7.0,3,1,2,9.666666666666666,0.6666666666666666,0.0,1.6666666666666665
67,F1,26/09/2018,Marseille,Strasbourg,2.0,13.666666666666666,5.333333333333334,3,1,2,11.499999999999998,1.1666666666666665,0.16666666666666666,2.6666666666666665,11.166666666666666,4.0,2,2,2,13.0,1.1666666666666667,0.0,1.5
68,F1,26/09/2018,Nimes,Guingamp,1.0,12.333333333333334,4.166666666666667,2,2,2,13.333333333333332,1.8333333333333333,0.3333333333333333,2.1666666666666665,13.0,3.666666666666667,0,0,6,12.333333333333334,1.1666666666666665,1.0,0.6666666666666666
69,F1,26/09/2018,Paris SG,Reims,2.0,13.166666666666666,6.666666666666667,6,0,0,13.166666666666668,1.8333333333333333,0.16666666666666666,3.333333333333333,9.666666666666668,2.6666666666666665,2,2,2,13.333333333333334,1.6666666666666667,1.0,0.5
70,F1,28/09/2018,St Etienne,Monaco,2.0,13.714285714285715,4.571428571428571,3,3,1,10.857142857142858,1.8571428571428568,0.14285714285714285,1.1428571428571428,11.142857142857142,3.1428571428571423,1,3,3,13.571428571428571,1.1428571428571428,0.0,1.1428571428571428
71,F1,29/09/2018,Angers,Guingamp,0.0,11.428571428571427,4.142857142857143,3,1,3,12.285714285714285,1.2857142857142856,0.14285714285714285,1.2857142857142856,12.428571428571429,3.571428571428571,0,1,6,12.285714285714285,1.4285714285714284,1.0,0.5714285714285714
72,F1,29/09/2018,Caen,Amiens,2.0,9.714285714285715,2.8571428571428563,1,4,2,14.714285714285714,2.0,0.42857142857142855,1.2857142857142856,10.285714285714285,3.2857142857142856,2,1,4,13.999999999999998,1.5714285714285714,0.0,1.4285714285714284
73,F1,29/09/2018,Lyon,Nantes,1.0,19.285714285714285,6.714285714285714,4,1,2,9.857142857142856,0.8571428571428571,0.14285714285714285,1.857142857142857,12.285714285714285,3.5714285714285716,1,2,4,12.285714285714285,1.9999999999999998,1.0,0.9999999999999998
74,F1,29/09/2018,Nice,Paris SG,0.0,13.285714285714286,3.0,3,1,3,12.142857142857142,2.1428571428571423,0.0,0.8571428571428571,13.428571428571427,6.714285714285714,7,0,0,12.999999999999998,1.5714285714285714,1.0,3.428571428571428
75,F1,29/09/2018,Reims,Bordeaux,1.0,9.571428571428573,2.714285714285714,2,2,3,13.285714285714285,1.5714285714285712,0.14285714285714285,0.5714285714285714,10.714285714285714,4.285714285714286,3,1,3,11.857142857142858,1.857142857142857,0.14285714285714285,1.4285714285714284
76,F1,29/09/2018,Strasbourg,Dijon,2.0,10.857142857142858,4.142857142857142,2,2,3,13.0,1.4285714285714286,0.0,1.5714285714285712,13.428571428571427,3.8571428571428568,3,1,3,15.14285714285714,1.4285714285714284,0.14285714285714285,1.2857142857142856
77,F1,30/09/2018,Lille,Marseille,2.0,14.571428571428571,6.285714285714286,4,1,2,14.57142857142857,1.7142857142857142,0.14285714285714285,1.5714285714285712,13.571428571428573,5.285714285714286,4,1,2,11.57142857142857,1.4285714285714284,1.1428571428571428,2.714285714285714
78,F1,30/09/2018,Montpellier,Nimes,2.0,12.0,4.0,3,3,1,13.714285714285714,2.0,0.14285714285714285,1.1428571428571428,11.571428571428571,3.857142857142857,2,3,2,13.0,1.9999999999999998,1.1428571428571428,1.857142857142857
79,F1,30/09/2018,Rennes,Toulouse,1.0,10.714285714285714,3.2857142857142856,2,1,4,13.714285714285714,0.9999999999999999,0.14285714285714285,1.2857142857142856,10.428571428571429,3.8571428571428577,3,2,2,14.857142857142858,1.714285714285714,1.0,1.1428571428571428
80,F1,05/10/2018,Toulouse,Nice,1.0,9.75,3.625,3,3,2,14.75,2.0,0.25,1.125,12.75,2.75,3,1,4,12.25,2.25,0.125,0.75
81,F1,06/10/2018,Amiens,Dijon,2.0,9.875,3.125,2,1,5,13.625,1.625,0.125,1.25,13.5,3.5,3,1,4,15.375,1.625,0.125,1.125
82,F1,06/10/2018,Angers,Strasbourg,1.0,11.375,4.125,3,1,4,12.625,1.5,0.125,1.125,10.375,4.25,3,2,3,12.75,1.375,0.0,1.75
83,F1,06/10/2018,Guingamp,Montpellier,1.0,12.25,3.75,1,1,6,12.375,1.625,0.125,0.625,12.875,4.25,4,3,1,13.875,2.0,1.0,1.375
84,F1,06/10/2018,Lille,St Etienne,2.0,14.75,6.0,5,1,2,13.75,1.625,0.125,1.75,14.0,4.625,4,3,1,10.5,1.625,1.0,1.25
85,F1,06/10/2018,Nimes,Reims,1.0,11.5,3.75,2,3,3,13.625,2.125,0.25,1.625,9.5,2.375,2,3,3,13.625,1.625,1.0,0.5
86,F1,07/10/2018,Bordeaux,Nantes,2.0,10.25,4.125,3,2,3,13.25,2.0,0.125,1.25,13.125,3.625,1,3,4,12.25,2.25,1.0,1.0
87,F1,07/10/2018,Marseille,Caen,2.0,12.875,5.0,4,1,3,11.875,1.625,0.25,2.375,10.0,3.0,2,4,2,14.75,2.0,1.25,1.25
88,F1,07/10/2018,Monaco,Rennes,0.0,12.25,3.625,1,3,4,13.0,1.125,0.0,1.0,12.125,3.75,2,2,4,14.125,1.0,1.0,1.25
89,F1,07/10/2018,Paris SG,Lyon,2.0,14.375,6.875,8,0,0,12.875,1.625,0.125,3.375,19.375,6.75,4,2,2,10.5,1.125,1.0,1.75
90,F1,19/10/2018,Lyon,Nimes,2.0,19.0,6.666666666666667,4,2,3,11.11111111111111,1.4444444444444444,0.2222222222222222,1.5555555555555556,12.11111111111111,3.8888888888888893,2,4,3,13.555555555555555,2.0,1.1111111111111112,1.4444444444444444
91,F1,20/10/2018,Caen,Guingamp,1.0,9.666666666666668,2.8888888888888893,2,4,3,14.666666666666664,2.333333333333333,0.3333333333333333,1.111111111111111,11.666666666666668,3.5555555555555562,1,2,6,12.222222222222225,1.4444444444444444,1.1111111111111112,0.6666666666666667
92,F1,20/10/2018,Dijon,Lille,0.0,13.11111111111111,3.4444444444444446,3,1,5,15.666666666666668,1.4444444444444444,0.1111111111111111,1.0,14.444444444444445,5.888888888888888,6,1,2,13.11111111111111,1.6666666666666665,1.0,1.8888888888888888
93,F1,20/10/2018,Nantes,Toulouse,2.0,12.999999999999998,3.4444444444444446,1,3,5,12.555555555555555,2.111111111111111,0.1111111111111111,0.8888888888888891,10.11111111111111,3.4444444444444446,3,4,2,15.0,1.888888888888889,2.0,1.1111111111111112
94,F1,20/10/2018,Paris SG,Amiens,2.0,14.333333333333332,7.0,9,0,0,12.666666666666668,1.6666666666666665,0.2222222222222222,3.5555555555555562,9.66666666666667,3.0,3,1,5,14.222222222222221,1.4444444444444442,1.0,1.2222222222222223
95,F1,20/10/2018,Reims,Angers,1.0,9.444444444444445,2.3333333333333335,2,4,3,13.333333333333332,1.5555555555555558,0.1111111111111111,0.4444444444444444,12.777777777777777,4.333333333333333,3,2,4,12.444444444444446,1.4444444444444444,0.1111111111111111,1.2222222222222223
96,F1,20/10/2018,Strasbourg,Monaco,2.0,10.222222222222221,4.222222222222222,3,3,3,12.777777777777777,1.7777777777777777,0.0,1.7777777777777777,11.777777777777779,3.4444444444444446,1,3,5,13.555555555555555,1.5555555555555556,0.1111111111111111,1.0
97,F1,21/10/2018,Montpellier,Bordeaux,2.0,12.666666666666664,4.333333333333333,4,4,1,14.222222222222223,2.111111111111111,0.2222222222222222,1.3333333333333335,10.88888888888889,4.444444444444445,4,2,3,13.888888888888888,1.8888888888888888,0.1111111111111111,1.4444444444444444
98,F1,21/10/2018,Nice,Marseille,0.0,12.555555555555557,2.6666666666666665,3,2,4,12.444444444444445,2.2222222222222228,0.1111111111111111,0.7777777777777777,13.333333333333334,5.111111111111111,5,1,3,12.11111111111111,1.7777777777777777,1.1111111111111112,2.3333333333333335
99,F1,21/10/2018,St Etienne,Rennes,1.0,13.111111111111109,4.333333333333333,4,3,2,10.444444444444445,1.5555555555555558,0.1111111111111111,1.2222222222222223,12.0,3.7777777777777777,3,2,4,14.333333333333336,1.0,1.0,1.3333333333333335
100,F1,26/10/2018,Nimes,St Etienne,1.0,13.2,4.1,2,4,4,13.3,2.0000000000000004,0.2,1.3,12.6,4.1000000000000005,4,4,2,10.700000000000001,1.5000000000000002,1.0,1.2000000000000002
101,F1,27/10/2018,Amiens,Nantes,0.0,9.500000000000002,2.9000000000000004,3,1,6,13.8,1.3,0.1,1.1,13.5,3.9999999999999996,2,3,5,12.499999999999998,2.2,1.0,1.2
102,F1,27/10/2018,Angers,Lyon,0.0,13.1,4.499999999999999,3,3,4,11.899999999999999,1.3000000000000003,0.1,1.2000000000000002,18.4,6.5,5,2,3,11.0,1.4000000000000004,2.0,1.6
103,F1,27/10/2018,Guingamp,Strasbourg,1.0,11.199999999999998,3.4000000000000004,1,3,6,11.5,1.3,0.2,0.6,10.0,4.300000000000001,4,3,3,12.8,1.8,0.0,1.7999999999999998
104,F1,27/10/2018,Lille,Caen,2.0,13.799999999999999,5.6,7,1,2,13.100000000000001,1.7000000000000002,0.1,1.9,9.1,2.8000000000000003,2,5,3,14.9,2.0999999999999996,1.2,1.0000000000000002
105,F1,27/10/2018,Monaco,Dijon,1.0,11.8,3.6000000000000005,1,3,6,13.3,1.7,0.2,1.0,13.499999999999998,3.8,3,1,6,16.1,1.5,0.1,1.0
106,F1,27/10/2018,Toulouse,Montpellier,0.0,9.6,3.3000000000000007,3,4,3,14.8,1.8000000000000003,0.2,1.0,12.700000000000001,4.300000000000001,5,4,1,14.100000000000001,2.1,2.0,1.4000000000000001
107,F1,28/10/2018,Bordeaux,Nice,0.0,11.0,4.3,4,2,4,13.600000000000001,2.0000000000000004,0.1,1.3000000000000003,12.7,2.6999999999999997,3,2,5,12.4,2.3,0.1,0.7000000000000001
108,F1,28/10/2018,Marseille,Paris SG,0.0,12.9,4.699999999999999,6,1,3,11.8,1.7000000000000002,0.2,2.2,14.5,7.1,10,0,0,12.599999999999998,1.4999999999999998,1.1,3.6999999999999997
109,F1,28/10/2018,Rennes,Reims,0.0,12.299999999999999,3.9,3,3,4,13.999999999999998,0.9999999999999999,0.1,1.3,9.700000000000001,2.6,2,5,3,13.3,1.5000000000000002,1.0,0.5
110,F1,02/11/2018,Paris SG,Lille,2.0,14.181818181818182,6.90909090909091,11,0,0,12.454545454545453,1.5454545454545456,0.18181818181818182,3.545454545454545,13.545454545454547,5.454545454545453,8,1,2,13.090909090909088,1.5454545454545454,1.0,1.8181818181818181
111,F1,03/11/2018,Caen,Rennes,0.0,8.727272727272728,2.6363636363636362,2,5,4,15.363636363636362,2.090909090909091,0.2727272727272727,0.9090909090909091,12.18181818181818,4.0,3,3,5,14.181818181818182,1.1818181818181819,1.0,1.1818181818181819
112,F1,03/11/2018,Dijon,Nimes,0.0,13.272727272727272,3.7272727272727275,3,2,6,15.90909090909091,1.6363636363636365,0.09090909090909091,1.090909090909091,13.181818181818182,4.272727272727272,2,5,4,12.636363636363637,1.909090909090909,1.0909090909090908,1.2727272727272725
113,F1,03/11/2018,Lyon,Bordeaux,1.0,17.545454545454543,6.363636363636363,6,2,3,10.909090909090908,1.727272727272727,0.18181818181818182,1.6363636363636362,12.09090909090909,4.545454545454546,4,2,5,13.545454545454545,1.9999999999999998,0.09090909090909091,1.1818181818181817
