,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF,HB,AB,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway,Home attendance,Away attendance
101,F1,28/10/17,Caen,Troyes,2.0,12.2,2.9000000000000004,5,0,5,14.499999999999998,1.4000000000000004,0.1,0.7,9.1,2.8,3,3,4,11.899999999999995,2.1,1.3000000000000005,0.8999999999999999,73,73,73,73,70,68,32,26,-1,-1,-1,0,17187,21602
102,F1,28/10/17,Dijon,Nantes,2.0,12.000000000000002,4.4,2,3,5,13.5,2.1,0.1,1.2999999999999998,11.0,3.9,6,2,2,12.2,1.5,1.0,0.8999999999999999,72,73,70,74,72,76,32,45,-2,1,3,3,12228,22181
103,F1,28/10/17,Guingamp,Amiens,1.0,11.9,4.3,4,1,5,13.499999999999998,1.7000000000000004,0.0,1.2,9.222222222222225,2.1111111111111107,3,0,6,13.666666666666668,2.6666666666666665,1.0,0.5555555555555556,78,74,73,75,73,72,26,25,3,-4,1,-2,14502,22086
104,F1,28/10/17,Montpellier,Rennes,0.0,12.0,2.9,4,3,3,11.6,2.2,0.1,0.7999999999999999,13.3,3.9,2,3,5,13.500000000000002,2.2,2.0,1.2000000000000002,73,74,74,76,74,74,43,50,1,2,1,-1,13458,21642
105,F1,28/10/17,Strasbourg,Angers,1.0,13.3,4.0,2,3,5,13.3,1.9,0.2,1.1,13.2,4.6000000000000005,2,6,2,14.3,2.2,1.0,1.4,70,73,71,75,73,73,30,28,-1,1,-2,2,24064,21306
106,F1,29/10/17,Lille,Marseille,0.0,11.777777777777779,3.333333333333333,1,3,5,13.555555555555555,2.0000000000000004,0.4444444444444444,0.6666666666666666,15.499999999999998,5.5,5,3,2,14.0,3.1,1.1,2.0,71,74,72,78,79,77,90,170,-2,-3,1,2,33200,26919
107,F1,29/10/17,Lyon,Metz,2.0,14.600000000000005,6.1,5,4,1,14.000000000000002,2.2,0.2,2.5,9.7,3.3000000000000003,1,0,9,12.3,1.9000000000000004,1.2000000000000002,0.5,80,78,77,69,73,72,240,33,1,1,-2,-2,46005,22504
108,F1,29/10/17,Toulouse,St Etienne,1.0,9.3,3.0000000000000004,4,2,4,17.400000000000002,2.8000000000000003,0.0,1.1,12.7,4.1,5,2,3,13.5,2.2000000000000006,1.2,1.2999999999999998,73,74,74,75,75,76,34,68,1,1,-1,0,16929,22820
109,F1,03/11/17,Rennes,Bordeaux,2.0,12.727272727272727,3.727272727272727,3,3,5,13.818181818181818,2.1818181818181817,0.18181818181818185,1.1818181818181817,14.545454545454547,4.8181818181818175,4,4,3,14.545454545454545,2.0,0.0,1.4545454545454544,76,74,74,76,75,76,50,70,1,1,-1,-2,23111,22009
110,F1,04/11/17,Angers,Paris SG,0.0,12.454545454545455,4.363636363636363,2,7,2,14.09090909090909,2.1818181818181817,0.09090909090909093,1.4545454545454548,15.818181818181818,7.090909090909091,9,2,0,11.727272727272727,1.6363636363636365,1.0909090909090908,3.090909090909092,75,73,73,86,82,82,28,540,-2,2,6,3,11065,29502
111,F1,04/11/17,Monaco,Guingamp,2.0,14.09090909090909,5.2727272727272725,8,1,2,13.636363636363633,1.7272727272727273,0.0,2.545454545454545,11.90909090909091,4.272727272727273,4,2,5,13.727272727272725,1.636363636363636,0.0,1.1818181818181817,80,81,78,78,74,73,180,26,1,1,3,-4,9243,22165
112,F1,04/11/17,Montpellier,Amiens,1.0,11.727272727272727,3.0000000000000004,4,3,4,11.909090909090908,2.363636363636364,0.09090909090909093,0.7272727272727274,9.0,2.1,3,1,6,14.3,2.9,2.0,0.6,73,74,74,75,73,72,43,25,-1,1,1,-2,13458,22086
113,F1,04/11/17,Nantes,Toulouse,2.0,10.909090909090908,3.5454545454545463,6,2,3,12.818181818181815,1.5454545454545456,0.09090909090909093,0.8181818181818181,9.454545454545457,3.090909090909092,4,3,4,17.272727272727273,2.727272727272727,0.0,1.0,74,72,76,73,74,74,45,34,2,-1,1,1,24559,21412
114,F1,04/11/17,Troyes,Strasbourg,2.0,9.0,2.818181818181817,3,3,5,11.999999999999998,2.1818181818181817,0.3636363636363637,0.8181818181818183,13.363636363636365,4.181818181818182,2,4,5,13.0,2.0,1.0909090909090908,1.181818181818182,73,70,68,70,73,71,26,30,-1,-1,-1,1,11723,20496
115,F1,05/11/17,Marseille,Caen,2.0,14.999999999999998,5.2727272727272725,6,3,2,14.272727272727273,3.090909090909092,0.18181818181818185,1.9090909090909087,12.545454545454545,2.9090909090909087,6,0,5,14.272727272727273,1.3636363636363635,0.09090909090909093,0.7272727272727273,78,79,77,73,73,73,170,32,1,3,1,-1,47314,20701
116,F1,05/11/17,Metz,Lille,0.0,9.454545454545457,3.363636363636364,1,0,10,12.727272727272727,2.0,0.2727272727272727,0.4545454545454546,12.4,3.7,1,3,6,14.0,2.0000000000000004,2.2,0.6000000000000001,69,73,72,71,74,72,33,90,-2,-3,-3,-3,14844,21878
117,F1,05/11/17,Nice,Dijon,2.0,12.727272727272725,5.2727272727272725,3,1,7,11.818181818181818,2.0000000000000004,0.0,1.181818181818182,11.454545454545453,4.090909090909091,3,3,5,13.636363636363633,2.1818181818181817,0.09090909090909093,1.2727272727272727,78,77,76,72,73,70,45,32,-2,-2,1,1,22876,21658
118,F1,05/11/17,St Etienne,Lyon,0.0,11.909090909090908,3.9090909090909087,5,3,3,13.999999999999998,2.2727272727272725,0.2727272727272727,1.1818181818181817,14.363636363636365,5.909090909090909,6,4,1,13.909090909090908,2.0,1.0909090909090908,2.454545454545454,75,75,76,80,78,77,68,240,-1,0,2,1,28142,24477
119,F1,17/11/17,Amiens,Monaco,1.0,9.272727272727273,2.0,3,2,6,14.09090909090909,2.727272727272727,0.18181818181818185,0.6363636363636365,14.416666666666664,5.583333333333335,9,1,2,13.916666666666664,1.6666666666666663,0.0,2.833333333333333,75,73,72,80,81,78,25,180,1,-2,2,1,9489,23813
120,F1,17/11/17,Lille,St Etienne,2.0,12.545454545454547,4.0,2,3,6,14.454545454545455,2.0,0.3636363636363637,0.8181818181818181,12.000000000000002,3.75,5,3,4,14.66666666666667,2.1666666666666665,1.25,1.0833333333333333,71,74,72,75,75,76,90,68,-1,1,-2,0,33200,22820
121,F1,18/11/17,Dijon,Troyes,2.0,11.583333333333336,4.083333333333333,3,3,6,13.250000000000002,2.083333333333333,0.08333333333333333,1.1666666666666667,9.333333333333334,3.083333333333333,4,3,5,12.5,2.25,1.2499999999999998,1.0,72,73,70,73,70,68,32,26,1,-1,1,-1,12228,21602
122,F1,18/11/17,Guingamp,Angers,1.0,11.916666666666668,4.166666666666667,4,2,6,13.333333333333336,1.583333333333333,0.0,1.0833333333333333,12.166666666666664,4.250000000000001,2,7,3,13.583333333333332,2.083333333333333,1.0,1.3333333333333333,78,74,73,75,73,73,26,28,3,-5,-3,2,14502,21306
123,F1,18/11/17,Paris SG,Nantes,2.0,15.75,7.083333333333332,10,2,0,11.833333333333336,1.75,0.16666666666666666,3.25,10.916666666666668,3.75,7,2,3,13.416666666666668,1.5833333333333337,1.0,0.9166666666666664,86,82,82,74,72,76,540,45,6,4,3,-1,46930,22181
124,F1,18/11/17,Strasbourg,Rennes,2.0,13.083333333333336,4.0,2,4,6,12.583333333333332,1.9166666666666663,0.25,1.0833333333333333,12.166666666666668,3.583333333333333,4,3,5,13.833333333333336,2.1666666666666665,2.0,1.1666666666666663,70,73,71,76,74,74,30,50,0,-1,2,1,24064,21642
125,F1,18/11/17,Toulouse,Metz,1.0,9.5,3.083333333333334,4,3,5,17.166666666666668,2.833333333333333,0.0,1.0,10.25,3.5,1,0,11,12.75,2.083333333333333,1.1666666666666663,0.4166666666666666,73,74,74,69,73,72,34,33,0,-1,-3,-3,16929,22504
126,F1,19/11/17,Bordeaux,Marseille,1.0,13.833333333333332,4.416666666666666,4,4,4,15.5,2.25,0.0,1.3333333333333333,16.083333333333332,5.75,7,3,2,13.5,2.833333333333333,1.0833333333333333,2.1666666666666665,76,75,76,78,79,77,70,170,-1,-3,2,3,26048,26919
127,F1,19/11/17,Caen,Nice,1.0,12.416666666666664,2.9166666666666665,6,0,6,13.833333333333332,1.25,0.08333333333333333,0.6666666666666666,12.583333333333332,5.166666666666666,4,1,7,11.999999999999998,1.9166666666666663,0.08333333333333333,1.1666666666666663,73,73,73,78,77,76,32,45,1,-2,1,-1,17187,22201
128,F1,19/11/17,Lyon,Montpellier,1.0,14.250000000000002,6.249999999999999,7,4,1,14.166666666666664,2.0,0.16666666666666666,2.666666666666666,11.583333333333336,3.0000000000000004,4,4,4,11.833333333333332,2.333333333333333,0.08333333333333333,0.75,80,78,77,73,74,74,240,43,2,2,-1,1,46005,20958
129,F1,20/11/17,Amiens,Lille,2.0,9.333333333333334,2.0,3,3,6,14.166666666666664,2.6666666666666665,0.16666666666666666,0.6666666666666666,12.5,4.083333333333334,3,3,6,14.083333333333336,2.0,2.1666666666666665,1.0,75,73,72,71,74,72,25,90,1,-2,1,1,9489,21878
130,F1,24/11/17,St Etienne,Strasbourg,1.0,11.692307692307693,3.692307692307693,5,3,5,14.769230769230768,2.2307692307692317,0.3076923076923077,1.0769230769230769,12.923076923076925,4.0769230769230775,3,4,6,13.000000000000002,1.8461538461538465,2.0769230769230766,1.1538461538461535,75,75,76,70,73,71,68,30,-2,-1,1,-1,28142,20496
131,F1,25/11/17,Caen,Bordeaux,2.0,12.846153846153845,3.0000000000000013,6,1,6,13.53846153846154,1.307692307692308,0.07692307692307693,0.6923076923076923,13.461538461538465,4.307692307692308,4,5,4,15.538461538461535,2.3846153846153846,0.0,1.307692307692308,73,73,73,76,75,76,32,70,1,-2,-1,-3,17187,22009
132,F1,25/11/17,Dijon,Toulouse,2.0,11.846153846153845,4.384615384615385,4,3,6,13.230769230769232,2.0,0.07692307692307693,1.3076923076923077,10.384615384615383,3.0769230769230766,4,4,5,17.076923076923073,2.7692307692307696,0.0,0.9230769230769228,72,73,70,73,74,74,32,34,2,-1,0,-1,12228,21412
133,F1,25/11/17,Metz,Amiens,0.0,10.384615384615383,3.615384615384615,1,1,11,12.615384615384615,2.1538461538461537,0.3076923076923077,0.38461538461538464,9.23076923076923,2.1538461538461537,4,3,6,14.0,2.6923076923076925,2.0,0.8461538461538463,69,73,72,75,73,72,33,25,-3,-3,2,-2,14844,22086
134,F1,25/11/17,Montpellier,Lille,2.0,11.846153846153845,2.9230769230769242,4,5,4,11.615384615384615,2.2307692307692317,0.07692307692307693,0.6923076923076923,12.461538461538465,3.8461538461538463,3,3,7,13.769230769230775,2.0,2.1538461538461537,0.9230769230769232,73,74,74,71,74,72,43,90,-1,1,1,-1,13458,21878
135,F1,25/11/17,Rennes,Nantes,2.0,12.230769230769232,3.6153846153846163,4,3,6,13.384615384615385,2.0,0.2307692307692308,1.1538461538461535,10.692307692307693,3.5384615384615388,7,2,4,13.692307692307693,1.6923076923076923,1.0,0.9230769230769232,76,74,74,74,72,76,50,45,1,-1,3,-2,23111,22181
136,F1,25/11/17,Troyes,Angers,2.0,9.461538461538463,3.1538461538461537,4,3,6,12.461538461538465,2.1538461538461537,0.3076923076923077,1.0,12.0,4.076923076923077,2,8,3,13.923076923076925,2.230769230769231,1.0,1.3076923076923077,73,70,68,75,73,73,26,28,1,-2,-3,2,11723,21306
137,F1,26/11/17,Marseille,Guingamp,2.0,15.923076923076925,5.538461538461538,7,4,2,13.538461538461535,2.7692307692307696,0.15384615384615385,2.0769230769230766,11.692307692307693,4.0,4,3,6,13.461538461538458,1.7692307692307694,0.07692307692307693,1.0769230769230769,78,79,77,78,74,73,170,26,2,3,3,-5,47314,22165
138,F1,26/11/17,Monaco,Paris SG,0.0,14.46153846153846,5.461538461538462,9,2,2,14.0,1.7692307692307694,0.0,2.6923076923076925,16.30769230769231,7.3076923076923075,11,2,0,11.615384615384615,1.7692307692307696,1.0769230769230769,3.3076923076923075,80,81,78,86,82,82,180,540,2,1,7,4,9243,29502
139,F1,26/11/17,Nice,Lyon,0.0,12.538461538461535,5.307692307692308,4,2,7,11.923076923076925,2.0,0.07692307692307693,1.1538461538461535,14.307692307692307,6.0,7,5,1,13.923076923076925,2.0,1.0769230769230769,2.4615384615384617,78,77,76,80,78,77,45,240,1,-1,2,2,22876,24477
140,F1,28/11/17,Amiens,Dijon,2.0,9.357142857142858,2.142857142857143,5,3,6,13.571428571428573,2.5,0.14285714285714285,0.9285714285714284,11.928571428571427,4.428571428571427,5,3,6,13.071428571428573,2.071428571428571,0.07142857142857142,1.4285714285714282,75,73,72,72,73,70,25,32,2,1,3,-1,9489,21658
141,F1,28/11/17,Bordeaux,St Etienne,2.0,13.214285714285715,4.142857142857142,4,5,5,15.428571428571427,2.4285714285714284,0.0,1.2142857142857142,11.714285714285715,3.8571428571428568,5,4,5,14.714285714285715,2.3571428571428568,1.2142857142857142,1.1428571428571428,76,75,76,75,75,76,70,68,-1,-4,-2,-1,26048,22820
142,F1,28/11/17,Strasbourg,Caen,1.0,12.714285714285715,4.071428571428571,3,5,6,12.785714285714285,1.8571428571428563,0.21428571428571427,1.2142857142857142,12.785714285714285,2.9285714285714284,7,1,6,13.499999999999998,1.3571428571428568,0.07142857142857142,0.7142857142857141,70,73,71,73,73,73,30,32,1,-1,2,-2,24064,20701
143,F1,29/11/17,Angers,Rennes,0.0,11.642857142857142,4.0,2,8,4,14.000000000000002,2.3571428571428568,0.07142857142857142,1.2142857142857142,12.428571428571427,3.7142857142857135,5,3,6,13.642857142857142,2.071428571428571,3.0,1.2142857142857142,75,73,73,76,74,74,28,50,-2,-1,2,-1,11065,21642
144,F1,29/11/17,Guingamp,Montpellier,1.0,11.142857142857144,3.7857142857142856,4,3,7,13.428571428571427,1.7857142857142851,0.07142857142857142,0.9999999999999998,12.285714285714285,3.1428571428571423,5,5,4,11.714285714285715,2.142857142857143,0.07142857142857142,0.8571428571428571,78,74,73,73,74,74,26,43,3,-6,1,0,14502,20958
145,F1,29/11/17,Lyon,Lille,0.0,14.071428571428573,6.071428571428571,8,5,1,13.857142857142856,2.071428571428571,0.14285714285714285,2.642857142857143,12.285714285714285,3.8571428571428568,3,3,8,13.785714285714285,2.285714285714285,2.142857142857143,0.8571428571428571,80,78,77,71,74,72,240,90,2,3,1,-2,46005,21878
146,F1,29/11/17,Metz,Marseille,0.0,11.142857142857144,3.7857142857142856,1,1,12,12.928571428571427,2.071428571428571,0.2857142857142857,0.3571428571428571,16.285714285714285,5.642857142857142,8,4,2,13.357142857142858,2.714285714285714,1.0714285714285714,2.0,69,73,72,78,79,77,33,170,-4,-3,3,3,14844,26919
147,F1,29/11/17,Nantes,Monaco,2.0,10.642857142857142,3.3571428571428568,7,2,5,13.714285714285715,2.0,0.14285714285714285,0.9285714285714284,14.0,5.214285714285714,9,2,3,14.214285714285715,1.8571428571428563,0.0,2.571428571428572,74,72,76,80,81,78,45,180,3,-3,-1,0,24559,23813
148,F1,29/11/17,Paris SG,Troyes,2.0,16.428571428571427,7.142857142857142,12,2,0,11.714285714285715,1.9285714285714284,0.14285714285714285,3.214285714285714,9.428571428571429,3.1428571428571423,5,3,6,12.642857142857144,2.1428571428571423,1.2142857142857142,1.1428571428571428,86,82,82,73,70,68,540,26,7,5,2,-2,46930,21602
149,F1,29/11/17,Toulouse,Nice,0.0,10.5,3.1428571428571432,4,4,6,17.0,2.7142857142857126,0.0,0.9285714285714284,12.357142857142858,5.142857142857143,4,2,8,12.428571428571427,2.2142857142857126,0.14285714285714285,1.0714285714285712,73,74,74,78,77,76,34,45,0,-2,-1,0,16929,22201
150,F1,01/12/17,Dijon,Bordeaux,2.0,12.2,4.533333333333333,5,3,7,13.133333333333333,2.1333333333333333,0.06666666666666668,1.4,13.133333333333333,4.266666666666667,5,5,5,15.200000000000005,2.333333333333333,0.0,1.3333333333333333,72,73,70,76,75,76,32,70,3,-2,1,-2,12228,22009
151,F1,02/12/17,Lille,Toulouse,2.0,11.933333333333335,3.8,4,3,8,13.73333333333333,2.2,0.26666666666666666,0.9333333333333332,10.733333333333334,3.1333333333333337,4,4,7,16.93333333333333,2.7333333333333334,0.06666666666666668,0.9333333333333332,71,74,72,73,74,74,90,34,0,1,-1,-2,33200,21412
152,F1,02/12/17,Monaco,Angers,2.0,13.666666666666664,4.933333333333334,9,2,4,14.06666666666667,1.7333333333333332,0.0,2.4000000000000004,11.533333333333333,4.0,2,8,5,13.666666666666664,2.2,1.0,1.2,80,81,78,75,73,73,180,28,-1,-1,-3,-1,9243,21306
153,F1,02/12/17,Nice,Metz,2.0,12.066666666666665,5.066666666666666,5,2,8,12.400000000000002,2.333333333333333,0.2,1.1333333333333333,11.0,3.8,1,1,13,12.933333333333332,2.0,2.1333333333333333,0.3333333333333333,78,77,76,69,73,72,45,33,-1,1,-5,-3,22876,22504
154,F1,02/12/17,Rennes,Amiens,2.0,12.133333333333333,3.6666666666666665,6,3,6,13.466666666666667,2.0,0.2,1.2666666666666666,9.266666666666666,2.333333333333333,6,3,6,13.000000000000005,2.333333333333333,2.0,1.0,76,74,74,75,73,72,50,25,1,1,3,1,23111,22086
155,F1,02/12/17,Strasbourg,Paris SG,2.0,12.266666666666666,4.0,3,6,6,12.8,1.7999999999999998,0.2,1.1333333333333333,16.599999999999998,7.066666666666667,13,2,0,11.866666666666667,1.7999999999999998,1.0666666666666669,3.1333333333333333,70,73,71,86,82,82,30,540,1,-1,8,5,24064,29502
156,F1,02/12/17,Troyes,Guingamp,0.0,9.2,3.1333333333333333,5,3,7,12.866666666666665,2.0666666666666664,0.26666666666666666,1.0666666666666669,11.066666666666668,3.6000000000000005,4,4,7,13.533333333333333,1.7333333333333332,0.06666666666666668,0.9333333333333332,73,70,68,78,74,73,26,26,2,-3,3,-6,11723,22165
157,F1,03/12/17,Caen,Lyon,0.0,12.933333333333335,2.8000000000000003,7,2,6,13.466666666666667,1.4,0.06666666666666668,0.6666666666666666,14.533333333333333,6.0,8,5,2,13.466666666666665,1.933333333333333,1.0666666666666669,2.5333333333333337,73,73,73,80,78,77,32,240,2,-2,-1,2,17187,24477
158,F1,03/12/17,Montpellier,Marseille,1.0,11.866666666666665,3.2,5,6,4,12.333333333333336,2.2,0.06666666666666668,0.8,16.599999999999998,5.8000000000000025,9,4,2,12.999999999999998,2.5333333333333337,1.0666666666666669,2.0666666666666664,73,74,74,78,79,77,43,170,1,0,3,4,13458,26919
159,F1,03/12/17,St Etienne,Nantes,1.0,11.666666666666668,3.9333333333333336,5,4,6,15.0,2.333333333333333,0.26666666666666666,1.0666666666666669,10.999999999999998,3.4666666666666672,8,2,5,13.4,1.8666666666666667,2.0,0.9333333333333332,75,75,76,74,72,76,68,45,-2,-2,4,-3,28142,22181
160,F1,08/12/17,Bordeaux,Strasbourg,0.0,13.1875,4.375,5,5,6,15.125,2.3125,0.0,1.375,11.8125,3.875,4,6,6,13.25,1.9375,2.0625,1.1875,76,75,76,70,73,71,70,30,1,-3,2,-1,26048,20496
161,F1,09/12/17,Angers,Montpellier,1.0,11.3125,3.9375,2,8,6,14.0,2.25,0.0625,1.125,11.9375,3.25,5,7,4,12.125,2.3125,0.0625,0.8125,75,73,73,73,74,74,28,43,-3,-2,1,0,11065,20958
162,F1,09/12/17,Guingamp,Dijon,2.0,11.0625,3.6875,5,4,7,13.25,1.75,0.125,0.9375,12.5,4.5625,6,3,7,13.25,2.125,0.0625,1.5,78,74,73,72,73,70,26,32,0,1,4,-2,14502,21658
163,F1,09/12/17,Metz,Rennes,1.0,11.125,3.875,1,1,14,13.1875,2.0,0.25,0.375,12.9375,3.75,7,3,6,13.25,1.9375,3.0,1.3125,69,73,72,76,74,74,33,50,-5,-4,2,1,14844,21642
164,F1,09/12/17,Monaco,Troyes,2.0,13.125,4.8125,10,2,4,14.0,1.8125,0.0,2.3125,9.5,3.125,5,3,8,12.875,2.0625,1.25,1.0,80,81,78,73,70,68,180,26,1,-1,-1,-1,9243,21602
165,F1,09/12/17,Paris SG,Lille,2.0,17.375,6.9375,13,2,1,11.4375,1.875,0.125,3.0,11.8125,3.75,5,3,8,13.9375,2.1875,2.125,0.9375,86,82,82,71,74,72,540,90,1,-1,1,1,46930,21878
166,F1,09/12/17,Toulouse,Caen,2.0,10.6875,3.125,4,4,8,17.0,2.75,0.0625,0.875,13.3125,2.875,7,2,7,13.75,1.375,0.0625,0.6875,73,74,74,73,73,73,34,32,-1,-3,-1,0,16929,20701
167,F1,10/12/17,Amiens,Lyon,0.0,9.0625,2.3125,6,3,7,12.625,2.5,0.125,0.9375,14.3125,5.875,9,5,2,13.5625,2.0,1.0625,2.5,75,73,72,80,78,77,25,240,1,-1,-1,3,9489,24477
168,F1,10/12/17,Marseille,St Etienne,2.0,15.9375,5.5625,9,5,2,13.625,2.5,0.125,2.0,11.75,3.9375,5,5,6,15.1875,2.4375,1.1875,1.0625,78,79,77,75,75,76,170,68,3,4,-2,-2,47314,22820
169,F1,10/12/17,Nantes,Nice,0.0,11.6875,3.625,8,3,5,13.1875,1.8125,0.125,0.9375,12.25,5.1875,6,2,8,12.25,2.1875,1.125,1.25,74,72,76,78,77,76,45,45,4,-3,1,1,24559,22201
170,F1,15/12/17,St Etienne,Monaco,0.0,11.352941176470587,3.7647058823529416,5,5,7,14.882352941176471,2.4117647058823533,0.29411764705882354,1.0,13.470588235294118,4.882352941176468,11,2,4,14.0,1.9411764705882355,0.0,2.3529411764705874,75,75,76,80,81,78,68,180,-2,-3,2,-1,28142,23813
171,F1,16/12/17,Caen,Guingamp,1.0,13.176470588235292,2.8823529411764706,7,2,8,13.529411764705882,1.4117647058823528,0.05882352941176471,0.6470588235294118,11.41176470588235,4.0,6,4,7,12.764705882352946,1.647058823529412,1.0588235294117647,1.1176470588235294,73,73,73,78,74,73,32,26,-1,-1,1,1,17187,22165
172,F1,16/12/17,Dijon,Lille,2.0,12.235294117647062,4.352941176470588,6,3,8,12.882352941176471,2.0,0.1176470588235294,1.4117647058823528,11.529411764705882,3.6470588235294112,5,3,9,14.235294117647054,2.1764705882352944,2.117647058823529,0.9411764705882354,72,73,70,71,74,72,32,90,4,-3,1,-1,12228,21878
173,F1,16/12/17,Montpellier,Metz,0.0,11.823529411764705,3.4117647058823533,5,8,4,12.0,2.2941176470588243,0.05882352941176471,0.823529411764706,11.235294117647056,4.0,1,2,14,13.235294117647054,2.058823529411765,2.117647058823529,0.411764705882353,73,74,74,69,73,72,43,33,1,0,-5,-4,13458,22504
174,F1,16/12/17,Rennes,Paris SG,0.0,12.470588235294118,3.7647058823529416,7,4,6,13.117647058823529,2.0,0.1764705882352941,1.2941176470588236,17.176470588235293,6.8235294117647065,14,2,1,11.588235294117649,1.8823529411764708,1.0588235294117647,3.0,76,74,74,86,82,82,50,540,2,1,2,-1,23111,29502
175,F1,16/12/17,Strasbourg,Toulouse,2.0,11.705882352941178,3.882352941176471,5,6,6,13.058823529411766,1.8823529411764708,0.1764705882352941,1.2941176470588236,10.647058823529411,3.1176470588235285,5,4,8,16.882352941176475,2.6470588235294112,0.05882352941176471,0.9411764705882354,70,73,71,73,74,74,30,34,2,1,1,-1,24064,21412
176,F1,16/12/17,Troyes,Amiens,2.0,9.23529411764706,3.117647058823529,5,3,9,13.411764705882351,2.235294117647059,0.29411764705882354,1.0588235294117647,9.352941176470589,2.5294117647058827,6,3,8,12.529411764705882,2.411764705882353,2.0,0.9411764705882354,73,70,68,75,73,72,26,25,-1,-2,-1,-1,11723,22086
177,F1,17/12/17,Lyon,Marseille,2.0,14.176470588235292,5.7058823529411775,10,5,2,13.647058823529413,2.0,0.1176470588235294,2.4705882352941178,16.058823529411768,5.647058823529411,10,5,2,13.588235294117649,2.411764705882353,1.0588235294117647,2.058823529411765,80,78,77,78,79,77,240,170,-1,4,4,4,46005,26919
178,F1,17/12/17,Nantes,Angers,2.0,12.294117647058822,3.6470588235294112,8,3,6,13.176470588235292,1.7647058823529411,0.1176470588235294,0.9411764705882354,11.411764705882357,3.9411764705882346,2,9,6,14.058823529411766,2.2941176470588243,1.0,1.1176470588235294,74,72,76,75,73,73,45,28,-1,0,-3,-2,24559,21306
179,F1,17/12/17,Nice,Bordeaux,2.0,12.235294117647054,5.176470588235294,7,2,8,12.235294117647054,2.2941176470588243,0.1764705882352941,1.2941176470588236,13.117647058823529,4.235294117647058,5,5,7,15.058823529411766,2.352941176470588,0.0,1.2941176470588236,78,77,76,76,75,76,45,70,1,2,-1,-1,22876,22009
180,F1,20/12/17,Amiens,Nantes,0.0,9.444444444444443,2.555555555555556,6,3,9,12.611111111111116,2.3888888888888893,0.1111111111111111,0.8888888888888891,12.166666666666664,3.666666666666666,9,3,6,12.944444444444445,1.8333333333333333,2.055555555555556,0.9444444444444446,75,73,72,74,72,76,25,45,-1,-2,1,0,9489,22181
181,F1,20/12/17,Angers,Dijon,2.0,11.166666666666664,3.722222222222221,2,9,7,14.111111111111116,2.2777777777777777,0.05555555555555555,1.0555555555555556,12.277777777777775,4.555555555555556,7,3,8,12.944444444444445,1.9444444444444449,1.0555555555555556,1.5000000000000002,75,73,73,72,73,70,28,32,-3,-3,5,-3,11065,21658
182,F1,20/12/17,Bordeaux,Montpellier,0.0,12.944444444444445,4.055555555555555,5,5,8,15.05555555555556,2.333333333333333,0.0,1.2222222222222223,11.666666666666664,3.3888888888888893,5,8,5,11.888888888888884,2.2222222222222223,0.05555555555555555,0.8333333333333334,76,75,76,73,74,74,70,43,-1,-2,-1,0,26048,20958
183,F1,20/12/17,Guingamp,St Etienne,2.0,11.222222222222221,4.055555555555555,6,5,7,12.777777777777779,1.7777777777777777,0.1111111111111111,1.0555555555555558,11.0,3.722222222222221,5,5,8,14.666666666666668,2.333333333333333,2.2222222222222223,0.9444444444444444,78,74,73,75,75,76,26,68,1,1,-3,-3,14502,22820
184,F1,20/12/17,Lille,Nice,1.0,11.388888888888893,3.722222222222221,5,3,10,13.944444444444445,2.1111111111111107,0.2222222222222222,0.8888888888888888,12.166666666666664,5.055555555555556,8,2,8,12.111111111111107,2.2222222222222223,1.1111111111111112,1.277777777777778,71,74,72,78,77,76,90,45,1,-2,2,2,33200,22201
185,F1,20/12/17,Marseille,Troyes,2.0,16.22222222222222,5.6111111111111125,10,5,3,13.888888888888893,2.3888888888888893,0.1111111111111111,1.9444444444444449,9.777777777777779,3.333333333333333,6,3,9,13.666666666666668,2.333333333333334,1.2222222222222223,1.0555555555555556,78,79,77,73,70,68,170,26,1,-1,1,-1,47314,21602
186,F1,20/12/17,Metz,Strasbourg,2.0,10.944444444444445,4.0,2,2,14,13.666666666666664,2.055555555555556,0.2222222222222222,0.5555555555555556,11.555555555555555,3.9444444444444446,6,6,6,13.277777777777775,1.8888888888888893,2.055555555555556,1.3333333333333337,69,73,72,70,73,71,33,30,0,1,3,1,14844,20496
187,F1,20/12/17,Monaco,Rennes,2.0,13.944444444444445,5.111111111111111,12,2,4,13.833333333333332,1.8333333333333333,0.0,2.4444444444444438,12.55555555555556,3.666666666666667,7,4,7,13.277777777777779,2.1111111111111107,3.055555555555556,1.277777777777778,80,81,78,76,74,74,180,50,2,1,-1,0,9243,21642
188,F1,20/12/17,Paris SG,Caen,2.0,17.38888888888889,6.999999999999997,15,2,1,11.500000000000002,1.9444444444444449,0.16666666666666666,3.0555555555555562,13.055555555555555,2.833333333333333,7,3,8,13.888888888888884,1.4444444444444446,0.05555555555555555,0.6111111111111113,86,82,82,73,73,73,540,32,1,1,-1,-1,46930,20701
