,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF,HB,AB,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway,Home attendance,Away attendance
183,F1,21/12/16,Metz,Guingamp,1,9.470588235294116,3.117647058823529,5,12,9,14.470588235294116,2.3529411764705883,0.2352941176470588,0.9411764705882354,10.999999999999998,4.388888888888888,8,5,5,13.833333333333336,1.4444444444444446,3.0,1.2777777777777781,75,71,72,75,74,74,30,26,0,-3,2,-1,16196,19416
184,F1,21/12/16,Monaco,Caen,2,12.666666666666664,5.666666666666668,12,10,3,13.388888888888893,1.666666666666667,0.1111111111111111,3.0,12.058823529411766,3.8235294117647056,5,3,9,11.294117647058822,1.5294117647058825,0.0,1.1176470588235294,80,80,79,73,73,73,145,29,-1,1,2,-3,9420,19992
185,F1,21/12/16,Nantes,Montpellier,2,12.058823529411766,3.4705882352941173,4,12,9,14.470588235294116,2.176470588235294,0.05882352941176471,0.6470588235294118,12.111111111111107,4.055555555555556,5,7,6,11.777777777777779,1.1111111111111112,1.1111111111111112,1.5555555555555558,74,73,73,76,74,73,40,42,0,1,4,-3,23152,18795
186,F1,21/12/16,Paris SG,Lorient,2,14.222222222222225,5.222222222222221,11,12,4,11.555555555555555,1.5000000000000002,0.05555555555555555,1.8333333333333337,12.722222222222221,4.0555555555555545,4,3,11,12.333333333333336,1.777777777777778,2.1111111111111107,1.1111111111111112,85,83,82,74,72,72,500,36,1,-2,2,-1,45159,19914
187,F1,21/12/16,St Etienne,Nancy,1,9.833333333333334,2.8333333333333326,6,13,5,12.555555555555555,1.4444444444444446,0.2222222222222222,1.0000000000000002,9.888888888888888,2.7222222222222223,5,5,8,14.222222222222225,2.2777777777777777,1.0,0.8333333333333333,75,75,76,69,72,68,70,30,1,-2,4,-2,27227,18961
188,F1,13/01/17,Lille,St Etienne,1,12.52631578947368,3.947368421052631,6,10,10,14.210526315789473,1.5789473684210518,0.10526315789473684,0.9473684210526316,10.263157894736839,2.8421052631578947,6,8,5,12.68421052631579,1.4210526315789471,4.0,0.9473684210526316,75,75,75,75,75,76,75,70,1,-1,1,-2,29487,23040
189,F1,14/01/17,Angers,Bordeaux,1,13.0,4.0,5,13,10,11.789473684210524,1.4210526315789467,0.15789473684210525,0.7894736842105262,10.315789473684207,3.5263157894736845,6,7,6,10.842105263157894,1.526315789473684,2.1052631578947367,1.0526315789473684,72,74,73,77,76,74,25,60,-2,-3,-2,-1,11954,22352
190,F1,14/01/17,Lorient,Guingamp,2,12.263157894736846,3.8947368421052633,4,11,12,12.210526315789473,1.7368421052631575,0.21052631578947367,1.0526315789473684,10.894736842105262,4.368421052631579,8,6,5,13.684210526315795,1.421052631578947,3.0,1.3157894736842102,74,72,72,75,74,74,36,26,2,-2,2,-1,11832,19416
191,F1,14/01/17,Montpellier,Dijon,1,12.421052631578947,4.052631578947366,5,13,7,11.789473684210524,1.052631578947368,0.15789473684210525,1.4736842105263157,10.631578947368421,4.157894736842104,4,7,8,12.52631578947368,1.7368421052631575,4.0,1.3684210526315788,76,74,73,72,72,70,42,26,4,-4,1,-1,12356,19831
192,F1,14/01/17,Nancy,Bastia,2,9.631578947368425,2.736842105263158,5,11,8,14.052631578947365,2.210526315789473,0.10526315789473684,0.7894736842105263,11.473684210526311,4.0,5,5,9,12.789473684210524,2.2631578947368416,2.1052631578947367,0.8947368421052628,69,72,68,73,72,72,30,28,4,-2,-1,1,17516,20847
193,F1,14/01/17,Rennes,Paris SG,0,11.421052631578947,3.7368421052631575,8,11,7,12.421052631578947,1.5789473684210524,0.05263157894736842,1.052631578947368,14.473684210526311,5.315789473684211,12,3,4,11.368421052631572,1.4210526315789467,1.0,2.0,77,73,74,85,83,82,50,500,-1,-1,2,-2,22689,26366
194,F1,14/01/17,Toulouse,Nantes,0,9.368421052631579,2.947368421052631,7,11,7,15.315789473684205,2.526315789473684,0.05263157894736842,1.1578947368421049,11.666666666666664,3.3888888888888884,5,4,9,14.500000000000002,2.166666666666667,1.0,0.6666666666666667,75,74,73,74,73,73,35,40,2,-3,1,1,17068,19547
195,F1,15/01/17,Caen,Lyon,2,12.277777777777779,3.888888888888889,5,11,10,11.333333333333336,1.4444444444444446,0.05555555555555555,1.1111111111111112,14.833333333333336,5.666666666666668,11,1,6,13.444444444444445,1.777777777777778,2.055555555555556,1.8888888888888893,73,73,73,80,79,76,29,235,2,-4,2,2,15786,22257
196,F1,15/01/17,Marseille,Monaco,0,11.157894736842103,4.052631578947368,8,13,5,14.052631578947368,1.5263157894736836,0.05263157894736842,1.1578947368421053,13.105263157894735,5.684210526315789,13,3,3,13.473684210526311,1.7368421052631575,1.0526315789473684,2.947368421052631,80,78,77,80,80,79,100,145,2,2,1,0,39898,24370
197,F1,15/01/17,Nice,Metz,1,11.473684210526311,4.894736842105263,13,11,1,11.052631578947368,1.3684210526315788,0.15789473684210525,1.7894736842105257,9.444444444444443,3.166666666666667,5,4,9,14.555555555555555,2.333333333333333,3.055555555555556,1.0,74,75,74,75,71,72,42,30,2,2,0,-3,22949,19465
198,F1,18/01/17,Nantes,Caen,2,11.473684210526311,3.2631578947368425,6,13,9,14.63157894736842,2.210526315789473,0.05263157894736842,0.6842105263157894,12.26315789473684,3.947368421052631,6,3,10,12.105263157894735,1.526315789473684,1.0,1.2105263157894737,74,73,73,73,73,73,40,29,1,2,3,-4,23152,19992
199,F1,20/01/17,Bastia,Nice,1,11.45,3.9,5,14,10,12.8,2.1500000000000004,0.25,0.85,11.5,4.750000000000001,13,6,1,11.300000000000002,1.4000000000000004,2.05,1.7000000000000002,73,72,72,74,75,74,28,42,-1,-1,2,2,10511,22293
200,F1,21/01/17,Bordeaux,Toulouse,2,10.249999999999998,3.35,6,13,6,11.100000000000005,1.6000000000000003,0.2,1.0500000000000005,9.65,3.0,7,5,8,15.1,2.45,1.0,1.1,77,76,74,75,74,73,60,35,-2,-1,-1,-1,24217,19819
201,F1,21/01/17,Dijon,Lille,1,10.400000000000002,4.05,4,14,8,12.5,1.6500000000000004,0.2,1.3500000000000003,13.0,4.15,6,4,10,14.2,1.5000000000000002,1.05,0.95,72,72,70,75,75,75,26,75,1,-1,1,-1,10128,18478
202,F1,21/01/17,Guingamp,Rennes,1,10.95,4.499999999999999,8,13,6,13.7,1.5000000000000004,0.15000000000000002,1.3000000000000005,11.449999999999998,3.6,8,4,8,12.55,1.5000000000000002,1.0,1.0000000000000002,75,74,74,77,73,74,26,50,2,-2,-2,-1,14790,19531
203,F1,21/01/17,Metz,Montpellier,2,9.736842105263156,3.1578947368421053,5,14,9,14.473684210526311,2.263157894736842,0.21052631578947367,0.9473684210526316,13.0,4.000000000000001,5,8,7,11.6,1.0000000000000002,1.1,1.45,75,71,72,76,74,73,30,42,0,-3,4,-4,16196,18795
204,F1,21/01/17,Nantes,Paris SG,0,11.700000000000005,3.4,7,13,9,14.499999999999998,2.2,0.05,0.7000000000000002,14.199999999999998,5.249999999999999,13,3,4,11.15,1.4500000000000006,1.0,1.9500000000000004,74,73,73,85,83,82,40,500,2,2,1,1,23152,26366
205,F1,22/01/17,Lyon,Marseille,2,14.894736842105265,5.63157894736842,11,10,7,13.842105263157892,1.8421052631578947,0.15789473684210525,1.8947368421052628,11.0,4.0,8,6,6,13.7,1.5000000000000004,1.0,1.15,80,79,76,80,78,77,235,100,1,-1,-1,1,38203,25215
206,F1,22/01/17,Monaco,Lorient,2,13.150000000000002,5.85,14,11,3,13.15,1.7,0.1,3.0000000000000004,12.45,3.95,5,3,12,12.2,1.7500000000000002,2.1,1.15,80,80,79,74,72,72,145,36,1,1,3,-2,9420,19914
207,F1,22/01/17,St Etienne,Angers,2,10.15,2.85,6,15,5,12.750000000000002,1.5000000000000002,0.2,0.9500000000000002,12.699999999999998,3.9499999999999993,5,5,10,11.95,1.5500000000000005,2.05,0.8000000000000002,75,75,76,72,74,73,70,25,1,-2,-2,-3,27227,20294
208,F1,27/01/17,Marseille,Montpellier,2,11.000000000000002,4.0,8,14,7,13.904761904761909,1.5238095238095235,0.047619047619047616,1.1428571428571428,13.095238095238097,3.9999999999999987,5,8,8,11.523809523809526,1.0476190476190477,1.0952380952380951,1.380952380952381,80,78,77,76,74,73,100,42,-1,-1,4,-5,39898,18795
209,F1,28/01/17,Angers,Metz,2,12.857142857142858,4.0,5,15,11,11.76190476190476,1.6190476190476193,0.14285714285714285,0.8095238095238095,9.550000000000002,3.2000000000000006,6,5,9,14.65,2.2,3.05,1.0,72,74,73,75,71,72,25,30,-2,-4,1,-3,11954,19465
210,F1,28/01/17,Bastia,Caen,1,11.428571428571427,3.80952380952381,5,15,10,12.952380952380953,2.095238095238096,0.2857142857142857,0.8571428571428572,12.1,3.9,6,3,11,11.95,1.55,1.0,1.15,73,72,72,73,73,73,28,29,-1,-1,3,-5,10511,19992
211,F1,28/01/17,Lorient,Dijon,0,12.142857142857144,3.9047619047619038,5,12,13,12.190476190476188,1.7142857142857146,0.19047619047619047,1.0952380952380951,10.809523809523807,4.047619047619048,4,9,8,12.714285714285715,1.666666666666667,4.0,1.2857142857142858,74,72,72,72,72,70,36,26,3,-3,1,-1,11832,19831
212,F1,28/01/17,Lyon,Lille,0,15.099999999999998,5.75,12,10,7,13.850000000000005,1.8,0.15000000000000002,1.95,12.904761904761903,4.095238095238095,6,5,10,14.428571428571427,1.5238095238095235,1.0476190476190477,0.9047619047619048,80,79,76,75,75,75,235,75,2,-1,1,-1,38203,18478
213,F1,28/01/17,Nancy,Bordeaux,0,9.9,2.8,6,11,8,13.85,2.2,0.1,0.8,10.809523809523807,3.666666666666666,7,8,6,11.428571428571427,1.619047619047619,2.095238095238096,1.0476190476190477,69,72,68,77,76,74,30,60,5,-2,1,-1,17516,22352
214,F1,28/01/17,Rennes,Nantes,1,11.238095238095235,3.571428571428572,8,12,8,12.714285714285715,1.5238095238095235,0.09523809523809523,1.0000000000000002,11.476190476190474,3.2380952380952377,7,4,10,14.523809523809526,2.1904761904761907,1.0,0.6666666666666667,77,73,74,74,73,73,50,40,-2,-1,-1,0,22689,19547
215,F1,29/01/17,Nice,Guingamp,2,11.76190476190476,4.761904761904762,13,13,1,11.190476190476193,1.3333333333333337,0.14285714285714285,1.6666666666666667,11.142857142857142,4.476190476190476,8,7,6,13.571428571428573,1.5238095238095235,3.0,1.2857142857142858,74,75,74,75,74,74,42,26,2,2,2,-2,22949,19416
216,F1,29/01/17,Paris SG,Monaco,1,14.238095238095234,5.238095238095237,14,14,4,11.142857142857144,1.428571428571429,0.047619047619047616,1.9523809523809528,13.285714285714288,5.904761904761902,15,3,3,12.857142857142856,1.6666666666666667,1.0476190476190477,3.0476190476190474,85,83,82,80,80,79,500,145,1,2,2,1,45159,24370
217,F1,29/01/17,Toulouse,St Etienne,0,9.571428571428571,3.1428571428571432,7,12,9,15.142857142857142,2.3809523809523805,0.09523809523809523,1.0476190476190477,10.23809523809524,2.9047619047619038,7,9,5,12.523809523809526,1.5238095238095235,4.0,1.0,75,74,73,75,75,76,35,70,-1,-2,2,-2,17068,23040
218,F1,03/02/17,Metz,Marseille,2,9.238095238095235,3.0476190476190466,6,15,10,14.333333333333332,2.095238095238095,0.2857142857142857,1.0,11.272727272727273,4.227272727272727,9,6,7,13.818181818181818,1.4999999999999996,1.0,1.318181818181818,75,71,72,80,78,77,30,100,1,-4,1,-1,16196,25215
219,F1,04/02/17,Bordeaux,Rennes,1,10.727272727272727,3.6363636363636362,8,14,6,11.318181818181815,1.6363636363636358,0.18181818181818185,1.0909090909090906,11.045454545454543,3.4545454545454537,8,6,8,12.590909090909088,1.5909090909090904,2.0,0.9999999999999998,77,76,74,77,73,74,60,50,1,1,-2,-1,24217,19531
220,F1,04/02/17,Dijon,Paris SG,0,10.545454545454543,4.045454545454544,5,16,8,12.636363636363635,1.7272727272727266,0.18181818181818185,1.363636363636363,14.09090909090909,5.181818181818182,14,4,4,11.227272727272727,1.363636363636363,1.0,1.9090909090909085,72,72,70,85,83,82,26,500,1,1,1,2,10128,26366
221,F1,04/02/17,Guingamp,Caen,0,11.227272727272725,4.454545454545453,8,15,7,13.90909090909091,1.5909090909090904,0.13636363636363635,1.2727272727272725,12.380952380952385,3.952380952380953,6,4,11,12.047619047619047,1.5714285714285716,1.0,1.1428571428571428,75,74,74,73,73,73,26,29,2,-3,3,-5,14790,19992
222,F1,04/02/17,Lille,Lorient,0,12.727272727272725,4.09090909090909,7,13,10,14.454545454545455,1.5909090909090908,0.09090909090909093,0.9545454545454546,12.272727272727273,3.9999999999999987,5,3,14,12.227272727272725,1.818181818181818,2.090909090909091,1.1363636363636362,75,75,75,74,72,72,75,36,0,1,-1,-1,29487,19914
223,F1,04/02/17,Monaco,Nice,2,13.318181818181818,5.954545454545455,15,12,3,12.772727272727268,1.6363636363636362,0.09090909090909093,2.9545454545454537,11.636363636363633,4.727272727272727,14,7,1,11.318181818181818,1.4090909090909087,2.0454545454545454,1.7272727272727268,80,80,79,74,75,74,145,42,2,1,3,2,9420,22293
224,F1,04/02/17,Montpellier,Bastia,2,13.363636363636365,4.227272727272727,5,16,9,11.318181818181818,1.0454545454545454,0.18181818181818185,1.3636363636363635,11.40909090909091,3.772727272727271,5,7,10,12.863636363636365,2.09090909090909,3.136363636363636,0.8636363636363635,76,74,73,73,72,72,42,28,4,-6,-1,-1,12356,20847
225,F1,05/02/17,Nantes,Nancy,0,11.409090909090908,3.227272727272726,7,14,10,14.545454545454545,2.136363636363636,0.045454545454545456,0.6818181818181817,9.952380952380947,2.7142857142857126,6,6,9,13.714285714285715,2.095238095238096,2.0,0.7619047619047619,74,73,73,69,72,68,40,30,-1,0,-1,0,23152,18961
226,F1,05/02/17,St Etienne,Lyon,2,10.681818181818178,3.0454545454545436,8,16,5,12.90909090909091,1.636363636363636,0.18181818181818185,1.0909090909090908,14.999999999999998,5.761904761904763,12,1,8,14.047619047619047,1.761904761904762,2.0476190476190474,1.9047619047619049,75,75,76,80,79,76,70,235,1,1,-1,0,27227,22257
227,F1,05/02/17,Toulouse,Angers,2,9.727272727272727,3.136363636363636,7,12,10,15.227272727272727,2.363636363636364,0.13636363636363635,1.0,13.136363636363635,4.272727272727272,6,5,11,11.636363636363633,1.5454545454545454,2.0454545454545454,0.8636363636363635,75,74,73,72,74,73,35,25,-2,-2,1,-2,17068,20294
228,F1,07/02/17,Caen,Bordeaux,0,12.272727272727273,3.8636363636363633,7,14,11,12.09090909090909,1.5909090909090904,0.045454545454545456,1.1363636363636362,10.652173913043477,3.565217391304348,8,9,6,11.304347826086955,1.6086956521739126,2.0869565217391304,1.0869565217391304,73,73,73,77,76,74,29,60,0,1,1,1,15786,22352
229,F1,07/02/17,Montpellier,Monaco,0,13.34782608695652,4.260869565217392,6,16,9,11.26086956521739,1.1304347826086956,0.17391304347826084,1.391304347826087,13.347826086956525,6.000000000000003,16,4,3,13.130434782608695,1.6086956521739124,1.0434782608695652,2.9565217391304346,76,74,73,80,80,79,42,145,5,-6,3,1,12356,24370
230,F1,07/02/17,Paris SG,Lille,2,14.391304347826084,5.304347826086957,15,16,4,10.956521739130432,1.3913043478260865,0.043478260869565216,1.956521739130434,12.82608695652174,4.0434782608695645,7,5,11,14.52173913043478,1.5652173913043477,1.0434782608695652,0.9130434782608694,85,83,82,75,75,75,500,75,1,3,-1,1,45159,18478
231,F1,08/02/17,Angers,Rennes,1,13.08695652173913,4.217391304347826,6,16,12,11.652173913043475,1.6521739130434785,0.13043478260869565,0.826086956521739,11.30434782608696,3.5217391304347827,8,7,8,12.391304347826088,1.5652173913043474,2.0,0.9999999999999996,72,74,73,77,73,74,25,50,1,-3,-2,-1,11954,19531
232,F1,08/02/17,Lorient,Toulouse,1,12.260869565217392,4.043478260869565,6,13,14,12.434782608695654,1.7826086956521736,0.17391304347826084,1.1304347826086956,9.956521739130434,3.347826086956521,8,5,10,15.260869565217387,2.347826086956521,2.0434782608695654,1.1304347826086956,74,72,72,75,74,73,36,35,-1,1,1,0,11832,19819
233,F1,08/02/17,Lyon,Nancy,2,14.863636363636365,5.6818181818181825,12,11,9,14.272727272727273,1.7727272727272718,0.2272727272727273,1.8181818181818181,9.863636363636363,2.727272727272726,7,6,9,13.636363636363635,2.045454545454545,3.0,0.8181818181818182,80,79,76,69,72,68,235,30,-1,-1,-1,1,38203,18961
234,F1,08/02/17,Marseille,Guingamp,2,11.26086956521739,4.130434782608696,9,15,8,13.869565217391305,1.5652173913043472,0.043478260869565216,1.2608695652173911,11.30434782608696,4.434782608695651,8,7,8,13.78260869565217,1.5652173913043472,3.0,1.2173913043478255,80,78,77,75,74,74,100,26,1,-2,-1,-2,39898,19416
235,F1,08/02/17,Metz,Dijon,2,9.227272727272727,3.0454545454545436,7,15,10,14.227272727272727,2.045454545454545,0.2727272727272727,1.0,10.391304347826084,3.9130434782608687,5,9,9,12.608695652173916,1.6956521739130432,4.0,1.3478260869565215,75,71,72,72,72,70,30,26,2,-4,-1,1,16196,19831
236,F1,08/02/17,Nice,St Etienne,2,11.608695652173916,4.565217391304349,14,14,2,11.304347826086955,1.3913043478260867,0.13043478260869565,1.6521739130434778,10.782608695652176,3.1739130434782608,9,9,5,13.086956521739127,1.652173913043478,4.043478260869565,1.1304347826086951,74,75,74,75,75,76,42,70,3,-1,2,1,22949,23040
237,F1,10/02/17,Bordeaux,Paris SG,0,10.749999999999995,3.583333333333333,9,16,6,11.166666666666664,1.583333333333333,0.16666666666666666,1.2083333333333333,14.624999999999998,5.375,16,4,4,10.875,1.3749999999999998,1.0,1.958333333333333,77,76,74,85,83,82,60,500,1,2,2,3,24217,26366
238,F1,11/02/17,Dijon,Caen,2,10.458333333333334,3.958333333333333,5,17,10,12.541666666666668,1.708333333333333,0.2083333333333333,1.3333333333333337,11.913043478260873,3.739130434782609,7,4,12,12.347826086956525,1.5652173913043472,1.0,1.0869565217391304,72,72,70,73,73,73,26,29,-1,-1,-1,1,10128,19992
239,F1,11/02/17,Guingamp,Lyon,2,11.083333333333332,4.291666666666667,8,16,9,13.458333333333336,1.5416666666666667,0.125,1.166666666666667,15.0,5.695652173913044,13,1,9,14.304347826086955,1.7391304347826082,4.043478260869565,1.9130434782608687,75,74,74,80,79,76,26,235,-1,-3,1,-1,14790,22257
240,F1,11/02/17,Lille,Angers,0,12.458333333333332,4.0,7,14,12,14.375000000000002,1.6250000000000002,0.08333333333333333,0.9166666666666664,13.041666666666664,4.124999999999999,6,6,12,12.0,1.6666666666666667,2.0416666666666665,0.7916666666666666,75,75,75,72,74,73,75,25,-1,-1,1,-3,29487,20294
241,F1,11/02/17,Monaco,Metz,2,13.250000000000002,5.958333333333335,17,13,3,13.124999999999998,1.5833333333333337,0.125,2.9166666666666665,9.391304347826086,3.0434782608695654,8,5,10,14.217391304347824,2.0,5.043478260869565,1.043478260869565,80,80,79,75,71,72,145,30,3,2,3,-4,9420,19465
242,F1,11/02/17,Nancy,Montpellier,0,9.739130434782608,2.6956521739130435,7,13,10,13.304347826086953,2.0,0.13043478260869565,0.7826086956521738,13.249999999999998,4.166666666666667,6,8,10,11.416666666666664,1.1250000000000002,2.083333333333333,1.3750000000000002,69,72,68,76,74,73,30,42,0,-1,-1,0,17516,18795
243,F1,11/02/17,Toulouse,Bastia,2,10.041666666666666,3.3750000000000004,8,13,10,15.0,2.333333333333333,0.125,1.1249999999999998,11.565217391304348,3.6956521739130426,5,7,11,13.043478260869565,2.0434782608695645,4.130434782608696,0.8695652173913041,75,74,73,73,72,72,35,28,1,0,-1,-2,17068,20847
244,F1,12/02/17,Nantes,Marseille,2,11.52173913043478,3.217391304347826,7,14,11,14.521739130434785,2.130434782608695,0.08695652173913042,0.6521739130434782,11.625000000000002,4.166666666666666,10,6,8,14.041666666666664,1.5833333333333333,1.0,1.2916666666666663,74,73,73,80,78,77,40,100,-2,0,2,-2,23152,25215
245,F1,12/02/17,Rennes,Nice,1,11.20833333333333,3.5,8,15,8,12.375,1.541666666666667,0.125,0.958333333333333,11.708333333333336,4.583333333333333,15,7,2,11.125000000000002,1.375,2.0416666666666665,1.6250000000000002,77,73,74,74,75,74,50,42,-2,-1,4,-1,22689,22293
246,F1,12/02/17,St Etienne,Lorient,2,10.75,3.125,9,17,6,13.208333333333332,1.7083333333333333,0.2083333333333333,1.0833333333333333,12.166666666666664,4.083333333333334,6,4,14,12.208333333333336,1.791666666666667,2.083333333333333,1.1250000000000002,75,75,76,74,72,72,70,36,1,-1,-1,1,27227,19914
247,F1,17/02/17,Bastia,Monaco,1,11.583333333333336,3.7083333333333335,5,18,12,12.999999999999998,2.0,0.375,0.8749999999999999,13.760000000000002,6.240000000000002,18,4,3,12.879999999999995,1.56,2.04,3.0000000000000013,73,72,72,80,80,79,28,145,-1,-3,4,2,10511,24370
248,F1,18/02/17,Angers,Nancy,2,13.080000000000002,4.160000000000001,7,18,12,12.080000000000002,1.68,0.12,0.8399999999999999,9.916666666666668,2.708333333333333,7,6,11,13.208333333333336,2.041666666666667,3.0,0.75,72,74,73,69,72,68,25,30,0,1,-1,-1,11954,18961
249,F1,18/02/17,Caen,Lille,0,11.874999999999998,3.7916666666666674,7,15,13,12.375,1.4999999999999998,0.04166666666666666,1.0416666666666663,12.6,3.96,7,5,13,14.359999999999998,1.6,1.08,0.9200000000000002,73,73,73,75,75,75,29,75,-1,-1,-2,-1,15786,18478
250,F1,18/02/17,Lorient,Nice,0,11.88,4.000000000000001,6,15,15,12.12,1.7200000000000002,0.16,1.0799999999999998,11.48,4.520000000000001,15,8,2,11.24,1.4000000000000004,2.04,1.6400000000000006,74,72,72,74,75,74,36,42,0,-1,4,-1,11832,22293
251,F1,18/02/17,Marseille,Rennes,2,11.6,4.12,10,16,9,13.840000000000002,1.5600000000000005,0.04,1.32,11.32,3.6000000000000005,8,9,8,12.440000000000005,1.52,3.0,1.0000000000000002,80,78,77,77,73,74,100,50,2,-3,-2,-1,39898,19531
252,F1,18/02/17,Metz,Nantes,1,9.208333333333332,2.958333333333332,8,16,11,14.083333333333332,2.041666666666667,0.25,1.0,11.666666666666668,3.375,8,5,11,14.500000000000002,2.083333333333333,1.0416666666666667,0.7499999999999999,75,71,72,74,73,73,30,40,3,-5,1,0,16196,19547
253,F1,19/02/17,Bordeaux,Guingamp,2,10.88,3.600000000000001,9,16,7,11.04,1.52,0.16,1.16,10.919999999999998,4.200000000000001,9,7,9,13.679999999999998,1.56,3.0,1.2,77,76,74,75,74,74,60,26,-1,2,1,-1,24217,19416
254,F1,19/02/17,Lyon,Dijon,2,14.958333333333336,5.666666666666666,13,12,10,14.25,1.75,0.2083333333333333,1.875,10.36,3.9200000000000017,6,9,10,12.72,1.6800000000000006,5.0,1.3600000000000003,80,79,76,72,72,70,235,26,1,-2,1,-1,38203,19831
255,F1,19/02/17,Montpellier,St Etienne,2,13.12,4.2,7,17,10,11.48,1.16,0.16,1.44,10.760000000000005,3.200000000000001,10,9,6,13.2,1.64,4.04,1.2,76,74,73,75,75,76,42,70,-1,1,2,-1,12356,23040
256,F1,19/02/17,Paris SG,Toulouse,1,14.36,5.360000000000002,17,17,4,10.719999999999997,1.36,0.04,2.0000000000000004,10.36,3.5200000000000005,9,6,10,14.92,2.3600000000000008,2.04,1.2400000000000002,85,83,82,75,74,73,500,35,2,4,2,0,45159,19819
257,F1,21/02/17,Caen,Nancy,2,12.000000000000002,3.760000000000001,7,15,14,12.360000000000005,1.4800000000000004,0.04,1.0,9.840000000000002,2.640000000000001,7,6,12,12.999999999999998,2.0000000000000004,3.0,0.72,73,73,73,69,72,68,29,30,-2,-1,-1,-2,15786,18961
258,F1,24/02/17,Nantes,Dijon,2,11.56,3.400000000000001,8,15,11,14.72,2.1600000000000006,0.08,0.76,10.26923076923077,3.884615384615385,6,9,11,12.769230769230768,1.7692307692307692,5.0,1.3846153846153848,74,73,73,72,72,70,40,26,1,0,1,-2,23152,19831
259,F1,24/02/17,Nice,Montpellier,2,11.230769230769232,4.5,16,16,2,11.384615384615385,1.4230769230769231,0.15384615384615385,1.6153846153846156,13.269230769230768,4.1923076923076925,8,8,10,11.269230769230768,1.153846153846154,2.0769230769230766,1.4615384615384621,74,75,74,76,74,73,42,42,1,1,1,1,22949,18795
260,F1,25/02/17,Angers,Bastia,2,13.115384615384615,4.192307692307693,8,18,12,11.961538461538465,1.6153846153846154,0.1153846153846154,0.8461538461538459,11.48,3.6800000000000015,5,8,12,13.04,2.000000000000001,6.12,0.8800000000000001,72,74,73,73,72,72,25,28,1,1,-1,-3,11954,20847
261,F1,25/02/17,Guingamp,Monaco,0,11.038461538461537,4.1923076923076925,9,17,10,13.807692307692307,1.5769230769230769,0.15384615384615385,1.1538461538461535,13.846153846153848,6.1538461538461515,18,5,3,12.769230769230775,1.5000000000000004,2.0384615384615383,2.9230769230769242,75,74,74,80,80,79,26,145,1,-2,4,2,14790,24370
262,F1,25/02/17,Lille,Bordeaux,0,12.384615384615385,3.9230769230769234,8,15,13,14.115384615384615,1.5769230769230769,0.15384615384615385,0.923076923076923,11.269230769230768,3.7307692307692313,10,9,7,11.153846153846152,1.5384615384615383,2.0769230769230766,1.2307692307692306,75,75,75,77,76,74,75,60,-1,1,1,0,29487,22352
263,F1,25/02/17,Nancy,Toulouse,1,9.692307692307693,2.6153846153846154,7,15,13,13.000000000000005,2.000000000000001,0.15384615384615385,0.6923076923076923,10.076923076923077,3.4230769230769242,9,7,10,14.96153846153846,2.3846153846153846,2.0384615384615383,1.1923076923076923,69,72,68,75,74,73,30,35,-1,-3,2,0,17516,19819
264,F1,25/02/17,Rennes,Lorient,2,11.192307692307697,3.5,8,17,9,12.000000000000002,1.4615384615384621,0.1153846153846154,0.9615384615384616,12.038461538461535,4.038461538461538,6,4,16,12.192307692307693,1.7692307692307696,2.0769230769230766,1.0384615384615383,77,73,74,74,72,72,50,36,-2,-2,-1,-1,22689,19914
265,F1,26/02/17,Lyon,Metz,2,15.680000000000005,5.960000000000003,14,12,10,14.080000000000002,1.7200000000000006,0.2,1.9600000000000004,9.24,2.8800000000000012,8,6,11,13.88,2.0000000000000004,5.04,1.0,80,79,76,75,71,72,235,30,2,-2,3,-5,38203,19465
266,F1,26/02/17,Marseille,Paris SG,0,11.57692307692308,4.153846153846155,11,16,9,13.730769230769232,1.5384615384615383,0.038461538461538464,1.3461538461538458,14.34615384615385,5.269230769230768,17,5,4,10.730769230769235,1.346153846153846,1.0,1.9230769230769231,80,78,77,85,83,82,100,500,3,-3,2,4,39898,26366
267,F1,26/02/17,St Etienne,Caen,0,10.615384615384617,3.2307692307692317,10,18,7,13.192307692307693,1.5769230769230769,0.2307692307692308,1.1923076923076923,12.115384615384615,3.8461538461538463,8,4,14,12.5,1.5384615384615383,1.0,1.0,75,75,76,73,73,73,70,29,2,-2,1,0,27227,19992
268,F1,01/03/17,Bastia,Nantes,1,11.500000000000002,3.6538461538461537,5,20,13,12.769230769230766,1.923076923076924,0.3846153846153847,0.8461538461538458,11.884615384615385,3.5,9,6,11,14.884615384615381,2.1923076923076925,1.0384615384615383,0.8461538461538461,73,72,72,74,73,73,28,40,-1,-4,2,0,10511,19547
269,F1,03/03/17,Bordeaux,Lyon,1,11.370370370370376,3.9259259259259256,11,17,7,11.185185185185185,1.555555555555555,0.14814814814814814,1.2962962962962965,16.115384615384613,6.0,15,1,10,13.923076923076925,1.6923076923076927,4.038461538461538,2.0769230769230766,77,76,74,80,79,76,60,235,1,1,3,-2,24217,22257
