,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
49,F1,12/09/10,Nice,Bordeaux,2.0,10.0,3.5,1,3,0,15.75,2.0,0.0,1.0,10.5,3.0,1,1,2,15.0,2.5,0.0,1.0
50,F1,18/09/10,Arles,Marseille,0.0,10.400000000000002,3.2,0,0,5,14.8,1.5999999999999999,0.0,0.4,16.0,5.4,1,2,2,15.8,2.2,1.0,1.6
51,F1,18/09/10,Lorient,Caen,0.0,11.4,3.4000000000000004,1,2,2,14.0,1.5999999999999999,0.0,1.0,9.0,2.4,2,2,1,19.999999999999996,2.8000000000000003,0.2,1.2
52,F1,18/09/10,Monaco,Toulouse,1.0,10.799999999999999,3.4000000000000004,1,4,0,20.0,2.4,0.0,1.2000000000000002,9.399999999999999,3.2,4,0,1,19.6,2.8,0.0,1.6
53,F1,18/09/10,Nancy,Brest,0.0,14.399999999999999,4.8,2,1,2,16.2,2.0,0.8,1.0,14.200000000000001,2.6,1,2,2,21.199999999999996,1.7999999999999998,0.0,0.6000000000000001
54,F1,18/09/10,Sochaux,Nice,2.0,13.8,5.8,2,1,2,14.6,1.4000000000000001,0.0,1.5999999999999999,10.4,4.0,2,3,0,16.2,2.4000000000000004,0.0,1.2000000000000002
55,F1,18/09/10,St Etienne,Montpellier,2.0,12.6,4.6,3,1,1,16.6,1.6,0.2,1.5999999999999999,15.799999999999999,4.2,2,2,1,15.800000000000002,2.6,0.0,0.6000000000000001
56,F1,18/09/10,Valenciennes,Lens,1.0,10.200000000000003,3.1999999999999997,1,3,1,17.8,2.2,0.0,1.0,14.2,5.4,1,1,3,14.2,1.0,0.4,1.2
57,F1,19/09/10,Bordeaux,Lyon,2.0,10.999999999999998,3.2,1,1,3,16.2,2.4,0.0,1.0,15.200000000000001,3.9999999999999996,1,2,2,13.4,0.8,1.0,0.8
58,F1,19/09/10,Lille,Auxerre,2.0,15.600000000000001,4.8,1,4,0,16.0,1.8000000000000003,0.0,1.2000000000000002,10.8,3.6,0,4,1,15.6,1.7999999999999998,0.0,1.0
59,F1,19/09/10,Paris SG,Rennes,1.0,17.0,6.200000000000001,2,1,2,11.799999999999999,1.6,0.2,1.8,15.600000000000001,3.8000000000000003,3,2,0,17.4,1.7999999999999998,0.0,1.4
60,F1,25/09/10,Auxerre,Nancy,1.0,10.333333333333334,3.3333333333333335,0,4,2,15.5,1.8333333333333333,0.0,0.8333333333333333,14.666666666666664,4.5,2,1,3,15.833333333333334,1.6666666666666665,3.166666666666667,0.8333333333333333
61,F1,25/09/10,Caen,Bordeaux,1.0,9.666666666666666,2.6666666666666665,3,2,1,19.5,2.6666666666666665,0.16666666666666666,1.1666666666666665,12.333333333333332,3.5,2,1,3,16.0,2.5,0.0,1.1666666666666665
62,F1,25/09/10,Lorient,Monaco,2.0,12.5,3.5,1,2,3,13.666666666666666,1.5,0.0,0.8333333333333333,10.500000000000002,3.1666666666666665,1,5,0,18.833333333333336,2.6666666666666665,0.0,1.0
63,F1,25/09/10,Lyon,St Etienne,0.0,14.333333333333334,3.5,1,2,3,15.000000000000002,1.1666666666666665,0.16666666666666666,0.6666666666666666,12.166666666666666,4.5,4,1,1,16.666666666666664,1.3333333333333333,0.16666666666666666,1.8333333333333333
64,F1,25/09/10,Marseille,Sochaux,2.0,15.833333333333332,5.833333333333333,2,2,2,15.166666666666668,2.0,0.16666666666666666,1.8333333333333333,15.5,6.833333333333333,3,1,2,15.000000000000002,1.5,0.0,2.0
65,F1,25/09/10,Montpellier,Arles,2.0,15.333333333333332,3.6666666666666665,2,2,2,16.666666666666664,2.3333333333333335,0.0,0.5,11.333333333333332,3.6666666666666665,0,0,6,14.666666666666666,1.6666666666666665,0.0,0.3333333333333333
66,F1,25/09/10,Nice,Rennes,0.0,10.500000000000002,4.5,2,3,1,15.833333333333334,2.3333333333333335,0.0,1.0,14.666666666666666,3.5000000000000004,3,3,0,17.0,1.6666666666666667,0.0,1.1666666666666665
67,F1,26/09/10,Brest,Valenciennes,2.0,13.333333333333334,3.0,2,2,2,19.5,1.6666666666666665,0.0,0.8333333333333333,10.166666666666666,3.0,1,4,1,17.833333333333332,2.1666666666666665,0.0,0.9999999999999999
68,F1,26/09/10,Lens,Paris SG,0.0,13.833333333333334,5.0,1,2,3,13.5,1.3333333333333333,0.3333333333333333,1.1666666666666665,16.0,5.5,2,2,2,13.0,1.3333333333333335,1.0,1.5
69,F1,26/09/10,Toulouse,Lille,1.0,9.5,3.5,4,1,1,18.666666666666664,2.6666666666666665,0.0,1.3333333333333333,14.833333333333334,4.166666666666667,2,4,0,15.499999999999998,1.8333333333333333,0.0,1.1666666666666667
70,F1,02/10/10,Arles,Auxerre,0.0,11.857142857142856,3.7142857142857144,0,0,7,15.999999999999998,2.142857142857143,0.0,0.42857142857142855,11.285714285714285,3.571428571428571,0,5,2,14.571428571428571,1.9999999999999998,0.0,0.9999999999999999
71,F1,02/10/10,Bordeaux,Lorient,2.0,12.571428571428573,3.571428571428571,2,2,3,15.571428571428571,2.428571428571428,0.0,0.9999999999999999,14.142857142857144,3.857142857142857,2,2,3,12.857142857142856,1.4285714285714284,0.0,0.9999999999999999
72,F1,02/10/10,Monaco,Brest,0.0,9.285714285714286,2.857142857142857,1,5,1,19.0,2.8571428571428568,0.14285714285714285,1.0,13.285714285714286,3.285714285714286,3,2,2,18.571428571428577,1.4285714285714284,0.0,0.857142857142857
73,F1,02/10/10,Nancy,Lyon,0.0,13.57142857142857,4.285714285714286,2,2,3,16.142857142857142,1.714285714285714,0.5714285714285714,0.9999999999999999,16.285714285714285,3.571428571428571,1,2,4,14.428571428571429,1.4285714285714286,1.1428571428571428,0.5714285714285714
74,F1,02/10/10,Sochaux,Lens,2.0,14.428571428571427,6.142857142857142,3,1,3,15.285714285714286,1.5714285714285712,0.0,1.857142857142857,13.857142857142856,4.714285714285714,1,2,4,14.142857142857142,1.1428571428571428,0.2857142857142857,0.9999999999999998
75,F1,02/10/10,St Etienne,Marseille,1.0,11.142857142857142,4.142857142857142,5,1,1,17.285714285714285,1.7142857142857142,0.14285714285714285,1.7142857142857142,17.142857142857142,5.714285714285714,3,2,2,15.142857142857142,1.714285714285714,1.0,1.8571428571428572
76,F1,02/10/10,Valenciennes,Caen,2.0,9.571428571428571,2.9999999999999996,1,4,2,18.142857142857142,2.2857142857142856,0.0,0.857142857142857,8.714285714285714,2.4285714285714284,3,3,1,19.999999999999996,2.571428571428571,0.14285714285714285,0.9999999999999998
77,F1,03/10/10,Lille,Montpellier,2.0,13.571428571428571,3.857142857142857,2,5,0,14.714285714285714,1.9999999999999998,0.0,1.1428571428571428,15.000000000000002,3.7142857142857144,3,2,2,17.428571428571427,2.285714285714285,0.14285714285714285,0.8571428571428571
78,F1,03/10/10,Paris SG,Nice,1.0,16.57142857142857,5.571428571428571,3,2,2,13.857142857142858,1.5714285714285714,0.14285714285714285,1.5714285714285712,10.142857142857142,4.285714285714286,2,3,2,15.714285714285714,2.2857142857142856,0.0,1.0
79,F1,03/10/10,Rennes,Toulouse,2.0,14.000000000000002,3.7142857142857144,4,3,0,17.428571428571427,1.857142857142857,0.0,1.2857142857142856,10.142857142857142,3.857142857142857,4,2,1,19.142857142857142,2.714285714285714,0.0,1.2857142857142856
80,F1,16/10/10,Auxerre,Bordeaux,0.0,11.625,4.125,1,5,2,15.0,1.75,0.0,1.375,12.25,3.375,3,2,3,16.375,2.25,0.0,1.0
81,F1,16/10/10,Brest,Arles,1.0,12.875,3.125,4,2,2,17.5,1.375,0.0,0.875,11.375,3.25,0,0,8,16.0,2.0,0.0,0.375
82,F1,16/10/10,Caen,Monaco,1.0,8.5,2.25,3,3,2,18.75,2.625,0.125,1.0,9.75,3.375,1,5,2,18.875,2.75,1.0,0.875
83,F1,16/10/10,Marseille,Nancy,2.0,16.625,5.375,3,3,2,14.5,1.625,0.125,1.75,14.25,4.5,2,2,4,16.625,1.625,3.125,1.125
84,F1,16/10/10,Montpellier,Sochaux,2.0,15.0,4.0,3,2,3,17.5,2.0,0.125,0.875,14.0,6.25,4,1,3,15.375,1.5,0.0,2.0
85,F1,16/10/10,Toulouse,Paris SG,0.0,10.75,3.625,4,2,2,18.625,2.5,0.0,1.25,16.875,5.625,3,3,2,13.375,1.5,1.0,1.375
86,F1,17/10/10,Lens,Rennes,1.0,13.625,4.75,1,2,5,14.0,1.375,0.25,0.875,14.0,4.125,5,3,0,16.375,1.625,0.0,1.5
87,F1,17/10/10,Lorient,Valenciennes,2.0,13.25,3.75,2,2,4,13.125,1.625,0.0,0.875,10.125,3.125,2,4,2,18.625,2.25,0.0,1.0
88,F1,17/10/10,Lyon,Lille,2.0,15.25,3.5,2,2,4,15.25,1.625,0.25,0.875,13.25,4.125,3,5,0,14.625,1.875,0.0,1.375
89,F1,17/10/10,Nice,St Etienne,2.0,10.25,4.0,2,4,2,15.0,2.5,0.0,0.875,12.0,4.625,5,2,1,16.625,1.625,0.125,1.625
90,F1,23/10/10,Bordeaux,Brest,0.0,11.88888888888889,3.4444444444444446,4,2,3,16.555555555555557,2.2222222222222223,0.1111111111111111,1.0,12.666666666666668,2.888888888888889,4,3,2,17.444444444444443,1.222222222222222,0.0,0.7777777777777779
91,F1,23/10/10,Lens,Nice,2.0,13.444444444444446,4.666666666666667,1,3,5,14.777777777777779,1.4444444444444442,0.2222222222222222,0.7777777777777779,11.11111111111111,4.333333333333334,3,4,2,14.222222222222221,2.4444444444444446,0.0,0.9999999999999999
92,F1,23/10/10,Monaco,Valenciennes,0.0,10.333333333333332,3.6666666666666665,1,6,2,18.666666666666668,2.666666666666667,0.1111111111111111,0.7777777777777777,10.555555555555557,3.333333333333333,2,4,3,18.555555555555557,2.333333333333333,0.0,1.0
93,F1,23/10/10,Nancy,Lorient,2.0,13.444444444444446,4.222222222222221,2,2,5,16.666666666666668,1.5555555555555558,0.4444444444444444,1.0,13.444444444444445,3.9999999999999996,3,2,4,13.222222222222223,1.5555555555555556,0.0,1.0
