,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
75,F1,03/10/09,Sochaux,Le Mans,2,10.428571428571427,4.285714285714286,0.2857142857142857,0.5714285714285714,0.7142857142857143,17.285714285714285,1.8571428571428568,0.14285714285714285,1.0,13.857142857142858,5.142857142857142,0.2857142857142857,0.14285714285714285,0.5714285714285714,18.428571428571427,2.0,0.0,1.2857142857142856
76,F1,03/10/09,St Etienne,Bordeaux,2,13.714285714285712,3.7142857142857135,0.2857142857142857,0.5714285714285714,0.5714285714285714,16.57142857142857,1.1428571428571428,0.0,0.7142857142857142,13.714285714285715,5.0,0.8571428571428571,0.14285714285714285,0.0,15.428571428571429,1.4285714285714284,0.0,2.142857142857143
77,F1,04/10/09,Boulogne,Lille,0,7.857142857142858,2.285714285714285,0.2857142857142857,0.7142857142857143,0.42857142857142855,15.57142857142857,1.4285714285714284,0.14285714285714285,0.5714285714285714,14.428571428571429,4.428571428571428,0.14285714285714285,0.42857142857142855,0.42857142857142855,19.142857142857142,0.9999999999999999,2.0,0.7142857142857142
78,F1,04/10/09,Marseille,Monaco,0,13.571428571428571,4.285714285714285,0.5714285714285714,0.7142857142857143,0.14285714285714285,15.857142857142856,1.5714285714285712,0.0,1.714285714285714,12.571428571428571,5.142857142857143,0.5714285714285714,0.0,0.42857142857142855,18.0,1.9999999999999996,0.14285714285714285,1.2857142857142856
79,F1,04/10/09,Toulouse,Lorient,0,13.857142857142858,4.7142857142857135,0.2857142857142857,0.5714285714285714,0.42857142857142855,16.0,1.8571428571428572,0.0,1.0,13.0,3.714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,14.428571428571427,2.2857142857142856,0.0,1.2857142857142856
80,F1,17/10/09,Auxerre,Bordeaux,2,11.25,3.375,0.375,0.5,0.375,13.625,1.375,0.125,0.75,13.375,4.625,0.75,0.125,0.125,15.125,1.5,0.0,2.0
81,F1,17/10/09,Le Mans,Boulogne,1,13.125,4.75,0.25,0.625,0.625,19.0,2.0,0.125,1.125,8.125,2.625,0.25,0.25,0.5,16.0,1.625,1.0,0.75
82,F1,17/10/09,Lille,Rennes,1,14.375,4.5,0.25,0.75,0.375,19.0,1.0,0.25,1.0,14.625,5.25,0.375,0.375,0.25,17.125,1.875,2.125,1.5
83,F1,17/10/09,Lyon,Sochaux,0,16.75,5.5,0.75,0.5,0.0,15.625,1.5,0.0,1.875,11.25,4.75,0.375,0.0,0.625,16.5,1.875,0.125,1.0
84,F1,17/10/09,Montpellier,St Etienne,2,13.875,3.75,0.625,0.625,0.125,21.125,2.0,0.125,1.875,13.875,3.75,0.375,0.125,0.5,17.0,1.375,0.0,1.0
85,F1,17/10/09,Nancy,Marseille,0,9.25,3.5,0.375,0.75,0.375,15.5,2.125,0.125,1.625,15.125,4.5,0.5,0.25,0.25,16.375,1.625,0.0,1.625
86,F1,17/10/09,Valenciennes,Grenoble,2,12.5,3.625,0.375,0.625,0.5,18.875,1.75,0.25,1.875,10.875,3.625,0.0,0.0,1.0,17.75,1.875,1.0,0.5
87,F1,18/10/09,Lorient,Nice,2,12.25,3.5,0.5,0.75,0.25,14.5,2.125,0.0,1.25,13.625,3.75,0.25,0.25,0.5,19.25,2.0,0.125,1.0
88,F1,18/10/09,Monaco,Lens,2,12.0,4.875,0.625,0.5,0.375,17.875,2.125,0.125,1.375,8.75,2.875,0.25,0.25,0.5,16.25,1.875,0.125,1.0
89,F1,18/10/09,Toulouse,Paris SG,2,14.25,4.75,0.25,0.5,0.5,15.875,1.875,0.0,0.875,13.0,5.625,0.375,0.5,0.125,14.375,1.375,1.0,1.625
90,F1,24/10/09,Bordeaux,Le Mans,2,13.33333333333333,4.444444444444445,0.6666666666666666,0.5555555555555556,0.2222222222222222,14.444444444444445,1.4444444444444446,0.0,1.7777777777777777,13.555555555555557,5.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,18.444444444444446,2.0,1.0,1.1111111111111112
91,F1,24/10/09,Boulogne,Monaco,0,8.888888888888888,2.555555555555556,0.2222222222222222,0.6666666666666666,0.4444444444444444,15.333333333333332,1.6666666666666665,0.1111111111111111,0.7777777777777777,12.444444444444446,5.111111111111111,0.6666666666666666,0.0,0.3333333333333333,19.0,2.2222222222222223,0.1111111111111111,1.4444444444444446
92,F1,24/10/09,Grenoble,Nancy,0,10.777777777777777,3.333333333333333,0.0,0.5555555555555556,1.0,17.77777777777778,1.8888888888888893,0.1111111111111111,0.4444444444444444,9.0,3.2222222222222223,0.3333333333333333,0.2222222222222222,0.4444444444444444,15.111111111111112,2.111111111111111,0.1111111111111111,1.4444444444444446
93,F1,24/10/09,Nice,Lyon,2,13.111111111111112,3.4444444444444446,0.2222222222222222,0.6666666666666666,0.5555555555555556,19.222222222222225,1.888888888888889,0.2222222222222222,1.0,16.333333333333336,4.999999999999999,0.6666666666666666,0.2222222222222222,0.1111111111111111,15.222222222222223,1.3333333333333335,0.0,1.666666666666667
94,F1,24/10/09,Rennes,Montpellier,2,14.444444444444445,5.222222222222221,0.3333333333333333,0.6666666666666666,0.2222222222222222,17.11111111111111,1.777777777777778,0.3333333333333333,1.3333333333333333,14.333333333333334,4.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,20.666666666666668,1.8888888888888888,0.1111111111111111,1.8888888888888888
95,F1,24/10/09,Sochaux,Lorient,2,11.0,4.5555555555555545,0.4444444444444444,0.5555555555555556,0.5555555555555556,16.444444444444446,1.8888888888888893,0.1111111111111111,1.1111111111111112,13.11111111111111,3.8888888888888893,0.5555555555555556,0.2222222222222222,0.2222222222222222,14.222222222222221,2.0000000000000004,0.0,1.5555555555555556
96,F1,24/10/09,St Etienne,Valenciennes,0,13.222222222222223,3.7777777777777777,0.3333333333333333,0.5555555555555556,0.5555555555555556,16.666666666666668,1.3333333333333333,0.1111111111111111,1.0,12.444444444444446,3.8888888888888893,0.4444444444444444,0.1111111111111111,0.4444444444444444,19.555555555555557,1.6666666666666665,1.1111111111111112,1.8888888888888888
97,F1,25/10/09,Auxerre,Lille,2,10.77777777777778,3.2222222222222223,0.4444444444444444,0.4444444444444444,0.3333333333333333,13.555555555555555,1.4444444444444446,0.1111111111111111,0.7777777777777779,15.444444444444443,4.333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,18.555555555555557,1.1111111111111112,2.0,0.8888888888888888
98,F1,25/10/09,Lens,Toulouse,0,9.0,3.0,0.2222222222222222,0.7777777777777778,0.5555555555555556,16.333333333333332,1.777777777777778,0.1111111111111111,0.8888888888888888,13.88888888888889,4.666666666666667,0.3333333333333333,0.2222222222222222,0.4444444444444444,15.777777777777777,1.8888888888888888,0.0,0.8888888888888888
99,F1,31/10/09,Auxerre,Montpellier,2,10.899999999999997,3.7,0.5,0.4,0.3,13.500000000000002,1.5,0.1,1.0,14.1,3.9,0.6,0.2,0.2,20.299999999999997,2.1,0.1,1.7000000000000002
