,Div,Date,Time,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
108,F1,27/10/2019,16:00,St Etienne,Amiens,1,10.499999999999998,3.5999999999999996,0.4,0.8,0.4,13.000000000000002,2.1,0.1,0.8999999999999999,9.200000000000001,3.1,0.3,0.3,0.4,12.1,1.8000000000000003,1.1,1.3
109,F1,27/10/2019,20:00,Paris SG,Marseille,2,16.099999999999998,6.4,0.8,0.5,0.2,12.5,1.9,0.0,2.1,12.7,3.9000000000000004,0.4,0.4,0.2,15.000000000000002,2.9999999999999996,0.2,1.2
110,F1,01/11/2019,19:45,Dijon,Paris SG,2,12.181818181818182,3.9090909090909087,0.18181818181818182,0.7272727272727273,0.5454545454545454,12.181818181818182,1.4545454545454546,0.0,0.4545454545454546,15.636363636363635,6.454545454545455,0.8181818181818182,0.0,0.18181818181818182,12.272727272727272,1.9090909090909092,0.0,2.272727272727273
111,F1,02/11/2019,16:30,Marseille,Lille,2,12.0,3.6363636363636362,0.36363636363636365,0.7272727272727273,0.2727272727272727,14.181818181818183,2.8181818181818175,0.18181818181818182,1.090909090909091,12.636363636363635,4.2727272727272725,0.45454545454545453,0.2727272727272727,0.2727272727272727,11.454545454545453,1.4545454545454546,2.0,1.5454545454545454
112,F1,02/11/2019,19:00,Amiens,Brest,2,9.363636363636363,3.272727272727273,0.2727272727272727,0.6363636363636364,0.36363636363636365,12.545454545454545,1.909090909090909,0.18181818181818182,1.3636363636363635,9.909090909090908,3.4545454545454537,0.36363636363636365,0.45454545454545453,0.18181818181818182,11.999999999999998,1.4545454545454546,0.09090909090909091,1.1818181818181819
113,F1,02/11/2019,19:00,Angers,Strasbourg,2,15.454545454545453,4.545454545454545,0.45454545454545453,0.5454545454545454,0.36363636363636365,12.27272727272727,1.272727272727273,0.0,1.4545454545454546,11.909090909090907,2.9999999999999996,0.2727272727272727,0.2727272727272727,0.45454545454545453,14.181818181818182,2.090909090909091,0.09090909090909091,0.6363636363636364
114,F1,02/11/2019,19:00,Metz,Montpellier,1,11.545454545454547,3.3636363636363633,0.2727272727272727,0.6363636363636364,0.5454545454545454,12.454545454545453,1.4545454545454546,0.0,0.8181818181818182,13.090909090909092,4.090909090909091,0.36363636363636365,0.2727272727272727,0.36363636363636365,15.545454545454547,1.9090909090909092,1.0,0.8181818181818182
115,F1,02/11/2019,19:00,Toulouse,Lyon,0,12.18181818181818,4.090909090909091,0.2727272727272727,0.5454545454545454,0.45454545454545453,14.545454545454545,1.4545454545454546,0.09090909090909091,1.1818181818181819,13.181818181818182,5.090909090909091,0.2727272727272727,0.36363636363636365,0.36363636363636365,11.909090909090907,1.7272727272727273,1.0909090909090908,1.4545454545454546
116,F1,03/11/2019,14:00,Bordeaux,Nantes,2,11.636363636363635,4.090909090909091,0.36363636363636365,0.7272727272727273,0.36363636363636365,13.909090909090908,1.8181818181818186,0.0,1.3636363636363638,12.727272727272728,4.0,0.5454545454545454,0.09090909090909091,0.36363636363636365,14.181818181818182,1.6363636363636365,1.0,0.8181818181818183
117,F1,03/11/2019,16:00,Nice,Reims,2,11.09090909090909,4.2727272727272725,0.36363636363636365,0.6363636363636364,0.5454545454545454,10.272727272727273,2.636363636363636,0.36363636363636365,1.1818181818181817,11.999999999999998,3.3636363636363633,0.45454545454545453,0.2727272727272727,0.2727272727272727,14.727272727272725,1.8181818181818181,0.0,0.8181818181818182
118,F1,03/11/2019,20:00,St Etienne,Monaco,2,10.909090909090907,3.3636363636363633,0.36363636363636365,0.8181818181818182,0.36363636363636365,13.363636363636363,2.090909090909091,0.09090909090909091,1.0,13.454545454545457,5.454545454545453,0.36363636363636365,0.2727272727272727,0.36363636363636365,11.181818181818182,2.090909090909091,2.1818181818181817,1.727272727272727
119,F1,08/11/2019,19:45,Nice,Bordeaux,1,11.166666666666666,4.416666666666666,0.4166666666666667,0.5833333333333334,0.5,10.333333333333334,2.5000000000000004,0.3333333333333333,1.25,11.500000000000002,4.333333333333334,0.4166666666666667,0.25,0.3333333333333333,14.250000000000002,2.0,0.0,1.4166666666666667
120,F1,09/11/2019,16:30,Brest,Paris SG,0,10.249999999999998,3.416666666666667,0.3333333333333333,0.75,0.25,11.916666666666666,1.4166666666666665,0.08333333333333333,1.0833333333333333,15.999999999999998,6.249999999999999,0.75,0.0,0.25,12.0,1.916666666666667,0.0,2.1666666666666665
121,F1,09/11/2019,19:00,Lille,Metz,1,12.083333333333332,4.083333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,11.749999999999998,1.5833333333333333,0.16666666666666666,1.4999999999999998,11.5,3.4166666666666674,0.25,0.25,0.5,12.416666666666666,1.4166666666666667,0.0,0.9166666666666666
122,F1,09/11/2019,19:00,Monaco,Dijon,2,13.25,5.166666666666667,0.3333333333333333,0.5833333333333334,0.4166666666666667,11.083333333333334,2.0000000000000004,0.41666666666666663,1.583333333333333,11.999999999999998,4.083333333333334,0.25,0.25,0.5,12.166666666666666,1.5833333333333333,0.0,0.5833333333333333
123,F1,09/11/2019,19:00,Reims,Angers,1,11.916666666666666,3.333333333333333,0.4166666666666667,0.75,0.3333333333333333,14.916666666666666,1.9166666666666667,0.08333333333333333,0.7500000000000001,14.916666666666668,4.583333333333333,0.5,0.16666666666666666,0.3333333333333333,12.333333333333334,1.25,0.0,1.4166666666666665
124,F1,09/11/2019,19:00,Strasbourg,Nimes,2,11.583333333333334,3.0,0.25,0.6666666666666666,0.5,14.666666666666666,1.9999999999999998,0.08333333333333333,0.5833333333333333,13.90909090909091,4.0,0.18181818181818182,0.45454545454545453,0.36363636363636365,13.363636363636363,1.8181818181818181,0.18181818181818182,0.9090909090909091
125,F1,10/11/2019,14:00,Rennes,Amiens,2,10.727272727272727,3.181818181818181,0.36363636363636365,0.6363636363636364,0.36363636363636365,14.727272727272727,1.909090909090909,0.09090909090909091,1.1818181818181819,9.083333333333334,3.166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.499999999999998,1.9999999999999998,1.0833333333333333,1.3333333333333333
126,F1,10/11/2019,16:00,Montpellier,Toulouse,2,13.0,4.083333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,15.833333333333334,1.9166666666666667,0.08333333333333333,0.9166666666666666,12.166666666666666,4.166666666666667,0.25,0.25,0.5,14.166666666666668,1.5833333333333335,1.0,1.25
127,F1,10/11/2019,16:00,Nantes,St Etienne,0,12.416666666666666,3.833333333333333,0.5,0.5833333333333334,0.4166666666666667,14.416666666666666,1.7499999999999998,0.08333333333333333,0.75,11.0,3.5,0.4166666666666667,0.25,0.3333333333333333,13.333333333333334,1.9999999999999998,1.0,1.0
128,F1,10/11/2019,20:00,Marseille,Lyon,2,11.916666666666666,3.416666666666667,0.4166666666666667,0.6666666666666666,0.25,14.083333333333334,2.666666666666667,0.16666666666666666,1.1666666666666667,13.833333333333334,5.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.25,1.5833333333333333,1.0833333333333333,1.5833333333333335
129,F1,22/11/2019,19:45,Paris SG,Lille,2,16.153846153846153,6.384615384615383,0.7692307692307693,0.5384615384615384,0.23076923076923078,12.076923076923077,1.923076923076923,0.0,2.1538461538461537,12.153846153846153,4.153846153846154,0.38461538461538464,0.3076923076923077,0.3076923076923077,12.076923076923077,1.6153846153846154,2.0,1.3846153846153846
130,F1,23/11/2019,16:30,Lyon,Nice,2,13.615384615384617,5.230769230769231,0.3076923076923077,0.6923076923076923,0.38461538461538464,11.076923076923078,1.4615384615384615,0.15384615384615385,1.5384615384615385,11.076923076923078,4.461538461538462,0.38461538461538464,0.15384615384615385,0.46153846153846156,10.538461538461538,2.4615384615384617,2.1538461538461537,1.2307692307692306
131,F1,23/11/2019,19:00,Amiens,Strasbourg,0,9.384615384615383,3.384615384615385,0.3076923076923077,0.6153846153846154,0.38461538461538464,12.846153846153847,2.153846153846154,0.15384615384615385,1.3076923076923075,12.23076923076923,3.5384615384615388,0.3076923076923077,0.23076923076923078,0.46153846153846156,14.538461538461537,2.0,0.07692307692307693,0.8461538461538463
132,F1,23/11/2019,19:00,Angers,Nimes,2,14.769230769230768,4.384615384615386,0.46153846153846156,0.5384615384615384,0.3076923076923077,12.230769230769232,1.3846153846153846,0.07692307692307693,1.3076923076923075,13.583333333333334,4.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,13.000000000000002,1.8333333333333333,1.1666666666666667,0.9166666666666667
133,F1,23/11/2019,19:00,Brest,Nantes,1,10.76923076923077,3.4615384615384617,0.3076923076923077,0.6923076923076923,0.3076923076923077,11.769230769230772,1.3846153846153846,0.07692307692307693,1.0769230769230769,12.153846153846152,3.9999999999999996,0.46153846153846156,0.07692307692307693,0.46153846153846156,13.76923076923077,1.6923076923076923,1.0,0.8461538461538461
134,F1,23/11/2019,19:00,Dijon,Rennes,2,12.230769230769232,4.0,0.23076923076923078,0.6923076923076923,0.5384615384615384,11.846153846153847,1.4615384615384617,0.0,0.5384615384615385,11.666666666666666,3.8333333333333335,0.4166666666666667,0.25,0.3333333333333333,14.5,1.9999999999999998,1.0,1.3333333333333333
135,F1,23/11/2019,19:00,Metz,Reims,1,10.923076923076925,3.2307692307692313,0.23076923076923078,0.6923076923076923,0.46153846153846156,12.461538461538462,1.4615384615384617,0.0,0.8461538461538461,11.692307692307693,3.2307692307692304,0.38461538461538464,0.3076923076923077,0.3076923076923077,14.846153846153845,1.8461538461538465,1.0,0.6923076923076923
136,F1,24/11/2019,14:00,Bordeaux,Monaco,2,11.384615384615387,4.307692307692308,0.38461538461538464,0.6923076923076923,0.3076923076923077,14.384615384615387,2.0,0.0,1.3846153846153848,13.615384615384617,5.307692307692309,0.38461538461538464,0.23076923076923078,0.38461538461538464,11.076923076923078,2.0,3.1538461538461537,1.5384615384615385
137,F1,24/11/2019,16:00,St Etienne,Montpellier,1,11.0,3.5384615384615383,0.46153846153846156,0.7692307692307693,0.3076923076923077,13.0,1.846153846153846,0.07692307692307693,1.153846153846154,12.615384615384613,4.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,16.076923076923077,1.923076923076923,1.0,1.0769230769230769
138,F1,24/11/2019,20:00,Toulouse,Marseille,0,11.692307692307693,3.9999999999999996,0.23076923076923078,0.5384615384615384,0.5384615384615384,14.384615384615387,1.6153846153846154,0.07692307692307693,1.1538461538461537,11.769230769230772,3.4615384615384617,0.46153846153846156,0.3076923076923077,0.23076923076923078,14.076923076923075,2.692307692307693,0.23076923076923078,1.2307692307692308
139,F1,29/11/2019,19:45,Marseille,Brest,2,11.92857142857143,3.714285714285714,0.5,0.6428571428571429,0.21428571428571427,14.0,2.7142857142857144,0.21428571428571427,1.2857142857142854,10.928571428571427,3.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,11.5,1.4285714285714284,0.07142857142857142,1.0714285714285712
140,F1,30/11/2019,16:30,Strasbourg,Lyon,0,12.57142857142857,3.9285714285714284,0.35714285714285715,0.6428571428571429,0.42857142857142855,14.071428571428571,1.928571428571428,0.07142857142857142,1.0714285714285712,13.285714285714286,5.142857142857142,0.35714285714285715,0.2857142857142857,0.35714285714285715,11.214285714285715,1.4999999999999998,1.1428571428571428,1.571428571428571
141,F1,30/11/2019,19:00,Lille,Dijon,2,12.214285714285715,4.428571428571428,0.35714285714285715,0.6428571428571429,0.35714285714285715,12.0,1.4999999999999998,0.14285714285714285,1.2857142857142854,12.499999999999998,4.142857142857143,0.2857142857142857,0.21428571428571427,0.5,12.285714285714288,1.4285714285714284,0.0,0.6428571428571428
142,F1,30/11/2019,19:00,Montpellier,Amiens,2,12.285714285714285,3.857142857142857,0.35714285714285715,0.5714285714285714,0.2857142857142857,16.28571428571429,1.9999999999999996,0.07142857142857142,0.9999999999999999,9.071428571428571,3.142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,12.428571428571427,2.1428571428571423,1.1428571428571428,1.2142857142857142
143,F1,30/11/2019,19:00,Nice,Angers,2,11.499999999999998,4.642857142857142,0.35714285714285715,0.6428571428571429,0.5,10.714285714285715,2.571428571428571,0.3571428571428571,1.214285714285714,15.214285714285714,4.571428571428571,0.5,0.21428571428571427,0.2857142857142857,12.214285714285715,1.4285714285714284,1.0,1.2857142857142856
144,F1,30/11/2019,19:00,Nimes,Metz,1,13.307692307692308,3.8461538461538463,0.15384615384615385,0.6923076923076923,0.46153846153846156,12.461538461538462,1.769230769230769,0.23076923076923078,0.8461538461538463,10.785714285714286,3.1428571428571423,0.21428571428571427,0.35714285714285715,0.42857142857142855,12.571428571428571,1.4999999999999996,0.0,0.857142857142857
145,F1,30/11/2019,19:00,Reims,Bordeaux,1,12.142857142857144,3.4285714285714284,0.35714285714285715,0.7857142857142857,0.2857142857142857,14.714285714285714,1.8571428571428565,0.14285714285714285,0.7142857142857142,11.785714285714283,4.428571428571429,0.42857142857142855,0.2857142857142857,0.2857142857142857,14.5,2.071428571428571,0.0,1.4285714285714284
146,F1,01/12/2019,14:00,Nantes,Toulouse,2,12.07142857142857,3.9999999999999996,0.42857142857142855,0.5714285714285714,0.42857142857142855,13.57142857142857,1.6428571428571423,0.07142857142857142,0.857142857142857,11.571428571428571,3.9285714285714284,0.21428571428571427,0.21428571428571427,0.5714285714285714,14.499999999999998,1.714285714285714,1.0714285714285714,1.0714285714285712
147,F1,01/12/2019,16:00,Rennes,St Etienne,2,11.615384615384615,3.8461538461538467,0.38461538461538464,0.6153846153846154,0.38461538461538464,14.538461538461538,2.0,0.07692307692307693,1.3076923076923077,10.85714285714286,3.4285714285714284,0.42857142857142855,0.2857142857142857,0.2857142857142857,13.357142857142856,1.9285714285714282,1.0,1.0714285714285712
148,F1,03/12/2019,18:00,Angers,Marseille,0,14.866666666666667,4.533333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,12.26666666666667,1.4,0.06666666666666667,1.2666666666666666,13.399999999999999,4.133333333333334,0.5333333333333333,0.26666666666666666,0.2,13.8,2.5333333333333337,0.2,1.3333333333333333
149,F1,03/12/2019,18:00,Bordeaux,Nimes,2,11.333333333333334,4.2,0.4,0.6666666666666666,0.26666666666666666,14.466666666666667,1.9999999999999998,0.0,1.4,13.357142857142856,3.7857142857142856,0.14285714285714285,0.42857142857142855,0.42857142857142855,12.428571428571429,1.714285714285714,1.1428571428571428,0.857142857142857
150,F1,03/12/2019,18:00,Brest,Strasbourg,2,10.466666666666667,3.3333333333333335,0.26666666666666666,0.7333333333333333,0.3333333333333333,11.666666666666664,1.4666666666666666,0.06666666666666667,1.0666666666666667,12.333333333333332,3.8,0.3333333333333333,0.2,0.4666666666666667,13.933333333333335,1.9999999999999998,0.06666666666666667,1.0666666666666667
151,F1,03/12/2019,20:05,Lyon,Lille,0,12.933333333333332,5.066666666666666,0.4,0.6666666666666666,0.3333333333333333,11.200000000000001,1.4666666666666666,0.2,1.5999999999999999,12.666666666666668,4.466666666666667,0.4,0.26666666666666666,0.3333333333333333,12.266666666666666,1.5333333333333332,2.0,1.2666666666666666
152,F1,04/12/2019,18:00,Dijon,Montpellier,1,12.2,3.866666666666667,0.26666666666666666,0.6666666666666666,0.5333333333333333,12.533333333333331,1.4,0.0,0.6,12.8,4.266666666666667,0.4,0.3333333333333333,0.26666666666666666,16.066666666666663,1.9333333333333331,1.0,1.2
153,F1,04/12/2019,18:00,Metz,Rennes,0,10.733333333333333,3.2,0.2,0.7333333333333333,0.4,13.0,1.7999999999999998,0.0,0.8666666666666666,11.785714285714286,3.928571428571428,0.42857142857142855,0.21428571428571427,0.35714285714285715,14.571428571428573,1.9285714285714282,1.0,1.357142857142857
154,F1,04/12/2019,18:00,St Etienne,Nice,2,10.466666666666669,3.266666666666667,0.4,0.8,0.3333333333333333,13.199999999999998,1.9999999999999998,0.06666666666666667,1.0666666666666667,11.4,4.800000000000001,0.4,0.13333333333333333,0.4666666666666667,10.666666666666666,2.533333333333333,3.1333333333333333,1.3333333333333333
155,F1,04/12/2019,18:00,Toulouse,Monaco,0,11.266666666666667,3.866666666666667,0.2,0.5333333333333333,0.6,14.533333333333333,1.7999999999999998,0.2,1.0666666666666667,13.42857142857143,5.142857142857143,0.35714285714285715,0.21428571428571427,0.42857142857142855,11.714285714285715,2.214285714285714,4.142857142857142,1.4999999999999998
156,F1,04/12/2019,20:05,Paris SG,Nantes,2,15.785714285714288,6.2142857142857135,0.7857142857142857,0.5,0.21428571428571427,12.142857142857142,1.9285714285714282,0.0,2.1428571428571423,12.666666666666666,4.266666666666667,0.4666666666666667,0.13333333333333333,0.4,13.666666666666666,1.5999999999999999,1.0,0.9333333333333332
157,F1,06/12/2019,18:00,Lille,Brest,2,12.375,4.3125,0.4375,0.625,0.3125,12.0625,1.5625,0.125,1.25,10.5,3.625,0.3125,0.375,0.3125,11.5,1.5,0.0625,1.3125
158,F1,06/12/2019,19:45,Nimes,Lyon,0,12.933333333333332,3.6000000000000005,0.13333333333333333,0.7333333333333333,0.4666666666666667,12.466666666666667,1.6666666666666665,0.2,0.7999999999999999,12.8125,4.9375,0.375,0.25,0.375,11.3125,1.4375,1.125,1.5
159,F1,07/12/2019,16:30,Montpellier,Paris SG,0,13.125,4.375,0.375,0.5625,0.25,16.3125,2.0,0.0625,1.25,15.399999999999997,6.2,0.8,0.0,0.2,12.066666666666665,1.8666666666666665,0.0,2.1333333333333333
160,F1,07/12/2019,19:00,Monaco,Amiens,2,13.73333333333333,5.2666666666666675,0.4,0.6,0.4,11.6,2.1333333333333333,0.39999999999999997,1.5333333333333332,8.866666666666667,3.0666666666666664,0.26666666666666666,0.26666666666666666,0.4666666666666667,12.6,2.1333333333333333,2.1333333333333333,1.2666666666666666
161,F1,07/12/2019,19:00,Nice,Metz,2,11.6875,4.75,0.375,0.625,0.5,10.6875,2.5625,0.3125,1.3125,11.3125,3.25,0.1875,0.375,0.4375,13.0,1.8125,0.0,0.8125
162,F1,07/12/2019,19:00,Rennes,Angers,2,11.8,3.8,0.4666666666666667,0.6,0.3333333333333333,14.133333333333335,1.7999999999999998,0.06666666666666667,1.3333333333333333,14.5,4.375,0.4375,0.1875,0.375,12.1875,1.375,1.0,1.1875
163,F1,07/12/2019,19:00,Strasbourg,Toulouse,2,12.125,3.75,0.3125,0.625,0.5,13.75,1.9375,0.0625,1.0,11.4375,3.8125,0.1875,0.1875,0.625,14.75,1.6875,2.0625,1.0625
164,F1,08/12/2019,14:00,Reims,St Etienne,2,12.599999999999998,3.6,0.3333333333333333,0.8,0.26666666666666666,14.666666666666668,1.8666666666666665,0.2,0.7333333333333333,10.75,3.5,0.4375,0.25,0.3125,13.3125,2.0,1.0,1.25
165,F1,08/12/2019,16:00,Nantes,Dijon,2,12.5625,4.25,0.4375,0.5625,0.4375,13.6875,1.625,0.0625,0.875,12.5625,3.75,0.25,0.25,0.5,12.6875,1.5,0.0,0.6875
166,F1,08/12/2019,20:00,Marseille,Bordeaux,2,13.1875,4.125,0.5625,0.625,0.1875,13.625,2.4375,0.1875,1.375,11.375,4.4375,0.4375,0.3125,0.25,14.4375,2.0,0.0,1.6875
167,F1,13/12/2019,19:45,Lille,Montpellier,2,12.588235294117647,4.647058823529411,0.47058823529411764,0.5882352941176471,0.29411764705882354,11.941176470588234,1.4705882352941178,0.11764705882352941,1.2352941176470589,12.705882352941176,4.1764705882352935,0.35294117647058826,0.35294117647058826,0.29411764705882354,16.352941176470587,2.1764705882352944,1.0588235294117647,1.2352941176470589
168,F1,14/12/2019,16:30,Metz,Marseille,1,11.705882352941174,3.2352941176470584,0.17647058823529413,0.7058823529411765,0.47058823529411764,13.0,1.823529411764706,0.0,0.823529411764706,13.882352941176471,4.235294117647059,0.5882352941176471,0.23529411764705882,0.17647058823529413,13.411764705882353,2.411764705882353,0.1764705882352941,1.4705882352941178
169,F1,14/12/2019,19:00,Amiens,Dijon,1,8.625,3.0,0.25,0.625,0.5,12.3125,2.0,0.25,1.1875,12.11764705882353,3.5882352941176463,0.23529411764705882,0.23529411764705882,0.5294117647058824,12.764705882352942,1.5294117647058825,0.0,0.6470588235294118
170,F1,14/12/2019,19:00,Angers,Monaco,1,14.352941176470585,4.1764705882352935,0.4117647058823529,0.5294117647058824,0.4117647058823529,12.176470588235293,1.3529411764705883,0.058823529411764705,1.1764705882352942,14.125,5.4375,0.4375,0.1875,0.375,11.5,2.0,4.125,1.625
171,F1,14/12/2019,19:00,Brest,Nice,1,10.235294117647058,3.411764705882353,0.29411764705882354,0.7058823529411765,0.35294117647058826,11.352941176470589,1.4705882352941178,0.058823529411764705,1.2352941176470589,11.823529411764707,4.764705882352941,0.4117647058823529,0.11764705882352941,0.47058823529411764,10.529411764705882,2.411764705882353,3.1176470588235294,1.4705882352941178
172,F1,14/12/2019,19:00,Nimes,Nantes,0,12.5,3.5,0.125,0.6875,0.5,12.3125,1.6875,0.3125,0.75,12.823529411764705,4.352941176470588,0.47058823529411764,0.11764705882352941,0.4117647058823529,13.588235294117647,1.5882352941176472,1.0,0.8823529411764707
173,F1,14/12/2019,19:00,Toulouse,Reims,0,11.588235294117649,4.117647058823529,0.17647058823529413,0.5294117647058824,0.6470588235294118,14.294117647058824,1.647058823529412,0.1764705882352941,1.1176470588235294,12.4375,3.5625,0.375,0.375,0.25,14.375,1.875,2.0625,0.875
174,F1,15/12/2019,14:00,Bordeaux,Strasbourg,0,10.882352941176471,4.2941176470588225,0.4117647058823529,0.6470588235294118,0.29411764705882354,14.11764705882353,1.9411764705882355,0.0,1.647058823529412,12.470588235294116,3.941176470588235,0.35294117647058826,0.17647058823529413,0.47058823529411764,13.52941176470588,1.823529411764706,0.058823529411764705,1.1764705882352942
175,F1,15/12/2019,16:00,Lyon,Rennes,0,13.352941176470589,5.11764705882353,0.4117647058823529,0.6470588235294118,0.35294117647058826,11.52941176470588,1.4705882352941178,0.1764705882352941,1.647058823529412,11.5625,3.75,0.5,0.1875,0.3125,14.1875,1.875,1.0,1.375
176,F1,15/12/2019,20:00,St Etienne,Paris SG,0,10.76470588235294,3.529411764705882,0.4117647058823529,0.7647058823529411,0.35294117647058826,13.35294117647059,2.0,0.058823529411764705,1.2352941176470589,15.3125,6.125,0.8125,0.0,0.1875,12.4375,1.9375,0.0,2.1875
177,F1,21/12/2019,19:45,Dijon,Metz,1,12.000000000000002,3.666666666666666,0.2222222222222222,0.7222222222222222,0.5,12.500000000000002,1.6111111111111112,0.0,0.6666666666666667,11.38888888888889,3.2222222222222223,0.16666666666666666,0.3888888888888889,0.4444444444444444,13.111111111111109,1.9444444444444446,0.0,0.8333333333333335
178,F1,21/12/2019,19:45,Marseille,Nimes,2,14.000000000000002,4.277777777777778,0.5555555555555556,0.6111111111111112,0.16666666666666666,13.388888888888886,2.3333333333333335,0.16666666666666666,1.4444444444444449,12.705882352941178,3.529411764705882,0.11764705882352941,0.35294117647058826,0.5294117647058824,12.588235294117647,1.5882352941176472,1.2352941176470589,0.7058823529411765
179,F1,21/12/2019,19:45,Monaco,Lille,2,13.705882352941176,5.235294117647059,0.4117647058823529,0.5882352941176471,0.35294117647058826,11.705882352941176,2.058823529411765,0.35294117647058826,1.5294117647058825,12.666666666666666,4.888888888888889,0.5,0.2222222222222222,0.2777777777777778,11.999999999999998,1.5555555555555558,2.0,1.277777777777778
180,F1,21/12/2019,19:45,Montpellier,Brest,2,12.555555555555557,4.166666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,16.277777777777775,2.111111111111111,0.1111111111111111,1.2222222222222223,10.555555555555555,3.4444444444444446,0.2777777777777778,0.3888888888888889,0.3333333333333333,11.444444444444443,1.5555555555555558,0.05555555555555555,1.166666666666667
181,F1,21/12/2019,19:45,Nantes,Angers,0,12.666666666666664,4.388888888888889,0.5,0.5555555555555556,0.3888888888888889,14.0,1.6666666666666672,0.05555555555555555,0.8888888888888891,14.111111111111107,4.222222222222222,0.3888888888888889,0.2222222222222222,0.3888888888888889,12.388888888888888,1.5,1.0,1.1111111111111112
182,F1,21/12/2019,19:45,Nice,Toulouse,2,12.0,4.888888888888889,0.3888888888888889,0.6111111111111112,0.4444444444444444,10.555555555555557,2.3888888888888893,0.2777777777777778,1.3888888888888893,11.444444444444446,4.166666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,14.444444444444446,1.5555555555555558,2.0555555555555554,1.0555555555555558
183,F1,21/12/2019,19:45,Paris SG,Amiens,2,15.64705882352941,6.529411764705882,0.8235294117647058,0.5294117647058824,0.17647058823529413,12.235294117647058,1.8823529411764708,0.0,2.294117647058824,8.470588235294118,2.9411764705882355,0.23529411764705882,0.29411764705882354,0.47058823529411764,12.470588235294118,1.9411764705882355,2.1176470588235294,1.1764705882352942
184,F1,21/12/2019,19:45,Reims,Lyon,1,12.294117647058822,3.5882352941176467,0.4117647058823529,0.7647058823529411,0.23529411764705882,14.352941176470589,1.8823529411764708,0.1764705882352941,0.8823529411764707,13.166666666666663,5.000000000000001,0.3888888888888889,0.2222222222222222,0.3888888888888889,11.999999999999998,1.5555555555555558,1.1111111111111112,1.5555555555555558
185,F1,21/12/2019,19:45,Rennes,Bordeaux,2,11.588235294117645,3.8823529411764706,0.5294117647058824,0.5882352941176471,0.29411764705882354,14.23529411764706,1.9411764705882355,0.058823529411764705,1.3529411764705883,10.999999999999998,4.222222222222222,0.3888888888888889,0.2777777777777778,0.3333333333333333,14.000000000000002,2.0000000000000004,0.0,1.5555555555555556
186,F1,21/12/2019,19:45,Strasbourg,St Etienne,2,12.166666666666666,3.944444444444444,0.3888888888888889,0.6111111111111112,0.4444444444444444,13.499999999999996,1.8333333333333337,0.05555555555555555,1.1666666666666667,10.777777777777777,3.444444444444444,0.3888888888888889,0.2222222222222222,0.3888888888888889,12.833333333333332,1.9444444444444449,1.0555555555555556,1.1666666666666667
187,F1,10/01/2020,19:45,Rennes,Marseille,0,11.61111111111111,3.9444444444444446,0.5555555555555556,0.5555555555555556,0.2777777777777778,14.055555555555557,1.8333333333333337,0.05555555555555555,1.3333333333333335,14.263157894736842,4.526315789473684,0.5789473684210527,0.2631578947368421,0.15789473684210525,13.31578947368421,2.368421052631579,0.15789473684210525,1.5263157894736843
188,F1,11/01/2020,16:30,Bordeaux,Lyon,0,11.105263157894736,4.105263157894737,0.3684210526315789,0.631578947368421,0.3684210526315789,13.947368421052628,2.052631578947368,0.0,1.4736842105263157,13.26315789473684,4.94736842105263,0.3684210526315789,0.2631578947368421,0.3684210526315789,12.210526315789473,1.6315789473684208,1.1052631578947367,1.526315789473684
189,F1,11/01/2020,19:00,Amiens,Montpellier,0,8.444444444444445,2.944444444444444,0.2222222222222222,0.6666666666666666,0.5,12.333333333333334,1.8888888888888893,0.2222222222222222,1.1666666666666667,12.789473684210526,4.2631578947368425,0.3684210526315789,0.3157894736842105,0.3157894736842105,16.052631578947366,2.052631578947368,1.0526315789473684,1.368421052631579
190,F1,11/01/2020,19:00,Angers,Nice,1,14.052631578947368,4.368421052631579,0.42105263157894735,0.5789473684210527,0.3684210526315789,12.052631578947368,1.4210526315789473,0.05263157894736842,1.1578947368421049,12.157894736842106,4.894736842105263,0.42105263157894735,0.15789473684210525,0.42105263157894735,10.473684210526317,2.3157894736842106,3.1052631578947367,1.4736842105263157
191,F1,11/01/2020,19:00,Metz,Strasbourg,2,11.263157894736842,3.2105263157894735,0.15789473684210525,0.7368421052631579,0.42105263157894735,12.947368421052632,1.9999999999999998,0.05263157894736842,0.8947368421052629,11.789473684210526,3.894736842105263,0.42105263157894735,0.15789473684210525,0.42105263157894735,13.631578947368421,1.8947368421052628,0.05263157894736842,1.2105263157894735
