,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
55,F1,21/09/13,Sochaux,Lille,0.0,9.4,4.0,0,2,3,13.0,2.0,0.2,0.6000000000000001,13.0,4.2,2,1,2,14.8,1.6,0.0,0.6000000000000001,2013-09-21,BasDeTableau,MilieuDeTableau
56,F1,22/09/13,Lorient,Bordeaux,1.0,10.4,3.8,2,0,3,13.6,1.6,0.2,0.6000000000000001,10.0,3.4000000000000004,1,1,3,14.0,1.4,1.0,0.6000000000000001,2013-09-22,BasDeTableau,BasDeTableau
57,F1,22/09/13,Lyon,Nantes,2.0,13.999999999999998,5.4,2,1,2,17.0,0.6000000000000001,0.0,1.6,9.6,3.2,2,1,2,11.6,0.6000000000000001,0.2,1.0,2013-09-22,HautDeTableau,MilieuDeTableau
58,F1,22/09/13,Nice,Valenciennes,2.0,10.6,4.0,2,2,1,13.6,1.2,0.0,1.2000000000000002,10.2,3.2,1,0,4,17.8,1.6,1.0,0.8,2013-09-22,HautDeTableau,MilieuDeTableau
59,F1,22/09/13,Paris SG,Monaco,1.0,20.2,7.800000000000002,3,2,0,15.0,1.6,0.0,1.6,14.0,4.999999999999999,4,1,0,15.0,1.8000000000000005,0.0,1.8,2013-09-22,HautDeTableau,HautDeTableau
60,F1,24/09/13,Lille,Evian Thonon Gaillard,2.0,13.333333333333336,4.833333333333333,3,1,2,14.666666666666668,1.5,0.0,0.8333333333333333,14.5,5.333333333333333,2,2,2,12.833333333333336,1.6666666666666663,0.0,1.4999999999999998,2013-09-24,MilieuDeTableau,HautDeTableau
61,F1,24/09/13,Marseille,St Etienne,2.0,13.0,4.500000000000001,3,2,1,13.999999999999998,2.333333333333333,0.0,1.3333333333333333,10.5,2.833333333333333,4,0,2,16.333333333333336,1.8333333333333333,0.0,1.3333333333333333,2013-09-24,HautDeTableau,HautDeTableau
62,F1,25/09/13,Ajaccio,Lyon,2.0,9.5,2.6666666666666665,0,3,3,13.5,1.3333333333333333,0.16666666666666666,0.5,13.5,5.333333333333333,3,1,2,17.166666666666664,0.5,0.0,1.8333333333333333,2013-09-25,BasDeTableau,HautDeTableau
63,F1,25/09/13,Bordeaux,Reims,1.0,10.166666666666666,3.333333333333333,1,2,3,14.0,1.4999999999999998,0.16666666666666666,1.0,10.333333333333334,3.0,2,3,1,12.333333333333336,1.8333333333333333,0.0,0.8333333333333333,2013-09-25,MilieuDeTableau,MilieuDeTableau
64,F1,25/09/13,Guingamp,Sochaux,2.0,9.5,3.333333333333333,1,2,3,15.0,2.0,0.0,0.8333333333333333,10.166666666666666,4.333333333333333,0,2,4,13.833333333333336,2.0,1.0,0.5,2013-09-25,BasDeTableau,BasDeTableau
65,F1,25/09/13,Monaco,Bastia,2.0,14.166666666666664,4.833333333333334,4,2,0,15.499999999999998,2.0,0.0,1.6666666666666667,8.666666666666666,2.333333333333333,2,2,2,16.0,2.333333333333333,1.1666666666666667,0.8333333333333333,2013-09-25,HautDeTableau,MilieuDeTableau
66,F1,25/09/13,Nantes,Nice,2.0,9.5,3.0,2,1,3,11.666666666666668,0.5,0.16666666666666666,1.0,10.5,4.166666666666666,3,2,1,13.499999999999998,1.1666666666666667,0.0,1.6666666666666663,2013-09-25,MilieuDeTableau,HautDeTableau
67,F1,25/09/13,Toulouse,Lorient,2.0,9.500000000000002,3.333333333333333,1,3,2,17.333333333333332,2.333333333333333,0.16666666666666666,0.8333333333333333,11.333333333333336,4.833333333333333,2,1,3,13.499999999999998,1.5,1.0,1.0,2013-09-25,BasDeTableau,MilieuDeTableau
68,F1,25/09/13,Valenciennes,Paris SG,0.0,9.833333333333334,2.833333333333333,1,0,5,17.166666666666664,1.6666666666666663,0.16666666666666666,0.6666666666666666,19.83333333333333,6.833333333333332,3,3,0,13.333333333333336,1.5,0.0,1.5,2013-09-25,BasDeTableau,HautDeTableau
69,F1,26/09/13,Montpellier,Rennes,1.0,8.666666666666668,2.833333333333333,1,4,1,16.5,2.6666666666666665,0.6666666666666666,1.3333333333333333,9.666666666666666,4.166666666666667,3,2,1,14.0,1.4999999999999998,1.0,1.1666666666666663,2013-09-26,MilieuDeTableau,MilieuDeTableau
70,F1,28/09/13,Evian Thonon Gaillard,Bordeaux,1.0,13.285714285714285,4.714285714285714,2,2,3,12.714285714285715,1.714285714285714,0.0,1.2857142857142856,11.571428571428573,3.8571428571428568,1,3,3,14.142857142857142,1.4285714285714284,1.0,0.8571428571428571,2013-09-28,MilieuDeTableau,BasDeTableau
71,F1,28/09/13,Lorient,Marseille,0.0,11.285714285714285,4.7142857142857135,2,1,4,14.0,1.5714285714285712,0.14285714285714285,0.8571428571428571,12.857142857142856,4.571428571428571,4,2,1,13.428571428571429,2.142857142857143,0.0,1.4285714285714284,2013-09-28,BasDeTableau,HautDeTableau
72,F1,28/09/13,Lyon,Lille,1.0,13.714285714285715,5.7142857142857135,3,1,3,17.285714285714285,0.7142857142857142,0.14285714285714285,1.7142857142857142,13.142857142857142,4.857142857142857,4,1,2,14.857142857142856,1.4285714285714284,0.0,1.1428571428571428,2013-09-28,HautDeTableau,MilieuDeTableau
73,F1,28/09/13,Nice,Guingamp,2.0,9.571428571428571,3.571428571428571,3,2,2,13.285714285714285,1.1428571428571428,0.0,1.4285714285714284,10.142857142857142,3.8571428571428568,2,2,3,14.857142857142856,2.0,0.0,1.4285714285714284,2013-09-28,HautDeTableau,HautDeTableau
74,F1,28/09/13,Paris SG,Toulouse,2.0,17.857142857142858,6.142857142857142,4,3,0,12.857142857142858,1.857142857142857,0.0,1.4285714285714284,10.142857142857142,3.428571428571429,2,3,2,16.714285714285715,2.1428571428571423,1.0,0.857142857142857,2013-09-28,HautDeTableau,MilieuDeTableau
75,F1,28/09/13,Sochaux,Valenciennes,2.0,10.857142857142858,4.571428571428571,0,2,5,14.428571428571427,2.2857142857142856,0.14285714285714285,0.5714285714285714,10.428571428571429,2.8571428571428568,1,0,6,16.57142857142857,1.5714285714285712,1.0,0.5714285714285714,2013-09-28,BasDeTableau,BasDeTableau
76,F1,28/09/13,St Etienne,Bastia,1.0,10.571428571428571,2.714285714285714,4,0,3,16.428571428571427,1.714285714285714,0.0,1.2857142857142856,9.142857142857142,2.7142857142857144,2,2,3,15.714285714285715,2.142857142857143,1.1428571428571428,0.7142857142857142,2013-09-28,MilieuDeTableau,BasDeTableau
